objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
gflnFNuMrQ,MOOSPMPSParser,1686607620,3.75,3.75,2.47,5.28,5.28,2.61,2.61,5.51,5.51,2.61,1060.73,276.35,6379.85,36.73,19.64,2.17,19.69,19.69,0.25,0.16,19.7,0.43,27.7,43.6,49.708,42,e00fce68f8f5a1da595c7249,2023-06-12 22:07:02.323000+00:00,2023-06-12T22:07:02.512Z,2023-06-12T22:07:02.512Z
TOYP09mZlz,MOOSPMPSParser,1686607741,5.8,5.8,4.77,7.51,7.51,5.04,5.04,8.19,8.19,5.04,1182.24,339.96,1925080.62,41.44,37.97,1.96,38.06,38.07,0.8,0.54,38.08,0.48,28.6,40.1,43.368,42,e00fce68a145996ae3d821b8,2023-06-12 22:09:01.862000+00:00,2023-06-12T22:09:02.098Z,2023-06-12T22:09:02.098Z
4EM6oEcYKw,MOOSPMPSParser,1686608220,3.47,3.47,2.87,4.89,4.89,3.04,3.04,5.34,5.34,3.04,1030.97,266.51,6574.95,35.2,22.88,1.63,22.94,22.95,0.62,0.34,22.95,0.44,28.3,42.4,49.081,42,e00fce68f8f5a1da595c7249,2023-06-12 22:17:02.235000+00:00,2023-06-12T22:17:02.431Z,2023-06-12T22:17:02.431Z
GSuUa5usbW,MOOSPMPSParser,1686608341,6.41,6.41,4.8,8.31,8.31,5.07,5.07,9.21,9.21,5.07,1284.48,370.46,1925425.88,47.36,38.19,2.18,38.29,38.3,0.88,0.54,38.3,0.47,28.5,40.0,44.728,42,e00fce68a145996ae3d821b8,2023-06-12 22:19:01.761000+00:00,2023-06-12T22:19:01.956Z,2023-06-12T22:19:01.956Z
9tSRFvlN1i,MOOSPMPSParser,1686608820,3.94,3.94,3.55,5.37,5.37,3.75,3.75,5.65,5.65,3.75,1064.69,278.95,6789.86,39.94,28.23,1.74,28.3,28.31,0.39,0.18,28.32,0.43,28.5,42.2,50.781,42,e00fce68f8f5a1da595c7249,2023-06-12 22:27:02.178000+00:00,2023-06-12T22:27:02.382Z,2023-06-12T22:27:02.382Z
A0cSSkXVgW,MOOSPMPSParser,1686608941,6.21,6.21,4.8,8.04,8.04,5.08,5.08,8.78,8.78,5.08,1283.06,367.46,1925776.62,44.5,38.24,1.94,38.34,38.35,0.89,0.61,38.36,0.49,28.5,39.8,44.225,42,e00fce68a145996ae3d821b8,2023-06-12 22:29:01.836000+00:00,2023-06-12T22:29:02.033Z,2023-06-12T22:29:02.033Z
blV07gk0XN,MOOSPMPSParser,1686609420,6.28,6.14,9.14,8.4,8.27,9.67,9.67,8.74,8.74,9.67,1583.44,408.11,7056.23,49.09,72.78,2.49,72.96,72.98,0.47,0.12,73.0,0.42,29.0,42.4,49.856,42,e00fce68f8f5a1da595c7249,2023-06-12 22:37:02.255000+00:00,2023-06-12T22:37:02.425Z,2023-06-12T22:37:02.425Z
buQhEe5kBT,MOOSPMPSParser,1686609541,6.75,6.75,4.31,8.52,8.52,4.56,4.56,9.06,9.06,4.56,1329.22,384.13,1926134.75,44.46,34.32,1.63,34.41,34.42,0.52,0.29,34.42,0.48,28.6,39.4,45.924,42,e00fce68a145996ae3d821b8,2023-06-12 22:39:01.875000+00:00,2023-06-12T22:39:02.060Z,2023-06-12T22:39:02.060Z
krx0pUfCUp,MOOSPMPSParser,1686610020,6.53,6.53,3.33,8.95,8.95,3.52,3.52,9.29,9.29,3.52,1615.54,413.68,7359.48,58.09,26.49,3.15,26.55,26.56,0.48,0.12,26.57,0.45,28.5,44.0,52.17,42,e00fce68f8f5a1da595c7249,2023-06-12 22:47:02.320000+00:00,2023-06-12T22:47:02.498Z,2023-06-12T22:47:02.498Z
cAAWltLGlD,MOOSPMPSParser,1686610141,5.63,5.63,4.15,7.26,7.26,4.39,4.39,7.79,7.79,4.39,1184.91,339.49,1926451.38,39.88,33.07,1.61,33.15,33.16,0.61,0.36,33.17,0.46,28.6,40.1,46.536,42,e00fce68a145996ae3d821b8,2023-06-12 22:49:01.619000+00:00,2023-06-12T22:49:01.794Z,2023-06-12T22:49:01.794Z
zqRhaFiaEV,MOOSPMPSParser,1686610620,4.68,4.68,3.28,6.64,6.64,3.46,3.46,7.27,7.27,3.46,1277.78,330.66,7591.89,44.14,26.08,3.1,26.15,26.16,0.99,0.61,26.16,0.45,28.8,42.6,52.981,42,e00fce68f8f5a1da595c7249,2023-06-12 22:57:02.244000+00:00,2023-06-12T22:57:02.495Z,2023-06-12T22:57:02.495Z
RKUnEySSMf,MOOSPMPSParser,1686610741,4.33,4.33,3.45,5.59,5.59,3.65,3.65,6.3,6.3,3.65,985.17,277.18,1926695.62,32.41,27.49,1.72,27.56,27.57,0.69,0.43,27.57,0.45,28.3,40.4,45.395,42,e00fce68a145996ae3d821b8,2023-06-12 22:59:01.858000+00:00,2023-06-12T22:59:02.067Z,2023-06-12T22:59:02.067Z
