objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
PFwDjD6JJ4,MOOSPMPSParser,1685354400,3.9,3.9,4.4,6.45,6.45,5.06,5.39,7.27,7.27,5.56,1053.52,285.9,25462.87,52.85,34.59,4.25,35.08,35.15,1.09,0.42,35.16,0.54,17.0,68.8,24.937,42,e00fce68f8f5a1da595c7249,2023-05-29 10:00:01.764000+00:00,2023-05-29T10:00:02.105Z,2023-05-29T10:00:02.105Z
U60ViHjrik,MOOSPMPSParser,1685354881,4.28,4.28,4.03,5.87,5.87,4.35,4.41,7.27,7.27,4.45,871.63,257.57,1190176.12,37.35,31.99,2.73,32.16,32.18,1.11,0.74,32.19,0.52,16.7,65.5,12.282,42,e00fce68a145996ae3d821b8,2023-05-29 10:08:00.806000+00:00,2023-05-29T10:08:01.005Z,2023-05-29T10:08:01.005Z
aXEsnYhYDC,MOOSPMPSParser,1685355000,4.26,4.26,5.11,6.98,6.98,5.67,5.9,8.6,8.6,6.01,1109.05,303.31,25772.78,57.83,40.38,5.67,40.75,40.8,2.33,1.02,40.81,0.54,17.0,69.0,24.367,42,e00fce68f8f5a1da595c7249,2023-05-29 10:10:01.618000+00:00,2023-05-29T10:10:01.852Z,2023-05-29T10:10:01.852Z
cF2Isopmbp,MOOSPMPSParser,1685355481,4.52,4.52,4.0,6.12,6.12,4.33,4.42,7.38,7.38,4.47,887.55,263.43,1190472.75,39.41,31.7,2.35,31.88,31.91,1.25,0.69,31.92,0.53,16.7,66.0,10.161,42,e00fce68a145996ae3d821b8,2023-05-29 10:18:00.900000+00:00,2023-05-29T10:18:01.074Z,2023-05-29T10:18:01.074Z
YfpRwuPlGU,MOOSPMPSParser,1685355600,4.44,4.44,4.18,7.27,7.27,4.67,4.88,8.52,8.52,4.99,1129.36,307.05,26089.81,59.99,32.96,4.89,33.3,33.35,1.64,0.96,33.36,0.55,16.9,69.0,24.132,42,e00fce68f8f5a1da595c7249,2023-05-29 10:20:01.530000+00:00,2023-05-29T10:20:01.712Z,2023-05-29T10:20:01.712Z
nFtckZFBtE,MOOSPMPSParser,1685356081,4.6,4.6,4.81,6.14,6.14,5.23,5.36,7.43,7.43,5.42,901.86,269.09,1190790.25,38.15,38.08,2.58,38.33,38.36,0.94,0.52,38.37,0.55,16.9,66.1,12.245,42,e00fce68a145996ae3d821b8,2023-05-29 10:28:03.525000+00:00,2023-05-29T10:28:03.689Z,2023-05-29T10:28:03.689Z
9Gqt8yFPZH,MOOSPMPSParser,1685356200,4.59,4.59,4.57,7.31,7.31,5.08,5.29,8.52,8.52,5.39,1156.95,310.17,26396.25,61.31,36.12,4.82,36.46,36.5,1.71,0.85,36.51,0.52,16.9,68.9,23.778,42,e00fce68f8f5a1da595c7249,2023-05-29 10:30:01.688000+00:00,2023-05-29T10:30:01.924Z,2023-05-29T10:30:01.924Z
TFR3UADeKS,MOOSPMPSParser,1685356681,4.76,4.76,4.43,6.4,6.4,4.71,4.74,7.58,7.58,4.75,934.3,274.89,1191099.88,38.88,35.22,2.54,35.34,35.35,0.9,0.38,35.36,0.51,16.8,66.8,13.392,42,e00fce68a145996ae3d821b8,2023-05-29 10:38:00.874000+00:00,2023-05-29T10:38:01.087Z,2023-05-29T10:38:01.087Z
saApBefcgv,MOOSPMPSParser,1685356800,4.17,4.17,4.44,7.22,7.22,4.77,4.82,8.95,8.95,4.85,1129.27,305.53,26710.81,60.48,35.31,6.62,35.46,35.48,2.06,1.29,35.49,0.5,16.8,68.6,24.213,42,e00fce68f8f5a1da595c7249,2023-05-29 10:40:01.770000+00:00,2023-05-29T10:40:01.953Z,2023-05-29T10:40:01.953Z
bQhqSbErdn,MOOSPMPSParser,1685357281,4.62,4.62,4.3,6.05,6.05,4.73,4.87,7.28,7.28,4.95,916.43,271.07,1191401.62,37.66,34.02,2.13,34.28,34.32,0.82,0.43,34.33,0.55,16.8,67.5,14.378,42,e00fce68a145996ae3d821b8,2023-05-29 10:48:01.038000+00:00,2023-05-29T10:48:01.222Z,2023-05-29T10:48:01.222Z
b0kWQiRSZq,MOOSPMPSParser,1685357400,4.12,4.12,4.22,6.64,6.64,4.7,4.89,7.54,7.54,4.99,1095.39,293.74,27012.79,55.89,33.36,3.44,33.68,33.72,1.22,0.63,33.73,0.55,16.8,68.9,24.238,42,e00fce68f8f5a1da595c7249,2023-05-29 10:50:01.599000+00:00,2023-05-29T10:50:01.865Z,2023-05-29T10:50:01.865Z
KsNuRKGHEE,MOOSPMPSParser,1685357881,4.82,4.82,4.48,6.82,6.82,4.82,4.89,8.38,8.38,4.93,946.28,281.63,1191704.25,43.99,35.56,3.09,35.73,35.76,1.12,0.44,35.76,0.53,16.8,67.9,14.664,42,e00fce68a145996ae3d821b8,2023-05-29 10:58:00.947000+00:00,2023-05-29T10:58:01.139Z,2023-05-29T10:58:01.139Z
