objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
sg0j5IEwD6,MOOSPMPSParser,1682676001,11.4,11.4,5.13,14.66,14.66,5.43,5.43,15.48,15.48,5.43,2471.67,642.34,17588.82,82.19,40.87,4.59,40.98,40.99,1.04,0.35,41.0,0.47,17.4,70.3,9.073,42,e00fce68f8f5a1da595c7249,2023-04-28 10:00:02.660000+00:00,2023-04-28T10:00:02.885Z,2023-04-28T10:00:02.885Z
LONMG8zc7Q,MOOSPMPSParser,1682676120,63.49,43.08,52.85,91.47,63.08,57.1,58.1,105.96,77.99,58.59,9643.64,2878.98,144111.36,515.88,419.38,38.98,421.64,421.93,12.99,6.63,422.04,0.56,16.4,67.3,1.964,42,e00fce68a145996ae3d821b8,2023-04-28 10:01:57.845000+00:00,2023-04-28T10:01:58.058Z,2023-04-28T10:01:58.058Z
uzKVMM6B9U,MOOSPMPSParser,1682676601,10.73,10.73,6.11,14.17,14.17,6.46,6.46,15.18,15.18,6.46,2363.65,616.5,17961.26,80.86,48.62,4.86,48.75,48.76,1.45,0.78,48.77,0.45,17.4,70.3,9.083,42,e00fce68f8f5a1da595c7249,2023-04-28 10:10:02.664000+00:00,2023-04-28T10:10:02.868Z,2023-04-28T10:10:02.868Z
LlzX9houB4,MOOSPMPSParser,1682676720,58.56,39.76,36.31,86.61,59.81,39.25,39.95,103.65,77.77,40.3,8964.92,2672.2,147607.72,501.06,288.1,43.31,289.67,289.88,15.56,8.53,289.95,0.57,15.9,68.5,0.254,42,e00fce68a145996ae3d821b8,2023-04-28 10:11:57.925000+00:00,2023-04-28T10:11:58.129Z,2023-04-28T10:11:58.129Z
mIsDoqEfFv,MOOSPMPSParser,1682677201,15.17,15.15,10.65,24.15,23.91,12.43,13.39,27.32,27.32,13.87,3239.4,866.59,18778.53,158.95,83.43,21.45,84.8,85.0,4.19,1.55,85.03,0.62,17.0,72.7,8.224,42,e00fce68f8f5a1da595c7249,2023-04-28 10:20:02.657000+00:00,2023-04-28T10:20:02.865Z,2023-04-28T10:20:02.865Z
wJ4yQCiza0,MOOSPMPSParser,1682677320,41.89,32.4,28.83,58.0,47.08,30.73,30.92,66.0,59.74,31.02,6498.37,1920.02,149690.83,302.04,229.27,19.82,230.08,230.18,7.31,4.0,230.23,0.54,16.6,67.0,0.42,42,e00fce68a145996ae3d821b8,2023-04-28 10:21:58.149000+00:00,2023-04-28T10:21:58.346Z,2023-04-28T10:21:58.346Z
2unlqxSamC,MOOSPMPSParser,1682677801,15.33,14.97,21.18,23.78,22.75,26.55,29.98,26.91,26.37,31.68,3259.06,871.08,19516.7,149.43,163.89,19.78,168.43,169.09,4.5,1.72,169.17,0.69,16.6,73.7,10.873,42,e00fce68f8f5a1da595c7249,2023-04-28 10:30:02.658000+00:00,2023-04-28T10:30:02.844Z,2023-04-28T10:30:02.844Z
5FdADvaQF0,MOOSPMPSParser,1682677920,51.95,36.47,42.33,73.47,53.46,45.37,45.87,83.7,68.99,46.12,8001.18,2365.67,152355.66,393.83,336.32,26.23,337.77,337.95,9.2,5.3,338.03,0.56,16.8,66.8,0.654,42,e00fce68a145996ae3d821b8,2023-04-28 10:31:58.180000+00:00,2023-04-28T10:31:58.365Z,2023-04-28T10:31:58.365Z
Pe31ZorOFq,MOOSPMPSParser,1682678401,20.01,19.17,14.67,33.5,30.93,17.35,18.86,38.68,37.85,19.61,4122.42,1124.97,20739.36,224.17,114.69,34.67,116.8,117.1,7.26,2.92,117.15,0.64,16.6,73.1,8.222,42,e00fce68f8f5a1da595c7249,2023-04-28 10:40:02.666000+00:00,2023-04-28T10:40:02.873Z,2023-04-28T10:40:02.873Z
2JAB7chYXO,MOOSPMPSParser,1682678520,53.31,36.88,17.54,75.53,53.86,18.56,18.57,85.73,69.07,18.57,8154.76,2415.95,155034.69,404.57,139.62,27.73,139.98,140.02,8.89,4.81,140.05,0.5,16.8,67.0,0.664,42,e00fce68a145996ae3d821b8,2023-04-28 10:41:57.924000+00:00,2023-04-28T10:41:58.160Z,2023-04-28T10:41:58.160Z
LsWOQEaxHJ,MOOSPMPSParser,1682679001,16.05,16.02,7.84,23.89,23.83,8.34,8.38,26.02,26.02,8.4,3376.11,898.36,21503.06,150.99,62.36,16.52,62.57,62.59,2.72,1.29,62.61,0.5,16.4,73.2,10.33,42,e00fce68f8f5a1da595c7249,2023-04-28 10:50:02.661000+00:00,2023-04-28T10:50:02.827Z,2023-04-28T10:50:02.827Z
KpywAEl8Wz,MOOSPMPSParser,1682679120,46.3,34.23,35.48,64.47,49.64,37.84,38.11,72.55,63.17,38.24,7159.38,2119.62,157303.28,334.48,282.09,21.22,283.13,283.25,7.36,3.9,283.32,0.52,16.9,66.0,0.959,42,e00fce68a145996ae3d821b8,2023-04-28 10:51:57.992000+00:00,2023-04-28T10:51:58.245Z,2023-04-28T10:51:58.245Z
