objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
uA475qG6Cp,MOOSPMPSParser,1665223380,21.64,20.72,13.93,35.94,3.24,14.73,14.73,38.86,3.79,14.73,3860.22,1093.21,750197.81,213.15,110.8,28.91,111.14,111.17,4.46,1.62,111.2,0.44,20.1,62.0,13.989,42,e00fce68f8f5a1da595c7249,2022-10-08 10:02:59.375000+00:00,2022-10-08T10:02:59.551Z,2022-10-08T10:02:59.551Z
X5y8kW3ZrO,MOOSPMPSParser,1665223381,23.17,21.62,0.0,33.74,3.25,0.0,0.0,35.43,3.61,0.0,4688.17,1260.73,0.0,216.85,0.0,15.66,0.0,0.0,2.32,1.11,0.0,0.0,0.0,0.0,10.745,42,e00fce6835b6173deb1a1f49,2022-10-08 10:03:00.418000+00:00,2022-10-08T10:03:00.701Z,2022-10-08T10:03:00.701Z
e0Jb8pkmXI,MOOSPMPSParser,1665223980,20.73,20.14,14.33,33.28,3.37,15.15,15.15,37.22,4.22,15.15,3661.6,1038.61,751142.0,203.5,114.0,23.6,114.35,114.39,6.18,1.68,114.41,0.42,20.0,61.6,15.207,42,e00fce68f8f5a1da595c7249,2022-10-08 10:12:59.409000+00:00,2022-10-08T10:12:59.727Z,2022-10-08T10:12:59.727Z
dAu4UEz1Wn,MOOSPMPSParser,1665223981,22.58,21.36,0.0,32.73,3.23,0.0,0.0,34.51,3.51,0.0,4547.83,1224.17,0.0,210.11,0.0,15.23,0.0,0.0,2.28,1.02,0.0,0.0,0.0,0.0,12.318,42,e00fce6835b6173deb1a1f49,2022-10-08 10:13:00.564000+00:00,2022-10-08T10:13:00.800Z,2022-10-08T10:13:00.800Z
mtVd23LptU,MOOSPMPSParser,1665224580,19.53,19.28,13.67,32.52,3.18,14.45,14.45,35.5,3.49,14.45,3534.27,1001.33,752081.19,193.22,108.73,25.54,109.06,109.1,4.66,1.47,109.12,0.44,20.1,60.6,16.101,42,e00fce68f8f5a1da595c7249,2022-10-08 10:22:59.607000+00:00,2022-10-08T10:22:59.810Z,2022-10-08T10:22:59.810Z
lhfljKxJQu,MOOSPMPSParser,1665224581,21.36,20.48,0.0,31.19,3.03,0.0,0.0,33.0,3.4,0.0,4303.33,1161.3,0.0,202.0,0.0,16.02,0.0,0.0,2.38,1.08,0.0,0.0,0.0,0.0,13.358,42,e00fce6835b6173deb1a1f49,2022-10-08 10:23:00.656000+00:00,2022-10-08T10:23:01.035Z,2022-10-08T10:23:01.035Z
PVEwFocyCB,MOOSPMPSParser,1665225180,19.25,19.03,12.76,31.57,2.94,13.49,13.49,34.53,3.2,13.49,3454.95,982.3,752969.75,186.07,101.54,24.81,101.85,101.88,4.44,1.32,101.9,0.44,20.2,59.9,16.264,42,e00fce68f8f5a1da595c7249,2022-10-08 10:32:59.292000+00:00,2022-10-08T10:32:59.491Z,2022-10-08T10:32:59.491Z
OUamAGAP1v,MOOSPMPSParser,1665225181,20.57,19.99,0.0,29.64,2.71,0.0,0.0,31.3,3.0,0.0,4170.04,1120.59,0.0,189.89,0.0,14.69,0.0,0.0,1.99,0.9,0.0,0.0,0.0,0.0,13.267,42,e00fce6835b6173deb1a1f49,2022-10-08 10:33:00.547000+00:00,2022-10-08T10:33:00.741Z,2022-10-08T10:33:00.741Z
q0wwTDHor4,MOOSPMPSParser,1665225780,18.22,18.15,12.31,30.08,2.94,13.02,13.02,33.05,3.48,13.02,3337.11,941.52,753830.12,183.12,97.94,22.56,98.23,98.27,4.59,1.51,98.29,0.45,20.3,59.1,17.072,42,e00fce68f8f5a1da595c7249,2022-10-08 10:42:59.282000+00:00,2022-10-08T10:42:59.550Z,2022-10-08T10:42:59.550Z
tMiRC43Z9O,MOOSPMPSParser,1665225781,20.31,19.75,0.0,29.6,2.86,0.0,0.0,31.1,3.11,0.0,4127.16,1117.35,0.0,189.11,0.0,14.83,0.0,0.0,2.05,0.76,0.0,0.0,0.0,0.0,13.952,42,e00fce6835b6173deb1a1f49,2022-10-08 10:43:00.475000+00:00,2022-10-08T10:43:00.725Z,2022-10-08T10:43:00.725Z
zV1obGgfQ1,MOOSPMPSParser,1665226380,18.09,18.07,11.61,30.06,2.97,12.28,12.28,32.63,3.38,12.28,3298.89,935.7,754665.94,177.12,92.37,24.21,92.65,92.68,3.88,1.16,92.7,0.45,19.6,61.4,15.177,42,e00fce68f8f5a1da595c7249,2022-10-08 10:52:59.561000+00:00,2022-10-08T10:52:59.766Z,2022-10-08T10:52:59.766Z
15PdGAlGon,MOOSPMPSParser,1665226381,20.15,19.67,0.0,29.11,2.68,0.0,0.0,30.42,2.73,0.0,4106.19,1111.02,0.0,181.96,0.0,11.87,0.0,0.0,1.9,0.81,0.0,0.0,0.0,0.0,12.362,42,e00fce6835b6173deb1a1f49,2022-10-08 10:53:00.643000+00:00,2022-10-08T10:53:00.855Z,2022-10-08T10:53:00.855Z
