objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
qHaUgmQUTO,MOOSPMPSParser,1661760181,5.45,5.45,4.22,7.94,0.7,4.51,4.56,8.53,0.74,4.58,1117.28,324.97,9515.09,42.57,33.55,4.2,33.68,33.7,0.82,0.23,33.71,0.51,17.1,51.7,33.691,43,e00fce6856818e5885f65487,2022-08-29 08:03:01.822000+00:00,2022-08-29T08:03:02.053Z,2022-08-29T08:03:02.053Z
cOcCV46Flp,MOOSPMPSParser,1661760300,4.31,4.31,3.83,6.16,0.65,4.05,4.05,6.69,0.74,4.05,1086.37,296.14,107163.28,45.73,30.48,2.6,30.55,30.56,0.7,0.12,30.57,0.49,17.1,51.2,21.064,42,e00fce6835b6173deb1a1f49,2022-08-29 08:04:59.329000+00:00,2022-08-29T08:04:59.511Z,2022-08-29T08:04:59.511Z
BgxPi964ly,MOOSPMPSParser,1661760361,4.2,4.2,3.8,7.55,0.64,4.01,4.01,8.4,0.79,4.01,946.57,264.41,117011.38,51.07,30.21,6.39,30.3,30.31,1.36,0.14,30.31,0.49,17.1,52.7,27.879,42,e00fce68f8f5a1da595c7249,2022-08-29 08:05:58.286000+00:00,2022-08-29T08:05:58.477Z,2022-08-29T08:05:58.477Z
Wk4Lwd2XgH,MOOSPMPSParser,1661760781,5.08,5.08,4.22,7.4,0.77,4.47,4.47,7.8,0.77,4.47,1059.42,306.52,9801.29,38.91,33.62,3.68,33.71,33.72,0.55,0.29,33.73,0.49,17.0,52.3,33.954,43,e00fce6856818e5885f65487,2022-08-29 08:13:01.739000+00:00,2022-08-29T08:13:01.918Z,2022-08-29T08:13:01.918Z
QQH3P8BBCG,MOOSPMPSParser,1661760900,4.2,4.2,3.99,6.56,0.69,4.22,4.22,6.98,0.71,4.22,1110.28,297.24,107443.54,49.22,31.75,3.63,31.83,31.84,0.56,0.18,31.85,0.48,17.0,54.7,21.762,42,e00fce6835b6173deb1a1f49,2022-08-29 08:14:59.349000+00:00,2022-08-29T08:14:59.542Z,2022-08-29T08:14:59.542Z
rVTvRyEagm,MOOSPMPSParser,1661760961,4.14,4.14,3.8,7.01,0.69,4.02,4.02,7.8,0.69,4.02,911.38,257.51,117273.76,48.29,30.23,5.34,30.32,30.33,1.29,0.34,30.34,0.49,16.8,53.1,28.377,42,e00fce68f8f5a1da595c7249,2022-08-29 08:15:58.280000+00:00,2022-08-29T08:15:58.496Z,2022-08-29T08:15:58.496Z
4pFvArjSbs,MOOSPMPSParser,1661761381,5.05,5.05,3.55,7.33,0.64,3.75,3.75,8.0,0.64,3.75,1029.31,301.59,10081.97,38.47,28.25,4.31,28.32,28.33,0.78,0.43,28.33,0.48,16.9,52.3,34.131,43,e00fce6856818e5885f65487,2022-08-29 08:23:01.822000+00:00,2022-08-29T08:23:02.039Z,2022-08-29T08:23:02.039Z
lsE4rBiFqP,MOOSPMPSParser,1661761500,4.01,4.01,4.28,6.15,0.57,4.53,4.54,6.65,0.65,4.54,1067.39,289.12,107725.8,46.39,34.09,3.04,34.18,34.19,0.71,0.2,34.2,0.5,16.7,52.9,20.784,42,e00fce6835b6173deb1a1f49,2022-08-29 08:24:59.317000+00:00,2022-08-29T08:24:59.503Z,2022-08-29T08:24:59.503Z
ntAjtx4mUn,MOOSPMPSParser,1661761561,4.09,4.09,3.92,6.81,0.67,4.15,4.15,7.62,0.79,4.15,906.51,255.19,117537.4,49.34,31.23,4.67,31.32,31.33,1.31,0.26,31.34,0.45,16.6,53.1,27.942,42,e00fce68f8f5a1da595c7249,2022-08-29 08:25:58.288000+00:00,2022-08-29T08:25:58.476Z,2022-08-29T08:25:58.476Z
CD5crYzEHf,MOOSPMPSParser,1661761981,5.1,5.1,4.21,7.1,0.68,4.45,4.45,7.57,0.72,4.45,1059.51,306.29,10363.63,36.56,33.52,3.28,33.61,33.61,0.52,0.26,33.62,0.45,16.7,53.7,30.771,43,e00fce6856818e5885f65487,2022-08-29 08:33:01.799000+00:00,2022-08-29T08:33:01.979Z,2022-08-29T08:33:01.979Z
