objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
A2PmMOi802,MOOSPMPSParser,1686128641,5.13,5.13,4.49,6.74,6.74,4.75,4.75,7.47,7.47,4.75,1009.79,294.77,1605579.12,41.35,35.78,1.78,35.87,35.88,0.63,0.35,35.89,0.5,18.5,67.3,24.904,42,e00fce68a145996ae3d821b8,2023-06-07 09:04:00.748000+00:00,2023-06-07T09:04:00.942Z,2023-06-07T09:04:00.942Z
BoCE9uH7lZ,MOOSPMPSParser,1686128820,3.55,3.55,3.69,5.7,5.7,3.9,3.9,6.41,6.41,3.9,1021.03,270.58,32595.01,45.94,29.36,3.39,29.44,29.44,0.96,0.48,29.45,0.49,18.0,68.6,35.499,42,e00fce68f8f5a1da595c7249,2023-06-07 09:07:01.523000+00:00,2023-06-07T09:07:01.722Z,2023-06-07T09:07:01.722Z
nynB4BBUML,MOOSPMPSParser,1686129241,5.61,5.61,4.41,7.47,7.47,4.66,4.66,8.38,8.38,4.66,1101.94,320.93,1605896.25,43.08,35.09,2.36,35.17,35.18,0.83,0.46,35.19,0.48,18.5,67.5,23.896,42,e00fce68a145996ae3d821b8,2023-06-07 09:14:00.872000+00:00,2023-06-07T09:14:01.064Z,2023-06-07T09:14:01.064Z
BfgITtLOJE,MOOSPMPSParser,1686129420,3.47,3.47,3.53,5.44,5.44,3.74,3.75,5.87,5.87,3.75,986.45,262.84,32840.61,41.68,28.06,2.78,28.14,28.15,0.57,0.35,28.16,0.5,17.9,68.7,34.874,42,e00fce68f8f5a1da595c7249,2023-06-07 09:17:01.529000+00:00,2023-06-07T09:17:01.764Z,2023-06-07T09:17:01.764Z
RoUT6NEuZo,MOOSPMPSParser,1686129841,5.45,5.45,4.75,7.27,7.27,5.03,5.03,8.21,8.21,5.03,1061.17,311.64,1606223.75,43.8,37.83,2.38,37.93,37.94,0.9,0.56,37.94,0.49,18.3,67.7,23.74,42,e00fce68a145996ae3d821b8,2023-06-07 09:24:00.976000+00:00,2023-06-07T09:24:01.179Z,2023-06-07T09:24:01.179Z
XBptkpXnm8,MOOSPMPSParser,1686130020,3.81,3.81,3.33,5.94,5.94,3.52,3.52,6.39,6.39,3.52,1033.49,277.41,33083.13,47.5,26.49,3.25,26.56,26.57,0.51,0.23,26.57,0.48,17.9,69.0,35.906,42,e00fce68f8f5a1da595c7249,2023-06-07 09:27:01.594000+00:00,2023-06-07T09:27:01.791Z,2023-06-07T09:27:01.791Z
3cwAJujMWh,MOOSPMPSParser,1686130441,5.95,5.95,4.74,7.95,7.95,5.01,5.01,8.81,8.81,5.01,1136.44,335.08,1606560.75,48.78,37.71,2.36,37.81,37.82,0.74,0.35,37.82,0.49,18.3,68.2,23.875,42,e00fce68a145996ae3d821b8,2023-06-07 09:34:00.979000+00:00,2023-06-07T09:34:01.177Z,2023-06-07T09:34:01.177Z
V7a74UTDlG,MOOSPMPSParser,1686130620,3.35,3.35,3.59,5.53,5.53,3.79,3.79,6.08,6.08,3.79,993.46,267.45,33328.0,44.35,28.57,2.84,28.64,28.65,0.79,0.39,28.65,0.49,17.9,69.2,35.085,42,e00fce68f8f5a1da595c7249,2023-06-07 09:37:01.519000+00:00,2023-06-07T09:37:01.721Z,2023-06-07T09:37:01.721Z
zl5ok3TtH9,MOOSPMPSParser,1686131041,5.92,5.92,4.74,7.98,7.98,5.01,5.01,9.13,9.13,5.01,1151.2,339.5,1606905.38,49.71,37.75,2.58,37.85,37.86,1.22,0.61,37.87,0.5,18.2,68.3,23.735,42,e00fce68a145996ae3d821b8,2023-06-07 09:44:00.740000+00:00,2023-06-07T09:44:00.951Z,2023-06-07T09:44:00.951Z
YyGEfB6lcL,MOOSPMPSParser,1686131220,3.39,3.39,3.64,5.46,5.46,3.87,3.9,6.04,6.04,3.91,1007.08,265.79,33571.62,46.36,28.95,3.08,29.05,29.06,0.72,0.37,29.07,0.52,17.8,69.4,34.086,42,e00fce68f8f5a1da595c7249,2023-06-07 09:47:01.512000+00:00,2023-06-07T09:47:01.752Z,2023-06-07T09:47:01.752Z
gRasoPhvtP,MOOSPMPSParser,1686131641,5.24,5.24,5.12,7.06,7.06,5.46,5.48,8.0,8.0,5.5,1017.11,298.28,1607246.12,43.95,40.76,2.28,40.89,40.91,0.84,0.47,40.92,0.53,18.2,67.9,24.244,42,e00fce68a145996ae3d821b8,2023-06-07 09:54:00.982000+00:00,2023-06-07T09:54:01.153Z,2023-06-07T09:54:01.153Z
5ieVK7sByo,MOOSPMPSParser,1686131820,3.77,3.77,3.35,5.52,5.52,3.55,3.56,5.8,5.8,3.57,1022.11,273.29,33813.55,41.62,26.63,1.85,26.71,26.71,0.29,0.18,26.72,0.51,17.9,69.3,33.934,42,e00fce68f8f5a1da595c7249,2023-06-07 09:57:01.547000+00:00,2023-06-07T09:57:01.796Z,2023-06-07T09:57:01.796Z
