objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
LQxlPfTZMW,MOOSPMPSParser,1664924580,5.45,5.45,0.0,7.93,0.76,0.0,0.0,9.48,0.89,0.0,1474.29,386.22,0.0,53.3,0.0,5.65,0.0,0.0,2.15,0.8,0.0,0.0,0.0,0.0,53.012,42,e00fce6835b6173deb1a1f49,2022-10-04 23:03:00.226000+00:00,2022-10-04T23:03:00.467Z,2022-10-04T23:03:00.467Z
GLffHIqRoS,MOOSPMPSParser,1664924581,5.43,5.43,3.39,8.76,0.81,4.07,4.47,11.31,0.92,4.68,1188.55,329.15,407011.53,56.11,26.38,9.79,26.99,27.09,3.97,1.15,27.12,0.57,33.4,32.6,65.448,42,e00fce68f8f5a1da595c7249,2022-10-04 23:03:01.335000+00:00,2022-10-04T23:03:01.574Z,2022-10-04T23:03:01.574Z
ANAaopGlMG,MOOSPMPSParser,1664924880,9.74,9.74,5.55,13.55,1.38,5.87,5.87,13.99,1.44,5.87,1872.35,545.51,10444.35,67.94,44.18,4.07,44.29,44.3,0.68,0.17,44.31,0.44,23.5,38.3,45.342,43,e00fce6856818e5885f65487,2022-10-04 23:08:01.999000+00:00,2022-10-04T23:08:02.203Z,2022-10-04T23:08:02.203Z
FwDZxOKWfW,MOOSPMPSParser,1664925180,5.64,5.64,0.0,7.75,0.82,0.0,0.0,8.91,1.01,0.0,1414.66,372.15,0.0,48.13,0.0,4.37,0.0,0.0,1.73,0.64,0.0,0.0,0.0,0.0,53.084,42,e00fce6835b6173deb1a1f49,2022-10-04 23:13:00.189000+00:00,2022-10-04T23:13:00.419Z,2022-10-04T23:13:00.419Z
KTHWBTMZdK,MOOSPMPSParser,1664925181,5.27,5.27,3.97,8.33,0.77,4.8,5.28,10.59,0.92,5.55,1137.04,317.1,407248.53,55.26,30.86,8.88,31.6,31.73,3.58,0.96,31.76,0.53,33.3,32.6,65.534,42,e00fce68f8f5a1da595c7249,2022-10-04 23:13:01.389000+00:00,2022-10-04T23:13:01.614Z,2022-10-04T23:13:01.614Z
rvHGmV7IDH,MOOSPMPSParser,1664925480,10.37,10.37,6.4,13.56,1.34,6.77,6.77,13.9,1.37,6.77,1916.34,552.57,10851.18,62.44,50.95,3.96,51.08,51.09,0.35,0.18,51.1,0.43,22.9,38.5,43.452,43,e00fce6856818e5885f65487,2022-10-04 23:18:02.015000+00:00,2022-10-04T23:18:02.220Z,2022-10-04T23:18:02.220Z
Av72KGqgxH,MOOSPMPSParser,1664925780,5.58,5.58,0.0,7.99,0.73,0.0,0.0,8.77,0.77,0.0,1420.02,370.79,0.0,47.82,0.0,4.43,0.0,0.0,1.11,0.58,0.0,0.0,0.0,0.0,52.907,42,e00fce6835b6173deb1a1f49,2022-10-04 23:23:00.175000+00:00,2022-10-04T23:23:00.362Z,2022-10-04T23:23:00.362Z
rks8mPzpYv,MOOSPMPSParser,1664925781,5.33,5.33,3.46,8.67,0.97,4.17,4.59,10.98,1.3,4.81,1170.77,323.56,407473.94,55.29,26.92,9.14,27.55,27.66,3.47,1.6,27.69,0.53,33.2,32.4,65.627,42,e00fce68f8f5a1da595c7249,2022-10-04 23:23:01.458000+00:00,2022-10-04T23:23:01.672Z,2022-10-04T23:23:01.672Z
YmQTMidHvH,MOOSPMPSParser,1664926080,10.74,10.74,6.73,14.46,1.49,7.12,7.12,14.92,1.49,7.12,1997.88,579.01,11291.67,68.19,53.59,4.43,53.73,53.74,0.7,0.36,53.75,0.44,22.4,39.4,38.797,43,e00fce6856818e5885f65487,2022-10-04 23:28:01.999000+00:00,2022-10-04T23:28:02.249Z,2022-10-04T23:28:02.249Z
F7sHeJaIUD,MOOSPMPSParser,1664926380,5.65,5.65,0.0,7.78,0.68,0.0,0.0,9.15,0.99,0.0,1416.59,371.56,0.0,51.18,0.0,4.03,0.0,0.0,1.97,0.93,0.0,0.0,0.0,0.0,53.395,42,e00fce6835b6173deb1a1f49,2022-10-04 23:33:00.322000+00:00,2022-10-04T23:33:00.503Z,2022-10-04T23:33:00.503Z
