objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
9y1EnbcGbI,MOOSPMPSParser,1658710861,0.0,0.0,0.58,0.0,0.0,0.61,0.61,0.0,0.0,0.61,115.09,30.27,42540.75,3.04,4.6,0.13,4.62,4.62,0.09,0.04,4.62,0.48,13.9,79.5,26.673,42,e00fce6835b6173deb1a1f49,2022-07-25 01:01:02.434000+00:00,2022-07-25T01:01:02.638Z,2022-07-25T01:01:02.638Z
69wNZZ40o1,MOOSPMPSParser,1658711040,1.24,1.24,1.25,2.31,0.21,1.32,1.32,2.48,0.21,1.32,393.74,109.01,53993.33,19.57,9.91,1.56,9.94,9.94,0.26,0.09,9.95,0.43,17.9,72.1,28.963,42,e00fce68f8f5a1da595c7249,2022-07-25 01:04:02.240000+00:00,2022-07-25T01:04:02.474Z,2022-07-25T01:04:02.474Z
QaD6BsWymQ,MOOSPMPSParser,1658711461,0.0,0.0,0.49,0.0,0.0,0.52,0.52,0.05,0.0,0.53,188.55,48.25,42576.48,5.93,3.93,0.49,3.94,3.94,0.09,0.05,3.94,0.5,12.9,83.4,24.133,42,e00fce6835b6173deb1a1f49,2022-07-25 01:11:02.355000+00:00,2022-07-25T01:11:02.559Z,2022-07-25T01:11:02.559Z
3G9WGXwGMH,MOOSPMPSParser,1658711640,1.19,1.19,1.22,2.1,0.27,1.29,1.29,2.32,0.32,1.29,392.27,109.77,54081.43,17.24,9.71,1.16,9.74,9.75,0.35,0.17,9.75,0.41,18.0,72.3,31.428,42,e00fce68f8f5a1da595c7249,2022-07-25 01:14:02.279000+00:00,2022-07-25T01:14:02.541Z,2022-07-25T01:14:02.541Z
4F8RtRxFvC,MOOSPMPSParser,1658712061,0.0,0.0,0.54,0.0,0.0,0.57,0.57,0.08,0.04,0.57,188.03,47.93,42616.29,4.97,4.31,0.3,4.32,4.32,0.22,0.17,4.32,0.49,12.1,85.6,23.139,42,e00fce6835b6173deb1a1f49,2022-07-25 01:21:02.356000+00:00,2022-07-25T01:21:02.545Z,2022-07-25T01:21:02.545Z
SHRBsdPJN4,MOOSPMPSParser,1658712240,1.91,1.91,2.24,3.27,0.34,2.37,2.37,3.86,0.35,2.37,520.57,143.08,54213.72,25.64,17.85,2.55,17.9,17.91,0.97,0.26,17.91,0.47,17.9,76.5,26.416,42,e00fce68f8f5a1da595c7249,2022-07-25 01:24:02.857000+00:00,2022-07-25T01:24:03.129Z,2022-07-25T01:24:03.129Z
W8HI1ip6iY,MOOSPMPSParser,1658712661,0.0,0.0,0.61,0.04,0.0,0.65,0.65,0.09,0.0,0.65,212.63,55.73,42660.0,5.61,4.88,0.33,4.9,4.9,0.12,0.04,4.9,0.47,11.7,87.9,21.52,42,e00fce6835b6173deb1a1f49,2022-07-25 01:31:02.811000+00:00,2022-07-25T01:31:02.994Z,2022-07-25T01:31:02.994Z
4AeM23t0x1,MOOSPMPSParser,1658712840,2.21,2.21,3.22,3.98,0.55,3.4,3.4,4.61,0.55,3.4,596.46,165.28,54379.49,29.56,25.61,3.1,25.69,25.7,1.0,0.26,25.71,0.48,17.8,78.8,22.556,42,e00fce68f8f5a1da595c7249,2022-07-25 01:34:05.159000+00:00,2022-07-25T01:34:05.348Z,2022-07-25T01:34:05.348Z
D7EzaTcWHt,MOOSPMPSParser,1658713261,0.0,0.0,0.87,0.04,0.04,0.92,0.92,0.13,0.04,0.92,252.95,65.46,42717.31,5.91,6.93,0.35,6.95,6.95,0.09,0.04,6.95,0.49,11.5,87.3,22.441,42,e00fce6835b6173deb1a1f49,2022-07-25 01:41:02.383000+00:00,2022-07-25T01:41:02.589Z,2022-07-25T01:41:02.589Z
GA43gn3uAW,MOOSPMPSParser,1658713500,2.16,2.16,1.73,3.62,0.29,1.83,1.83,3.92,0.45,1.83,568.1,161.94,54533.02,25.7,13.77,2.38,13.81,13.82,0.47,0.25,13.82,0.46,17.6,78.4,21.528,42,e00fce68f8f5a1da595c7249,2022-07-25 01:45:02.246000+00:00,2022-07-25T01:45:02.462Z,2022-07-25T01:45:02.462Z
B8DHev9RSv,MOOSPMPSParser,1658713861,0.0,0.0,0.89,0.1,0.01,0.95,0.95,0.38,0.01,0.95,278.42,73.33,42781.05,9.18,7.08,0.78,7.11,7.11,0.43,0.22,7.11,0.5,11.6,87.8,23.087,42,e00fce6835b6173deb1a1f49,2022-07-25 01:51:02.755000+00:00,2022-07-25T01:51:02.945Z,2022-07-25T01:51:02.945Z
kMDUxJtjD4,MOOSPMPSParser,1658714100,2.0,2.0,2.03,3.28,0.31,2.15,2.15,3.41,0.31,2.15,528.6,149.78,54651.79,23.65,16.16,1.64,16.21,16.21,0.26,0.0,16.22,0.44,17.5,79.8,21.648,42,e00fce68f8f5a1da595c7249,2022-07-25 01:55:02.125000+00:00,2022-07-25T01:55:02.326Z,2022-07-25T01:55:02.326Z
