objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
kkJM1cUquD,MOOSPMPSParser,1684134480,13.4,13.32,14.71,20.06,19.93,15.55,15.56,22.0,22.0,15.56,2844.28,767.73,28412.93,136.12,117.08,11.74,117.38,117.41,2.62,1.1,117.44,0.49,21.4,67.2,9.957,42,e00fce68f8f5a1da595c7249,2023-05-15 07:08:02.318000+00:00,2023-05-15T07:08:02.525Z,2023-05-15T07:08:02.525Z
NFD4DLH2sn,MOOSPMPSParser,1684134541,8.09,8.09,5.08,9.83,9.83,5.38,5.38,10.78,10.78,5.38,1549.92,448.38,649557.19,44.14,40.48,2.31,40.58,40.59,0.97,0.57,40.6,0.46,22.3,58.1,7.003,42,e00fce68a145996ae3d821b8,2023-05-15 07:09:00.898000+00:00,2023-05-15T07:09:01.105Z,2023-05-15T07:09:01.105Z
7xBWhTTyIp,MOOSPMPSParser,1684135080,10.48,10.48,4.61,15.4,15.39,4.9,4.92,16.63,16.63,4.94,2330.78,620.55,28964.76,101.53,36.69,8.41,36.81,36.82,1.51,0.66,36.83,0.5,21.3,67.2,10.409,42,e00fce68f8f5a1da595c7249,2023-05-15 07:18:02.488000+00:00,2023-05-15T07:18:02.695Z,2023-05-15T07:18:02.695Z
nOzD9moHzK,MOOSPMPSParser,1684135141,9.28,9.28,5.66,11.33,11.33,6.0,6.01,12.48,12.48,6.01,1748.96,505.44,649942.12,51.6,45.04,2.95,45.17,45.18,1.22,0.79,45.19,0.5,22.4,58.0,9.507,42,e00fce68a145996ae3d821b8,2023-05-15 07:19:00.948000+00:00,2023-05-15T07:19:01.141Z,2023-05-15T07:19:01.141Z
HEYChzdfKj,MOOSPMPSParser,1684135680,5.6,5.6,4.07,8.15,8.15,4.3,4.3,8.8,8.8,4.3,1451.57,375.62,29254.9,52.68,32.37,3.71,32.45,32.46,0.93,0.39,32.47,0.47,20.9,68.4,11.064,42,e00fce68f8f5a1da595c7249,2023-05-15 07:28:02.476000+00:00,2023-05-15T07:28:02.660Z,2023-05-15T07:28:02.660Z
Yv39p21AUW,MOOSPMPSParser,1684135741,9.36,9.36,5.99,11.51,11.51,6.33,6.33,12.28,12.28,6.33,1750.72,508.49,650336.06,52.89,47.66,2.29,47.78,47.79,0.8,0.51,47.8,0.48,21.5,61.5,7.675,42,e00fce68a145996ae3d821b8,2023-05-15 07:29:01.116000+00:00,2023-05-15T07:29:01.313Z,2023-05-15T07:29:01.313Z
AN8D8BdoHa,MOOSPMPSParser,1684136280,5.66,5.66,4.01,8.03,8.03,4.24,4.24,8.64,8.64,4.24,1439.73,376.53,29540.96,51.52,31.95,2.9,32.03,32.04,0.87,0.28,32.05,0.45,20.7,70.5,10.014,42,e00fce68f8f5a1da595c7249,2023-05-15 07:38:02.479000+00:00,2023-05-15T07:38:02.647Z,2023-05-15T07:38:02.647Z
Uwt0oFWdFg,MOOSPMPSParser,1684136341,9.77,9.77,5.98,11.86,11.86,6.33,6.33,12.75,12.75,6.33,1825.93,526.5,650746.31,54.13,47.63,2.42,47.75,47.76,0.94,0.61,47.77,0.46,22.3,59.1,9.562,42,e00fce68a145996ae3d821b8,2023-05-15 07:39:01.108000+00:00,2023-05-15T07:39:01.360Z,2023-05-15T07:39:01.360Z
hBXEdDUcLU,MOOSPMPSParser,1684136880,5.74,5.74,4.08,8.13,8.13,4.31,4.31,8.78,8.78,4.31,1437.58,377.94,29829.6,54.63,32.46,3.44,32.54,32.55,0.72,0.49,32.56,0.44,20.4,71.2,8.75,42,e00fce68f8f5a1da595c7249,2023-05-15 07:48:02.328000+00:00,2023-05-15T07:48:02.512Z,2023-05-15T07:48:02.512Z
Ve841zQ9vB,MOOSPMPSParser,1684136941,10.36,10.36,5.69,12.36,12.36,6.01,6.01,13.28,13.28,6.01,1913.27,554.77,651159.38,53.43,45.26,2.39,45.38,45.39,1.0,0.61,45.4,0.46,22.0,59.8,8.492,42,e00fce68a145996ae3d821b8,2023-05-15 07:49:01.034000+00:00,2023-05-15T07:49:01.255Z,2023-05-15T07:49:01.255Z
H1MsO1zhPB,MOOSPMPSParser,1684137480,6.41,6.41,4.22,8.96,8.96,4.46,4.46,9.41,9.41,4.46,1544.42,407.95,30143.8,59.42,33.56,2.88,33.64,33.65,0.58,0.26,33.66,0.45,20.0,71.9,9.329,42,e00fce68f8f5a1da595c7249,2023-05-15 07:58:02.333000+00:00,2023-05-15T07:58:02.510Z,2023-05-15T07:58:02.510Z
XvhJBUEw6q,MOOSPMPSParser,1684137541,8.96,8.96,4.74,10.79,10.79,5.02,5.02,11.66,11.66,5.02,1660.59,481.37,651525.12,50.9,37.77,2.12,37.86,37.87,0.89,0.53,37.88,0.45,21.8,59.8,11.295,42,e00fce68a145996ae3d821b8,2023-05-15 07:59:00.878000+00:00,2023-05-15T07:59:01.132Z,2023-05-15T07:59:01.132Z
