objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
W8bmFOEUq3,MOOSPMPSParser,1683756120,0.09,0.09,0.88,0.3,0.3,1.11,1.27,0.52,0.52,1.35,349.98,90.68,1996.63,9.08,6.77,0.83,6.98,7.01,0.28,0.22,7.01,0.6,24.7,36.0,49.089,42,e00fce68f8f5a1da595c7249,2023-05-10 22:02:02.678000+00:00,2023-05-10T22:02:02.866Z,2023-05-10T22:02:02.866Z
wBDO4vI7pj,MOOSPMPSParser,1683756480,2.21,2.21,1.68,2.89,2.89,1.85,1.92,3.28,3.28,1.95,586.43,169.04,464517.47,17.1,13.25,1.14,13.37,13.38,0.45,0.23,13.39,0.52,24.1,35.1,40.951,42,e00fce68a145996ae3d821b8,2023-05-10 22:08:02.032000+00:00,2023-05-10T22:08:02.257Z,2023-05-10T22:08:02.257Z
aB5KCcidDy,MOOSPMPSParser,1683756720,0.05,0.05,0.87,0.34,0.34,1.03,1.12,0.64,0.64,1.17,343.21,88.5,2063.78,9.65,6.83,1.16,6.96,6.98,0.56,0.21,6.98,0.53,25.1,32.0,48.962,42,e00fce68f8f5a1da595c7249,2023-05-10 22:12:02.817000+00:00,2023-05-10T22:12:02.991Z,2023-05-10T22:12:02.991Z
pJbiwU5zf0,MOOSPMPSParser,1683757080,1.68,1.68,1.46,2.13,2.13,1.55,1.55,2.36,2.36,1.55,497.98,141.7,464634.19,13.0,11.63,0.52,11.66,11.67,0.22,0.09,11.67,0.5,23.8,35.6,40.355,42,e00fce68a145996ae3d821b8,2023-05-10 22:18:02.274000+00:00,2023-05-10T22:18:02.459Z,2023-05-10T22:18:02.459Z
AXd8WQhi6h,MOOSPMPSParser,1683757320,0.03,0.03,1.46,0.31,0.31,1.84,2.08,0.44,0.44,2.2,331.03,86.02,2135.2,9.67,11.29,0.67,11.61,11.65,0.18,0.09,11.66,0.58,24.9,35.4,50.429,42,e00fce68f8f5a1da595c7249,2023-05-10 22:22:02.716000+00:00,2023-05-10T22:22:02.876Z,2023-05-10T22:22:02.876Z
iTu2RAQC5o,MOOSPMPSParser,1683757680,1.46,1.46,1.5,2.01,2.01,1.68,1.76,2.35,2.35,1.81,466.92,133.96,464742.28,12.63,11.79,0.93,11.92,11.94,0.41,0.24,11.94,0.55,24.3,32.8,38.86,42,e00fce68a145996ae3d821b8,2023-05-10 22:28:02.211000+00:00,2023-05-10T22:28:02.401Z,2023-05-10T22:28:02.401Z
yyCm8wzvMX,MOOSPMPSParser,1683757920,0.07,0.07,0.87,0.4,0.4,1.1,1.25,0.89,0.89,1.32,363.08,92.39,2202.19,10.69,6.73,1.39,6.93,6.96,0.82,0.47,6.96,0.59,24.9,34.3,48.934,42,e00fce68f8f5a1da595c7249,2023-05-10 22:32:02.796000+00:00,2023-05-10T22:32:03.029Z,2023-05-10T22:32:03.029Z
NiwdQEqqpF,MOOSPMPSParser,1683758280,1.63,1.63,1.66,2.2,2.2,1.8,1.85,2.51,2.51,1.87,485.26,139.87,464847.41,13.13,13.13,0.75,13.21,13.23,0.3,0.13,13.23,0.51,23.8,34.0,41.432,42,e00fce68a145996ae3d821b8,2023-05-10 22:38:02.214000+00:00,2023-05-10T22:38:02.425Z,2023-05-10T22:38:02.425Z
sZ9QAAuO3K,MOOSPMPSParser,1683758520,0.0,0.0,1.03,0.17,0.17,1.26,1.39,0.42,0.42,1.46,338.1,85.91,2269.49,9.65,8.02,0.84,8.2,8.23,0.39,0.26,8.23,0.59,24.9,34.4,49.429,42,e00fce68f8f5a1da595c7249,2023-05-10 22:42:02.666000+00:00,2023-05-10T22:42:02.848Z,2023-05-10T22:42:02.848Z
ZiP4LbBn5I,MOOSPMPSParser,1683758880,1.59,1.59,1.92,2.03,2.03,2.25,2.43,2.48,2.48,2.52,492.19,141.14,464962.47,12.71,15.06,1.03,15.31,15.35,0.43,0.26,15.35,0.54,24.5,33.3,41.495,42,e00fce68a145996ae3d821b8,2023-05-10 22:48:02.008000+00:00,2023-05-10T22:48:02.202Z,2023-05-10T22:48:02.202Z
euEZZ2Ritx,MOOSPMPSParser,1683759120,0.04,0.04,0.97,0.36,0.36,1.17,1.28,0.73,0.73,1.34,342.5,89.63,2343.44,11.12,7.53,0.86,7.69,7.71,0.6,0.38,7.71,0.57,25.1,33.7,50.174,42,e00fce68f8f5a1da595c7249,2023-05-10 22:52:02.822000+00:00,2023-05-10T22:52:03.052Z,2023-05-10T22:52:03.052Z
jU95IbVpuH,MOOSPMPSParser,1683759480,1.31,1.31,1.6,1.87,1.87,1.83,1.95,2.17,2.17,2.01,465.8,127.37,465065.88,10.89,12.55,0.98,12.73,12.75,0.3,0.22,12.76,0.55,23.8,34.4,42.02,42,e00fce68a145996ae3d821b8,2023-05-10 22:58:02.232000+00:00,2023-05-10T22:58:02.436Z,2023-05-10T22:58:02.436Z
