objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
nBzlicdDlo,MOOSPMPSParser,1660111260,3.18,3.18,2.04,3.94,0.39,2.16,2.16,4.35,0.43,2.16,709.9,204.92,362985.19,19.72,16.26,1.18,16.3,16.31,0.43,0.3,16.31,0.5,16.3,56.3,35.991,42,e00fce68a145996ae3d821b8,2022-08-10 06:01:02.145000+00:00,2022-08-10T06:01:02.337Z,2022-08-10T06:01:02.337Z
vuRipHw4m9,MOOSPMPSParser,1660111380,2.02,2.02,2.0,2.99,0.31,2.11,2.11,3.25,0.33,2.11,736.88,193.07,421558.03,24.56,15.89,1.09,15.93,15.94,0.36,0.19,15.94,0.47,13.1,63.2,25.588,42,e00fce6835b6173deb1a1f49,2022-08-10 06:03:00.435000+00:00,2022-08-10T06:03:00.614Z,2022-08-10T06:03:00.614Z
R4abxAIdOE,MOOSPMPSParser,1660111621,2.9,2.9,2.26,4.57,0.44,2.39,2.39,4.81,0.44,2.39,718.26,200.4,516855.69,29.93,17.98,2.29,18.03,18.04,0.35,0.18,18.04,0.42,22.4,40.9,46.635,42,e00fce68f8f5a1da595c7249,2022-08-10 06:07:01.377000+00:00,2022-08-10T06:07:01.794Z,2022-08-10T06:07:01.794Z
jGsyzMS5PJ,MOOSPMPSParser,1660111860,2.99,2.99,2.05,3.73,0.32,2.17,2.17,4.0,0.32,2.17,688.05,198.21,363125.34,16.3,16.32,0.96,16.36,16.37,0.23,0.18,16.37,0.47,16.3,55.9,36.267,42,e00fce68a145996ae3d821b8,2022-08-10 06:11:02.125000+00:00,2022-08-10T06:11:02.303Z,2022-08-10T06:11:02.303Z
u2xGqPHHAp,MOOSPMPSParser,1660111980,1.81,1.81,2.13,2.81,0.28,2.26,2.26,2.98,0.31,2.26,703.51,186.03,421695.69,22.28,16.99,1.52,17.03,17.04,0.3,0.21,17.04,0.45,12.8,63.0,26.557,42,e00fce6835b6173deb1a1f49,2022-08-10 06:13:00.497000+00:00,2022-08-10T06:13:00.690Z,2022-08-10T06:13:00.690Z
wxdfm44jyH,MOOSPMPSParser,1660112221,3.07,3.07,2.08,4.57,0.41,2.2,2.2,4.89,0.41,2.2,726.12,202.43,517000.72,28.24,16.53,2.15,16.58,16.59,0.6,0.0,16.59,0.42,22.1,42.4,45.559,42,e00fce68f8f5a1da595c7249,2022-08-10 06:17:01.303000+00:00,2022-08-10T06:17:01.584Z,2022-08-10T06:17:01.584Z
WZ0RGFlX40,MOOSPMPSParser,1660112460,2.83,2.83,2.1,3.51,0.37,2.22,2.22,3.76,0.37,2.22,659.36,189.9,363271.91,18.31,16.7,0.68,16.74,16.74,0.17,0.08,16.75,0.45,16.1,56.5,35.857,42,e00fce68a145996ae3d821b8,2022-08-10 06:21:02.144000+00:00,2022-08-10T06:21:02.361Z,2022-08-10T06:21:02.361Z
hFtm0lTpyI,MOOSPMPSParser,1660112580,1.84,1.84,1.94,2.79,0.25,2.05,2.05,2.94,0.27,2.05,705.22,190.6,421829.12,21.59,15.44,1.38,15.48,15.48,0.35,0.08,15.48,0.48,13.2,60.8,28.453,42,e00fce6835b6173deb1a1f49,2022-08-10 06:23:00.435000+00:00,2022-08-10T06:23:00.660Z,2022-08-10T06:23:00.660Z
eyEcrZyMX2,MOOSPMPSParser,1660112821,3.01,3.01,1.83,4.36,0.49,1.93,1.93,4.81,0.52,1.93,719.45,196.08,517141.0,28.16,14.53,1.86,14.58,14.58,0.65,0.27,14.58,0.42,21.9,43.0,45.058,42,e00fce68f8f5a1da595c7249,2022-08-10 06:27:00.708000+00:00,2022-08-10T06:27:00.900Z,2022-08-10T06:27:00.900Z
3a8B2l1DM1,MOOSPMPSParser,1660113060,2.92,2.92,1.95,3.44,0.35,2.06,2.06,3.72,0.39,2.06,651.34,187.44,363415.44,14.76,15.52,0.78,15.56,15.56,0.39,0.21,15.57,0.46,15.6,57.9,34.692,42,e00fce68a145996ae3d821b8,2022-08-10 06:31:02.225000+00:00,2022-08-10T06:31:02.402Z,2022-08-10T06:31:02.402Z
VnWzhQZCug,MOOSPMPSParser,1660113180,1.71,1.71,1.89,2.64,0.3,2.0,2.0,2.8,0.34,2.0,672.86,181.23,421960.06,22.09,15.07,1.08,15.11,15.11,0.17,0.09,15.11,0.45,13.4,59.3,29.383,42,e00fce6835b6173deb1a1f49,2022-08-10 06:33:00.512000+00:00,2022-08-10T06:33:00.723Z,2022-08-10T06:33:00.723Z
pHY9KqgMGh,MOOSPMPSParser,1660113421,2.68,2.68,2.06,4.04,0.42,2.18,2.18,4.28,0.42,2.18,671.89,187.1,517283.16,27.13,16.37,1.93,16.42,16.43,0.29,0.09,16.43,0.44,22.0,42.8,45.326,42,e00fce68f8f5a1da595c7249,2022-08-10 06:37:00.770000+00:00,2022-08-10T06:37:00.988Z,2022-08-10T06:37:00.988Z
