objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
0U7d4WqpGw,MOOSPMPSParser,1658171101,9.72,9.31,2.46,10.87,0.62,2.6,2.6,11.21,0.66,2.6,1873.05,530.55,25266.88,34.26,19.59,0.76,19.64,19.64,0.29,0.21,19.65,0.39,35.6,25.2,33.985,42,e00fce6856818e5885f65487,2022-07-18 19:05:01.324000+00:00,2022-07-18T19:05:01.563Z,2022-07-18T19:05:01.563Z
HhXBfGa2Vr,MOOSPMPSParser,1658171101,6.72,6.61,2.3,9.13,0.5,2.43,2.43,9.53,0.58,2.43,1562.12,418.55,21262.68,49.32,18.3,2.88,18.35,18.36,0.61,0.1,18.36,0.38,35.5,26.8,43.151,42,e00fce68f8f5a1da595c7249,2022-07-18 19:05:01.964000+00:00,2022-07-18T19:05:02.221Z,2022-07-18T19:05:02.221Z
7cUqihzWNM,MOOSPMPSParser,1658171161,8.25,7.74,2.26,10.12,0.46,2.39,2.39,10.47,0.48,2.39,2141.53,548.16,87720.37,51.23,18.0,2.56,18.04,18.05,0.48,0.18,18.05,0.39,36.4,24.9,26.522,42,e00fce6835b6173deb1a1f49,2022-07-18 19:06:02.589000+00:00,2022-07-18T19:06:02.784Z,2022-07-18T19:06:02.784Z
pZN8Mk7LA0,MOOSPMPSParser,1658171701,5.95,5.95,2.62,6.78,0.64,2.77,2.77,7.03,0.66,2.77,1221.8,342.1,25457.99,25.85,20.83,0.87,20.88,20.89,0.19,0.1,20.89,0.38,35.2,27.0,43.206,42,e00fce6856818e5885f65487,2022-07-18 19:15:01.478000+00:00,2022-07-18T19:15:01.712Z,2022-07-18T19:15:01.712Z
gZ31e5hGGD,MOOSPMPSParser,1658171701,3.68,3.68,2.14,5.68,0.72,2.27,2.27,6.3,0.84,2.27,998.89,272.26,21419.35,40.12,17.05,2.75,17.1,17.11,0.98,0.45,17.11,0.39,35.0,27.8,55.94,42,e00fce68f8f5a1da595c7249,2022-07-18 19:15:02.461000+00:00,2022-07-18T19:15:02.665Z,2022-07-18T19:15:02.665Z
8eA8dH8Pt3,MOOSPMPSParser,1658171761,4.22,4.22,2.65,5.39,0.57,2.8,2.8,5.55,0.59,2.8,1296.49,333.95,87887.99,35.26,21.1,0.77,21.15,21.16,0.21,0.12,21.16,0.39,35.6,25.1,32.276,42,e00fce6835b6173deb1a1f49,2022-07-18 19:16:02.655000+00:00,2022-07-18T19:16:02.897Z,2022-07-18T19:16:02.897Z
RHlBYUGFsp,MOOSPMPSParser,1658172301,6.03,6.03,3.09,6.73,0.79,3.27,3.27,6.96,0.82,3.27,1246.55,348.73,25653.1,26.45,24.63,0.7,24.69,24.7,0.3,0.13,24.7,0.43,34.3,30.7,39.829,42,e00fce6856818e5885f65487,2022-07-18 19:25:01.396000+00:00,2022-07-18T19:25:01.621Z,2022-07-18T19:25:01.621Z
PlhmHlNhBM,MOOSPMPSParser,1658172301,3.99,3.99,3.29,5.88,0.63,3.48,3.48,6.67,0.86,3.48,1029.8,283.19,21596.08,41.75,26.2,3.02,26.28,26.29,1.36,0.17,26.3,0.43,34.1,33.0,52.939,42,e00fce68f8f5a1da595c7249,2022-07-18 19:25:01.958000+00:00,2022-07-18T19:25:02.232Z,2022-07-18T19:25:02.232Z
u2Nu2E6UEM,MOOSPMPSParser,1658172361,4.36,4.36,2.75,5.58,0.59,2.91,2.91,6.06,0.62,2.91,1298.53,339.16,88063.89,37.4,21.9,1.51,21.96,21.96,0.66,0.35,21.97,0.42,34.6,35.4,32.005,42,e00fce6835b6173deb1a1f49,2022-07-18 19:26:02.590000+00:00,2022-07-18T19:26:02.782Z,2022-07-18T19:26:02.782Z
5Qhjun6HSC,MOOSPMPSParser,1658172901,6.12,6.12,2.8,7.09,0.73,2.96,2.96,7.52,0.78,2.96,1276.81,359.5,25857.83,29.11,22.27,0.92,22.33,22.33,0.46,0.42,22.34,0.39,35.9,25.9,35.398,42,e00fce6856818e5885f65487,2022-07-18 19:35:01.413000+00:00,2022-07-18T19:35:01.626Z,2022-07-18T19:35:01.626Z
