objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
bm245DZ2Hg,MOOSPMPSParser,1682722920,7.32,7.32,3.2,8.49,8.49,3.38,3.38,9.08,9.08,3.38,1530.78,427.72,219158.55,29.73,25.46,1.49,25.52,25.53,0.66,0.41,25.54,0.44,34.7,25.7,51.985,42,e00fce68a145996ae3d821b8,2023-04-28 23:02:03.135000+00:00,2023-04-28T23:02:03.341Z,2023-04-28T23:02:03.341Z
6GqMEvDjSC,MOOSPMPSParser,1682723160,8.4,8.4,3.32,10.21,10.21,3.51,3.51,10.86,10.86,3.51,1978.92,506.76,4933.96,52.48,26.4,2.38,26.47,26.48,0.76,0.41,26.48,0.42,35.0,26.3,60.116,42,e00fce68f8f5a1da595c7249,2023-04-28 23:06:02.750000+00:00,2023-04-28T23:06:02.935Z,2023-04-28T23:06:02.935Z
dB3eK8cBqg,MOOSPMPSParser,1682723520,8.16,8.16,3.05,9.14,9.14,3.23,3.23,9.4,9.4,3.23,1690.5,465.75,219386.48,29.2,24.3,1.0,24.36,24.37,0.29,0.13,24.38,0.44,34.7,25.9,52.379,42,e00fce68a145996ae3d821b8,2023-04-28 23:12:02.975000+00:00,2023-04-28T23:12:03.166Z,2023-04-28T23:12:03.166Z
CmW9OlV8gO,MOOSPMPSParser,1682723760,7.23,7.23,2.97,8.9,8.9,3.14,3.14,9.4,9.4,3.14,1769.15,449.99,5148.95,43.42,23.64,2.4,23.7,23.71,0.76,0.44,23.71,0.4,35.6,25.3,58.437,42,e00fce68f8f5a1da595c7249,2023-04-28 23:16:02.957000+00:00,2023-04-28T23:16:03.168Z,2023-04-28T23:16:03.168Z
T32QTM9MHZ,MOOSPMPSParser,1682724120,8.55,8.55,2.96,9.88,9.88,3.13,3.13,10.18,10.18,3.13,1744.75,491.78,219616.23,32.95,23.59,1.25,23.65,23.65,0.34,0.17,23.66,0.43,34.7,28.0,50.698,42,e00fce68a145996ae3d821b8,2023-04-28 23:22:03.063000+00:00,2023-04-28T23:22:03.245Z,2023-04-28T23:22:03.245Z
FOSHdM6eKU,MOOSPMPSParser,1682724360,6.65,6.65,2.52,8.33,8.33,2.67,2.67,9.08,9.08,2.67,1699.24,427.25,5355.52,43.72,20.09,2.84,20.14,20.15,1.02,0.46,20.15,0.42,35.4,25.3,58.159,42,e00fce68f8f5a1da595c7249,2023-04-28 23:26:02.967000+00:00,2023-04-28T23:26:03.191Z,2023-04-28T23:26:03.191Z
dFRFZRrGuK,MOOSPMPSParser,1682724720,8.47,8.47,3.59,9.58,9.58,3.8,3.8,10.16,10.16,3.8,1692.01,473.23,219851.97,30.97,28.61,1.61,28.68,28.69,0.57,0.29,28.7,0.46,34.3,27.8,49.044,42,e00fce68a145996ae3d821b8,2023-04-28 23:32:02.959000+00:00,2023-04-28T23:32:03.165Z,2023-04-28T23:32:03.165Z
zsAurmehnw,MOOSPMPSParser,1682724960,6.72,6.72,2.84,8.34,8.34,3.0,3.0,9.06,9.06,3.0,1711.35,431.88,5560.97,40.9,22.58,2.77,22.64,22.64,0.96,0.54,22.65,0.44,35.3,26.2,57.342,42,e00fce68f8f5a1da595c7249,2023-04-28 23:36:02.934000+00:00,2023-04-28T23:36:03.117Z,2023-04-28T23:36:03.117Z
f9biFoBPE6,MOOSPMPSParser,1682725320,8.27,8.27,3.36,9.32,9.32,3.56,3.56,9.68,9.68,3.56,1669.86,466.43,220080.47,28.17,26.77,1.24,26.84,26.84,0.38,0.21,26.85,0.43,34.2,27.6,50.46,42,e00fce68a145996ae3d821b8,2023-04-28 23:42:02.984000+00:00,2023-04-28T23:42:03.178Z,2023-04-28T23:42:03.178Z
GCkQUjzZJ8,MOOSPMPSParser,1682725560,7.5,7.5,3.26,9.3,9.3,3.45,3.45,10.15,10.15,3.45,1829.78,466.13,5794.56,47.76,25.95,2.98,26.01,26.02,1.2,0.73,26.03,0.4,35.0,26.9,57.342,42,e00fce68f8f5a1da595c7249,2023-04-28 23:46:02.903000+00:00,2023-04-28T23:46:03.085Z,2023-04-28T23:46:03.085Z
DHRQCxpatC,MOOSPMPSParser,1682725920,8.12,8.12,3.2,9.16,9.16,3.39,3.39,9.51,9.51,3.39,1625.69,459.17,220307.27,29.43,25.51,1.08,25.57,25.58,0.43,0.15,25.59,0.44,34.0,28.6,49.834,42,e00fce68a145996ae3d821b8,2023-04-28 23:52:02.948000+00:00,2023-04-28T23:52:03.125Z,2023-04-28T23:52:03.125Z
pA48z7SMbH,MOOSPMPSParser,1682726160,7.39,7.39,2.93,8.87,8.87,3.1,3.1,9.24,9.24,3.1,1805.83,457.76,6006.92,42.8,23.32,1.6,23.38,23.39,0.47,0.18,23.39,0.41,35.0,27.4,57.528,42,e00fce68f8f5a1da595c7249,2023-04-28 23:56:02.960000+00:00,2023-04-28T23:56:03.187Z,2023-04-28T23:56:03.187Z
