objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
NmGQnKKWA7,MOOSPMPSParser,1686974461,6.51,6.51,5.04,8.34,8.34,5.54,5.7,9.87,9.87,5.79,1286.5,370.75,2098626.5,48.66,39.91,3.74,40.21,40.26,1.48,1.14,40.27,0.53,26.6,51.8,22.196,42,e00fce68a145996ae3d821b8,2023-06-17 04:01:01.937000+00:00,2023-06-17T04:01:02.126Z,2023-06-17T04:01:02.126Z
cM4QqZHbMk,MOOSPMPSParser,1686974460,5.51,5.51,4.94,7.92,7.92,5.29,5.35,8.77,8.77,5.38,1439.48,373.97,14920.94,52.48,39.22,4.04,39.39,39.41,1.09,0.36,39.42,0.52,26.8,53.1,37.394,42,e00fce68f8f5a1da595c7249,2023-06-17 04:01:02.489000+00:00,2023-06-17T04:01:02.709Z,2023-06-17T04:01:02.709Z
elzjuer4Y7,MOOSPMPSParser,1686975061,6.85,6.85,5.21,8.83,8.83,5.8,6.05,9.97,9.97,6.17,1377.02,395.37,2098993.0,48.74,41.12,2.86,41.52,41.57,1.17,0.43,41.59,0.54,26.6,50.9,22.923,42,e00fce68a145996ae3d821b8,2023-06-17 04:11:01.859000+00:00,2023-06-17T04:11:02.037Z,2023-06-17T04:11:02.037Z
JNEkGnCuGe,MOOSPMPSParser,1686975060,5.94,5.94,4.58,8.76,8.76,4.86,4.87,9.82,9.82,4.88,1469.19,389.45,15244.86,59.56,36.47,4.8,36.57,36.59,1.52,0.73,36.59,0.49,26.3,54.4,37.224,42,e00fce68f8f5a1da595c7249,2023-06-17 04:11:02.500000+00:00,2023-06-17T04:11:02.669Z,2023-06-17T04:11:02.669Z
biBDtgMJWl,MOOSPMPSParser,1686975661,6.86,6.86,5.92,8.92,8.92,6.65,6.97,10.24,10.24,7.13,1354.28,390.11,2099360.25,48.82,46.72,3.17,47.22,47.29,1.51,0.83,47.31,0.56,26.6,51.0,24.901,42,e00fce68a145996ae3d821b8,2023-06-17 04:21:01.705000+00:00,2023-06-17T04:21:01.909Z,2023-06-17T04:21:01.909Z
WOzsiheHK1,MOOSPMPSParser,1686975660,6.58,6.58,5.0,9.24,9.24,5.29,5.29,10.63,10.63,5.3,1602.99,419.41,15563.98,59.22,39.79,5.24,39.89,39.91,1.93,1.0,39.92,0.48,25.9,56.1,34.885,42,e00fce68f8f5a1da595c7249,2023-06-17 04:21:02.752000+00:00,2023-06-17T04:21:02.932Z,2023-06-17T04:21:02.932Z
J8tHsMPhTM,MOOSPMPSParser,1686976261,7.06,7.06,5.02,9.02,9.02,5.51,5.66,10.08,10.08,5.74,1382.44,399.29,2099712.5,47.59,39.78,2.76,40.07,40.11,1.22,0.63,40.12,0.54,26.7,49.8,25.874,42,e00fce68a145996ae3d821b8,2023-06-17 04:31:01.933000+00:00,2023-06-17T04:31:02.120Z,2023-06-17T04:31:02.120Z
yLAoumLHwE,MOOSPMPSParser,1686976260,6.76,6.76,5.25,9.85,9.85,5.56,5.56,10.9,10.9,5.56,1646.13,428.29,15917.95,63.24,41.83,5.58,41.94,41.95,1.37,0.81,41.96,0.48,25.6,56.8,32.398,42,e00fce68f8f5a1da595c7249,2023-06-17 04:31:02.721000+00:00,2023-06-17T04:31:02.959Z,2023-06-17T04:31:02.959Z
LTHqnouVWi,MOOSPMPSParser,1686976861,7.08,7.08,5.36,9.13,9.13,5.73,5.79,9.77,9.77,5.82,1388.32,401.5,2100056.75,49.17,42.58,2.35,42.75,42.77,0.76,0.26,42.78,0.52,26.3,51.1,26.462,42,e00fce68a145996ae3d821b8,2023-06-17 04:41:01.827000+00:00,2023-06-17T04:41:02.021Z,2023-06-17T04:41:02.021Z
DtRq9dagAh,MOOSPMPSParser,1686976860,6.77,6.77,5.46,9.92,9.92,5.85,5.91,10.66,10.66,5.94,1669.58,439.85,16268.12,66.85,43.35,4.42,43.54,43.56,0.97,0.59,43.57,0.5,25.2,57.8,32.686,42,e00fce68f8f5a1da595c7249,2023-06-17 04:41:02.512000+00:00,2023-06-17T04:41:02.708Z,2023-06-17T04:41:02.708Z
OUPmbLvtoL,MOOSPMPSParser,1686977461,6.91,6.91,4.84,8.97,8.97,5.24,5.33,10.07,10.07,5.38,1367.28,396.93,2100384.75,48.89,38.41,2.63,38.63,38.65,1.22,0.61,38.66,0.53,26.4,48.9,28.656,42,e00fce68a145996ae3d821b8,2023-06-17 04:51:01.832000+00:00,2023-06-17T04:51:02.035Z,2023-06-17T04:51:02.035Z
TXx395dfyF,MOOSPMPSParser,1686977460,6.52,6.52,4.98,9.42,9.42,5.29,5.3,10.27,10.27,5.31,1603.67,422.91,16623.07,62.44,39.64,3.97,39.76,39.78,1.13,0.49,39.78,0.5,24.6,60.1,31.908,42,e00fce68f8f5a1da595c7249,2023-06-17 04:51:02.654000+00:00,2023-06-17T04:51:02.875Z,2023-06-17T04:51:02.875Z
