objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
LBku10L3Nv,MOOSPMPSParser,1657296240,2.62,2.62,1.66,3.66,0.55,1.75,1.75,3.8,0.55,1.75,731.71,204.81,111.92,18.56,13.18,1.89,13.22,13.22,0.16,0.08,13.22,0.4,28.3,44.1,-125.0,43,e00fce68a145996ae3d821b8,2022-07-08 16:04:02.456000+00:00,2022-07-08T16:04:02.641Z,2022-07-08T16:04:02.641Z
E8CggCIi6X,MOOSPMPSParser,1657296540,2.33,2.33,1.87,3.93,0.31,1.97,1.97,4.63,0.45,1.97,633.88,173.51,37599.54,26.07,14.84,4.0,14.89,14.89,1.07,0.34,14.9,0.44,23.2,56.2,32.566,42,e00fce68f8f5a1da595c7249,2022-07-08 16:08:58.954000+00:00,2022-07-08T16:08:59.157Z,2022-07-08T16:08:59.157Z
wtAIOPPDWU,MOOSPMPSParser,1657296840,3.43,3.43,1.77,4.37,0.41,1.88,1.88,4.5,0.41,1.88,827.3,232.8,224.69,20.15,14.12,1.48,14.16,14.16,0.18,0.18,14.16,0.41,28.6,41.5,-125.0,43,e00fce68a145996ae3d821b8,2022-07-08 16:14:02.944000+00:00,2022-07-08T16:14:03.137Z,2022-07-08T16:14:03.137Z
ud0lLnrCkw,MOOSPMPSParser,1657297140,2.56,2.56,2.09,3.91,0.42,2.21,2.21,4.23,0.42,2.21,676.74,185.12,37733.7,26.7,16.65,2.22,16.7,16.71,0.52,0.17,16.71,0.47,23.7,55.0,35.438,42,e00fce68f8f5a1da595c7249,2022-07-08 16:18:59.003000+00:00,2022-07-08T16:18:59.214Z,2022-07-08T16:18:59.214Z
xdYSgEDC8t,MOOSPMPSParser,1657297440,3.05,3.05,2.1,4.11,0.4,2.22,2.22,4.18,0.4,2.22,794.8,222.33,351.36,18.92,16.69,0.79,16.73,16.74,0.09,0.09,16.74,0.44,29.3,41.6,-125.0,43,e00fce68a145996ae3d821b8,2022-07-08 16:24:02.510000+00:00,2022-07-08T16:24:02.712Z,2022-07-08T16:24:02.712Z
jvkTiu6HZO,MOOSPMPSParser,1657297740,2.88,2.88,2.31,4.27,0.56,2.44,2.44,4.87,0.56,2.44,716.15,198.62,37882.05,27.12,18.39,2.35,18.45,18.46,0.88,0.27,18.46,0.46,24.1,55.5,35.758,42,e00fce68f8f5a1da595c7249,2022-07-08 16:28:58.946000+00:00,2022-07-08T16:28:59.146Z,2022-07-08T16:28:59.146Z
29ZKJaxnjj,MOOSPMPSParser,1657298040,3.32,3.32,2.01,4.4,0.39,2.13,2.13,4.74,0.46,2.13,826.25,229.91,495.94,21.18,16.03,1.87,16.07,16.07,0.36,0.18,16.08,0.46,30.0,40.7,-125.0,43,e00fce68a145996ae3d821b8,2022-07-08 16:34:02.448000+00:00,2022-07-08T16:34:02.653Z,2022-07-08T16:34:02.653Z
wNyJCyUUXk,MOOSPMPSParser,1657298340,3.17,3.17,2.48,5.13,0.49,2.62,2.62,5.56,0.56,2.62,754.97,209.34,38039.06,32.69,19.7,4.12,19.76,19.77,0.75,0.09,19.77,0.46,24.5,55.9,35.457,42,e00fce68f8f5a1da595c7249,2022-07-08 16:38:58.923000+00:00,2022-07-08T16:38:59.162Z,2022-07-08T16:38:59.162Z
s4cqIMW4jB,MOOSPMPSParser,1657298640,3.61,3.61,2.1,4.91,0.53,2.22,2.22,5.19,0.53,2.22,837.33,237.54,634.98,22.91,16.72,2.07,16.76,16.77,0.43,0.17,16.77,0.42,29.8,41.8,-125.0,43,e00fce68a145996ae3d821b8,2022-07-08 16:44:02.496000+00:00,2022-07-08T16:44:02.728Z,2022-07-08T16:44:02.728Z
AHXI6cFogV,MOOSPMPSParser,1657298940,3.32,3.32,2.35,5.18,0.53,2.48,2.48,5.72,0.6,2.48,810.49,221.67,38213.34,33.49,18.67,3.49,18.73,18.74,0.86,0.09,18.74,0.47,24.9,53.9,37.464,42,e00fce68f8f5a1da595c7249,2022-07-08 16:48:59.111000+00:00,2022-07-08T16:48:59.309Z,2022-07-08T16:48:59.309Z
eXrEfoH0dR,MOOSPMPSParser,1657299240,3.43,3.43,1.81,4.73,0.46,1.91,1.91,4.83,0.46,1.91,817.09,230.68,770.36,21.79,14.38,1.96,14.41,14.42,0.09,0.09,14.42,0.42,30.8,39.1,-125.0,43,e00fce68a145996ae3d821b8,2022-07-08 16:54:03.538000+00:00,2022-07-08T16:54:03.769Z,2022-07-08T16:54:03.769Z
29TsW1FgA1,MOOSPMPSParser,1657299540,3.24,3.24,2.77,4.74,0.61,2.93,2.93,5.2,0.74,2.93,756.52,204.83,38376.39,30.69,22.07,2.16,22.14,22.15,0.75,0.16,22.15,0.44,25.7,51.0,39.524,42,e00fce68f8f5a1da595c7249,2022-07-08 16:58:58.952000+00:00,2022-07-08T16:58:59.146Z,2022-07-08T16:58:59.146Z
