unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1780797600,1,1,3,1,1,4,31,19,509.839,36.139023,-120.368332,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1780797600,1,1,3,2,2,4,31,20,48.151,36.138885,-120.368446,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,32.198239842931
1780798200,1,1,2,2,2,3,31,19,509.777,36.139008,-120.368385,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1780798200,1,1,3,1,1,4,31,19,48.117,36.138908,-120.368271,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,31.90602473637699
1780798800,1,1,2,1,1,3,30,20,509.647,36.138996,-120.368431,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1780798800,2,2,3,2,2,3,30,20,46.319,36.138973,-120.368446,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,30.386743034139002
1780799400,1,1,2,2,2,3,29,20,509.471,36.139004,-120.368309,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1780799400,1,1,2,2,2,3,29,21,45.222,36.138985,-120.368408,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,29.387401290382
1780800000,1,1,2,1,1,3,29,19,509.498,36.139076,-120.368393,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1780800000,1,1,2,1,1,3,29,20,43.538,36.139034,-120.368446,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,27.871361745177992
1780800600,1,1,2,1,1,3,29,22,509.455,36.138912,-120.368378,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1780800600,1,1,2,1,1,2,28,22,45.519,36.139004,-120.368439,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,29.422005769338995
