unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1754470801,0,0,3,1,1,4,21,59,0.411,35.670345,-119.239098,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,18.321246989907
1754470801,2,2,2,2,2,2,19,53,13.6,35.949551,-119.049973,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,21.413470121000003
1754470801,1,1,2,1,1,3,23,40,18.307,35.613235,-119.689598,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,21.723222722153
1754470801,0,0,1,0,0,2,21,42,4.317,36.139011,-120.368393,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,13.818428866085
1754470801,4,4,3,5,5,4,19,63,0.0,36.526508,-119.290314,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,14.301722865999999
1754470801,138,91,70,141,95,70,17,39,17.033,40.594185,-105.075775,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1754470800,0,0,1,0,0,1,22,38,0.001,36.139008,-120.368431,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1754470801,1,1,2,1,1,2,21,42,27.801,36.037514,-120.173157,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,21.366178821555998
1754471401,2,2,2,3,3,3,19,52,11.823,35.949551,-119.049973,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,20.542793300460005
1754471401,1,1,2,1,1,3,22,38,18.405,35.613228,-119.689636,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,20.595980080495
1754471400,1,1,2,2,2,2,21,40,28.382,36.037586,-120.17321,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,21.373192861792
1754471401,0,0,3,0,0,3,21,58,1.23,35.670429,-119.239021,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,18.64129037451
1754471401,141,93,71,143,96,71,17,40,17.698,40.594143,-105.075859,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1754471401,4,4,3,5,5,4,19,64,0.001,36.526554,-119.290276,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,14.344395297677
1754471401,0,0,2,0,0,2,21,43,3.919,36.139027,-120.368355,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,13.981868050095002
1754471400,0,0,2,1,1,2,22,39,0.001,36.139038,-120.368324,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1754472001,0,0,1,0,0,2,21,45,2.357,36.13913,-120.368401,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,13.927119469284996
1754472000,1,1,2,1,1,2,22,40,29.706,36.037571,-120.173187,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,22.794447249736002
1754472001,1,1,2,1,1,2,22,39,19.313,35.613205,-119.689583,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,21.289019749826995
1754472001,2,2,2,2,2,3,19,53,12.194,35.949448,-119.050056,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,20.781512460880002
1754472001,0,0,3,0,0,4,21,59,0.59,35.670387,-119.239037,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,18.38718391983
1754472001,5,5,3,5,5,3,18,68,0.0,36.526585,-119.290276,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,13.747167421
1754472001,137,91,70,140,95,70,18,34,17.619,40.594006,-105.075806,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1754472000,1,1,1,1,1,2,22,42,0.003,36.139015,-120.36821,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1754472601,2,2,2,2,2,3,19,50,13.077,35.949574,-119.049973,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,20.96250113154
1754472601,0,0,1,0,0,2,20,46,2.762,36.138988,-120.368416,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,13.063798754810001
1754472601,1,1,2,1,1,2,22,40,18.566,35.613304,-119.689583,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,21.028577874913996
1754472601,0,0,3,0,0,4,21,59,0.452,35.670387,-119.239037,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,18.336349862124
1754472601,5,5,3,5,5,3,18,70,0.0,36.526619,-119.290298,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,13.831511808999998
1754472601,135,90,68,138,94,68,18,37,17.584,40.594173,-105.075859,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1754472600,1,1,1,1,1,2,21,42,0.001,36.138996,-120.368408,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1754472600,1,1,2,2,2,2,21,41,29.206,36.037579,-120.173195,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,21.982707378736002
