unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1789484400,0,0,3,0,0,3,18,41,17.805,36.198822,-120.104408,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,20.090462658655
1789484400,7,7,8,8,8,9,18,57,11.025,35.96315,-119.29184,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,19.073408217975
1789484401,20,20,12,21,21,13,18,56,5.366,35.949474,-119.049896,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1789484400,21,21,10,22,22,10,16,74,10.308,36.523453,-119.278862,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1789484400,6,6,8,7,7,9,22,35,18.002,36.139084,-120.368423,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1789484400,24,24,31,26,26,50,18,56,11.901,35.775089,-119.238525,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,9.038225659681
1789484400,5,5,6,5,5,7,19,40,15.783,1.6e-05,-0.004244,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.001582429118997
1789484401,5,5,0,6,6,0,17,46,10.413,36.187462,-119.82196,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1789484401,8,8,10,11,11,14,16,51,12.337,36.43359,-119.923401,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1789484401,5,5,4,6,6,5,19,49,15.887,36.503151,-120.325356,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1789485000,7,7,9,9,9,9,19,53,11.159,35.96331,-119.291855,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,18.189326887480995
1789485000,0,0,3,0,0,3,19,43,16.405,36.19883,-120.10437,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,20.338293339255003
1789485000,4,4,6,5,5,7,24,31,28.031,36.138992,-120.368477,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1789485001,19,19,14,22,22,18,19,53,8.199,35.949463,-119.050026,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1789485000,22,22,11,22,22,11,17,69,11.014,36.523441,-119.278824,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1789485000,4,4,5,5,5,7,21,37,18.007,1.6e-05,-0.004244,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,21.239297064351
1789485000,21,21,27,24,24,42,19,53,14.094,35.775105,-119.238457,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.316489703414
1789485001,5,5,0,6,6,0,17,44,11.489,36.187477,-119.822075,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1789485001,7,7,4,7,7,5,20,47,15.665,36.503151,-120.325439,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1789485600,6,6,9,7,7,9,19,52,11.679,35.963211,-119.291954,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,18.121164605161006
1789485600,0,0,3,0,0,4,20,42,15.02,36.198868,-120.104454,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,20.377660079419996
1789485600,4,4,5,5,5,5,25,29,39.011,36.139015,-120.368378,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1789485600,5,5,6,5,5,8,22,37,17.186,1.6e-05,-0.004244,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,21.196537769898
1789485600,17,17,9,18,18,9,18,61,15.472,36.523457,-119.278885,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1789485600,19,19,20,21,21,30,19,51,15.491,35.775105,-119.238457,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.818667249471005
1789485601,6,6,0,7,7,0,18,42,12.582,36.187477,-119.822075,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1789485601,9,9,10,13,13,14,19,43,13.014,36.433662,-119.92337,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1789485601,6,6,5,7,7,6,21,45,15.205,36.503151,-120.325439,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1789485601,17,17,11,19,19,12,20,52,11.789,35.949478,-119.049927,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1789486200,0,0,3,0,0,4,21,40,15.936,36.198788,-120.104462,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,21.631615804855997
1789486200,6,6,9,7,7,10,19,52,11.631,35.963428,-119.292046,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,18.083799631129004
1789486201,14,14,10,15,15,12,21,50,11.853,35.949745,-119.049942,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1789486200,3,3,4,4,4,4,26,27,45.201,36.139042,-120.368355,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1789486200,6,6,10,7,7,14,22,38,15.946,1.6e-05,-0.004244,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,20.455868034577996
1789486200,13,13,8,14,14,9,19,58,19.207,36.523335,-119.278847,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1789486200,16,16,15,18,18,20,20,48,15.854,35.775059,-119.238472,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.739598733973999
1789486201,5,5,0,6,6,0,19,41,14.046,36.187527,-119.822174,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1789486201,10,10,9,14,14,13,20,39,13.44,36.433563,-119.923309,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1789486201,5,5,4,5,5,5,22,45,17.304,36.50312,-120.325363,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1789486800,0,0,4,1,1,4,22,38,18.199,36.198738,-120.104416,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,23.638904140229002
1789486800,7,7,12,9,9,14,19,52,12.343,35.963135,-119.291794,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,18.638046745937004
