unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1754136000,0,0,2,1,1,2,18,44,7.008,36.138954,-120.368378,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,11.602095229039996
1754136001,4,4,3,4,4,3,20,51,14.114,35.613255,-119.68956,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,18.645094972805996
1754136001,11,11,5,11,11,5,18,66,5.479,35.949673,-119.049995,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,17.763581549580003
1754136001,2,2,4,3,3,4,20,61,0.443,35.670403,-119.239067,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,17.233311622491
1754136000,21,21,9,21,21,9,19,76,0.051,36.526577,-119.290314,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,14.875473509527001
1754136000,5,5,7,5,5,7,12,84,18.663,40.593964,-105.075836,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1754136000,3,3,2,4,4,2,19,40,0.01,36.138935,-120.368446,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1754136001,4,4,3,4,4,3,22,28,34.093,36.037647,-120.173172,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,23.332119113308003
1754136600,5,5,7,5,5,7,12,85,15.18,40.594078,-105.075928,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1754136600,0,0,2,1,1,2,18,46,4.865,36.138988,-120.368401,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,11.257888087825009
1754136601,10,10,5,11,11,5,18,67,4.393,35.949532,-119.050087,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,17.347419976860003
1754136600,21,21,9,23,23,9,19,76,0.016,36.526531,-119.290314,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,14.857965190832001
1754136600,4,4,2,4,4,2,19,42,0.007,36.139053,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1754136601,4,4,4,5,5,4,21,29,30.284,36.037636,-120.173271,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,20.700291071703994
1754136601,3,3,4,3,3,4,20,63,0.407,35.67049,-119.239067,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,17.183341957959
1754137201,5,5,5,5,5,5,20,64,0.43,35.670338,-119.239044,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,17.17345999791
1754137201,4,4,3,4,4,3,20,49,14.726,35.613255,-119.689644,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,18.657839313553996
1754137201,11,11,5,11,11,5,18,66,3.99,35.949574,-119.049927,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,17.094317711800002
1754137200,5,5,7,5,5,7,12,84,13.959,40.594048,-105.076004,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1754137200,1,1,2,1,1,2,18,44,2.773,36.13903,-120.36837,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,9.492186445365
1754137200,21,21,9,22,22,9,19,76,0.164,36.5266,-119.290359,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,14.932000367028
1754137200,4,4,2,4,4,2,19,40,0.01,36.139053,-120.368324,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1754137201,11,10,25,14,13,46,20,30,27.199,36.037659,-120.173172,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,18.466693261444
1754137800,0,0,2,0,0,2,18,44,1.603,36.139069,-120.36834,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,8.909283664515002
1754137801,4,4,5,4,4,5,20,65,0.428,35.67038,-119.239052,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,17.154368969436003
