unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1753876800,3,3,3,3,3,3,20,42,14.135,35.61327,-119.689583,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,17.127903684164995
1753876801,11,11,5,12,12,5,18,62,4.486,35.949535,-119.050095,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,17.029395669720003
1753876801,4,4,5,4,4,5,19,68,0.591,35.670403,-119.239067,e00fce686dc2ef0a68fa40b0,1.063014369,-0.018354303,0.368362737,-3.070547967,16.096334817567
1753876800,6,6,7,6,6,7,18,65,25.243,40.594124,-105.075981,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1753876800,0,0,2,0,0,2,19,44,10.879,36.139015,-120.368393,e00fce68d6b773b56ce8baa0,1.426820525,0.361725771,0.498207505,-33.48804634,14.957477005895
1753876801,3,3,4,4,4,5,21,34,31.641,36.037586,-120.17321,e00fce68e88237db75a60608,0.692999103,0.15628011,0.550041756,-15.04227782,22.228098284595994
1753876800,10,10,6,10,10,6,18,65,3.246,36.526478,-119.290268,e00fce68e28dcbc9a589be10,0.765416415,0.042172194,0.500237677,-2.898037241,15.244422338541998
1753876800,3,3,2,3,3,2,20,40,0.009,36.138958,-120.368355,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1753877400,3,3,3,3,3,3,20,42,15.859,35.613255,-119.689606,e00fce682bbf742cd0b6768a,0.843860388,0.169921094,0.576121779,-15.02947137,18.121137631160995
1753877401,10,10,5,11,11,5,18,62,5.945,35.949463,-119.04985,e00fce6858b443fd80f27170,0.93527183,0.071965041,0.44947202,-6.283661294,17.685175346900003
