unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1756094400,10,10,4,10,10,4,34,30,0.0,36.03754,-120.17318,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756094400,37,32,15,38,38,15,31,45,16.644,35.949528,-119.04995,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,28.312255936459994
1756094400,10,10,5,10,10,5,33,31,44.549,36.005219,-120.117279,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,33.368921625769
1756094401,0,0,2,0,0,2,32,30,18.374,35.670399,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,32.020859440154
1756094401,20,20,9,21,21,9,32,42,26.949,36.526611,-119.290367,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,33.825104309157005
1756094401,2,2,2,2,2,2,33,23,32.298,35.613255,-119.689606,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,28.598242068680005
1756094400,6,6,7,6,6,7,19,77,25.902,40.594147,-105.075836,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756094401,1,1,3,1,1,3,34,29,23.146,36.139011,-120.368408,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,29.720754506013996
1756095000,11,11,5,11,11,6,33,31,0.0,36.037617,-120.173218,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756095000,32,30,14,33,33,14,31,47,15.635,35.949528,-119.04995,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,28.026399984024994
1756095000,9,9,5,9,9,5,33,31,46.836,36.005196,-120.117294,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,35.065216468916
1756095001,20,20,9,21,21,9,32,42,26.177,36.526562,-119.290314,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,33.289864980161
1756095001,0,0,2,0,0,2,32,29,20.192,35.670364,-119.239029,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,32.965322478432
1756095001,3,3,3,3,3,4,33,23,32.454,35.613316,-119.689651,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,28.732389847640004
1756095001,1,1,3,1,1,3,33,29,20.896,36.139019,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,27.065865227264005
1756095000,7,7,7,7,7,7,19,83,22.327,40.59407,-105.075905,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756095600,11,11,8,12,12,9,33,32,0.0,36.037575,-120.173271,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756095600,32,30,13,33,33,13,31,46,15.78,35.949539,-119.050003,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,27.9178427137
1756095600,10,10,5,10,10,5,33,32,46.495,36.005203,-120.117332,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,35.079289657595
1756095600,7,7,8,7,7,8,18,83,26.008,40.59407,-105.075905,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756095601,1,1,2,1,1,2,33,29,21.557,36.139027,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,27.580412057163002
1756095601,19,19,9,20,20,9,32,42,30.19,36.526646,-119.290314,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,36.072138849670004
1756095601,0,0,2,0,0,2,32,29,20.641,35.670364,-119.239029,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,33.216433348410995
1756095601,3,3,4,3,3,6,32,23,32.417,35.613209,-119.689598,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,28.124438304220003
1756096200,10,10,4,10,10,5,33,34,0.0,36.037598,-120.173248,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756096201,0,0,2,0,0,2,32,29,21.057,35.670364,-119.239021,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,33.449088408346995
1756096200,9,9,4,9,9,4,33,34,45.011,36.005276,-120.117264,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,34.512583186591
1756096200,34,31,14,34,34,14,30,47,12.076,35.949615,-119.049973,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,24.874060533340003
1756096201,19,19,9,20,20,9,31,44,27.105,36.526646,-119.290314,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,33.644891208265
1756096200,6,6,7,7,7,7,18,88,25.968,40.593964,-105.075714,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756096201,3,3,3,3,3,4,32,22,33.909,35.613285,-119.689484,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,29.089108584940004
1756096201,0,0,2,0,0,2,32,29,22.285,36.139042,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,27.243708042315
1756096800,10,10,4,10,10,4,32,35,0.0,36.037556,-120.173218,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756096800,30,29,12,31,31,12,30,48,13.845,35.949547,-119.050011,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,26.321540646175
1756096800,9,9,4,9,9,4,33,35,44.255,36.005299,-120.117348,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,34.218845986155
1756096801,0,0,2,0,0,2,31,29,20.993,35.670399,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,32.527059512202996
1756096801,19,19,8,19,19,8,31,40,24.661,36.526604,-119.290306,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,31.474264460573004
1756096801,2,2,3,2,2,4,32,23,35.362,35.613285,-119.689568,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,30.656907592920003
1756096800,5,5,7,6,6,7,18,87,23.414,40.594093,-105.075806,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756096801,0,0,2,0,0,2,32,29,23.212,36.139015,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,27.965319103307998
1756097400,10,10,5,10,10,5,32,35,0.0,36.03751,-120.173279,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756097400,8,8,4,9,9,4,32,35,43.278,36.005337,-120.117279,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,33.041512750117995
1756097400,25,25,10,25,25,10,29,48,13.724,35.949612,-119.04998,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,25.57422561166
1756097401,0,0,2,0,0,2,32,31,19.934,36.138935,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,26.359501753706
1756097401,14,14,6,15,15,6,32,38,36.663,36.526573,-119.29026,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,40.083803677959
1756097401,0,0,2,0,0,2,31,30,21.208,35.670433,-119.239044,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,32.719586225968
