unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1781136001,0,0,1,0,0,1,37,17,510.425,36.139057,-120.368423,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1781136000,0,0,1,1,1,1,37,17,61.99,36.139099,-120.36824,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1781136000,1,1,1,1,1,1,37,16,78.926,36.139111,-120.368263,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1781136000,0,0,1,0,0,1,37,16,511.186,36.139061,-120.368286,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,372.1513039269899
1781136000,0,0,1,0,0,2,37,16,0.0,36.139053,-120.368408,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.164086755
1781136000,0,0,1,0,0,1,37,16,46.067,36.139099,-120.368324,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,44.125182893253005
1781136001,0,0,1,0,0,1,37,16,513.353,36.139004,-120.368484,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.34406413598
1781136001,0,0,1,1,1,1,37,16,54.605,36.139038,-120.368462,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,38.63334500950499
1781136001,0,0,1,0,0,1,36,17,512.058,36.138969,-120.368385,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1781136000,0,0,1,0,0,1,37,15,50.349,36.139011,-120.368393,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1781136001,0,0,1,0,0,1,36,16,62.937,36.139046,-120.368332,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1781136001,0,0,1,0,0,1,37,16,66.486,36.139103,-120.368324,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,60.773900785798006
1781136601,0,0,1,0,0,1,36,17,510.453,36.13895,-120.368355,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1781136600,0,0,1,0,0,2,37,17,0.0,36.139149,-120.368423,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.236371069999997
1781136600,1,1,1,1,1,1,36,17,78.206,36.139061,-120.36837,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1781136600,0,0,1,0,0,1,36,17,511.185,36.139038,-120.368469,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,371.697924717275
1781136601,0,0,1,0,0,1,36,17,513.619,36.138985,-120.368401,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.31500169154003
1781136600,0,0,1,0,0,1,37,18,46.141,36.139019,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,45.128686230218996
1781136601,0,0,1,0,0,1,36,16,65.916,36.139034,-120.368416,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,59.852258646788
1781136601,0,0,1,1,1,1,36,17,512.085,36.138943,-120.368309,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1781136601,1,1,1,1,1,1,36,16,53.914,36.138988,-120.368355,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,37.668141342834
1781136600,0,0,1,0,0,1,37,17,49.794,36.139008,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1781136601,0,0,1,1,1,1,36,17,62.245,36.138916,-120.368324,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1781136600,1,1,1,1,1,1,36,17,61.249,36.139004,-120.368416,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1781137201,0,0,1,0,0,1,36,16,510.329,36.138992,-120.368271,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1781137200,0,0,1,0,0,1,36,17,61.697,36.139019,-120.368401,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1781137200,0,0,1,0,0,2,36,17,0.0,36.138988,-120.368202,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,24.350135259999995
1781137200,0,0,1,0,0,1,36,17,77.793,36.138966,-120.36834,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1781137200,0,0,1,0,0,1,36,17,45.667,36.13903,-120.36837,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,43.383351489653
1781137200,0,0,1,0,0,1,36,17,511.167,36.13903,-120.368378,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,371.6853329664049
1781137201,0,0,1,0,0,1,36,16,513.753,36.138973,-120.368401,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.11189835798007
1781137201,0,0,1,0,0,1,36,17,512.059,36.138977,-120.368309,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1781137200,0,0,1,0,0,1,37,16,50.852,36.139069,-120.368408,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1781137201,0,0,1,0,0,1,36,16,61.457,36.138962,-120.368187,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1781137201,0,0,1,0,0,1,36,16,53.74,36.139023,-120.36837,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,37.53908349294
1781137201,0,0,1,0,0,1,36,16,65.588,36.139065,-120.368385,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,59.62485126348399
1781137801,0,0,1,0,0,1,36,18,510.255,36.13895,-120.368423,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1781137800,0,0,1,0,0,1,36,18,62.125,36.139175,-120.36834,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1781137800,0,0,1,0,0,1,37,18,0.0,36.138988,-120.368202,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.308655384999994
1781137800,1,1,1,1,1,1,36,18,78.363,36.139095,-120.368408,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1781137800,0,0,1,0,0,1,36,18,511.233,36.139091,-120.368401,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,371.94149353859495
1781137800,0,0,1,0,0,1,37,18,46.498,36.139019,-120.368423,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,45.406588224582
1781137801,0,0,1,0,0,1,36,17,66.693,36.13903,-120.368401,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,60.510005655749
1781137801,0,0,1,0,0,1,36,18,512.025,36.138985,-120.36837,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1781137801,0,0,1,0,0,1,36,17,62.727,36.138912,-120.368416,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1781137800,0,0,1,0,0,1,37,17,51.484,36.138973,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1781137801,0,0,1,0,0,1,36,17,54.437,36.138969,-120.368408,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,38.323053510297
1781138401,0,0,1,0,0,1,36,17,510.275,36.138924,-120.368263,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1781138400,1,1,1,1,1,1,36,18,61.096,36.138988,-120.368408,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1781138400,1,1,1,1,1,1,36,18,77.149,36.139042,-120.368324,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1781138400,0,0,1,0,0,1,37,18,0.0,36.138988,-120.368385,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.308655384999994
1781138400,0,0,1,0,0,1,36,18,511.215,36.138988,-120.36837,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,371.9289017877249
1781138400,0,0,1,0,0,1,36,18,44.768,36.138973,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,43.156486164511996
1781138401,1,1,1,1,1,1,36,17,52.674,36.139011,-120.368324,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,37.015415640394004
1781138401,0,0,1,0,0,1,36,18,512.002,36.139008,-120.368378,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1781138401,0,0,1,0,0,1,36,18,60.736,36.139042,-120.368286,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1781138401,0,0,1,0,0,1,36,18,64.729,36.139004,-120.368324,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,59.26737572069699
1781138400,0,0,1,1,1,1,37,17,49.674,36.139034,-120.368355,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1781139001,0,0,1,0,0,1,36,18,510.24,36.138988,-120.368385,e00fce6856818e5885f65487,0.0,0.0,0.0,-999.0,-999.0
1781139000,0,0,1,1,1,1,36,19,58.888,36.139145,-120.368362,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1781139000,1,1,1,1,1,1,36,18,74.821,36.138985,-120.36837,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1781139000,0,0,1,0,0,1,36,18,511.283,36.139027,-120.368332,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,371.9764706243449
1781139000,0,0,1,0,0,1,36,18,45.587,36.138866,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,43.794026033933
1781139000,0,0,1,0,0,1,36,18,0.0,36.139008,-120.368233,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,24.422419574999992
1781139001,0,0,1,0,0,1,36,19,511.976,36.138924,-120.368362,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1781139000,0,0,1,0,0,1,37,17,48.041,36.139057,-120.368347,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1781139001,0,0,1,0,0,1,36,18,62.757,36.139,-120.368362,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,57.900158160101
1781139001,0,0,1,0,0,1,36,18,58.339,36.139122,-120.368317,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1781139001,1,1,1,1,1,1,36,18,50.626,36.13905,-120.368401,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,35.763386818906
