unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1756756801,-9,-9,6554,-9,-9,6554,37,20,31.892,35.670368,-119.239067,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,43.28936625413199
1756756801,6,6,3,6,6,3,37,19,37.166,35.949516,-119.050026,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,41.18451263969
1756756800,4,4,3,4,4,4,38,14,49.689,36.005207,-120.117287,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,34.905776908109004
1756756801,2,2,4,3,3,4,30,23,45.952,40.594215,-105.07589,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756756801,3,3,2,3,3,2,39,15,45.261,35.613201,-119.689529,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,40.65555051126
1756756801,0,0,2,0,0,2,41,17,27.503,36.13903,-120.36834,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,33.760853171377
1756756801,13,13,6,13,13,6,38,23,57.558,36.526505,-119.290222,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,55.943722949694006
1756756801,3,3,2,3,3,2,38,15,0.0,36.037567,-120.173248,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756757401,-9,-9,6554,-9,-9,6554,38,19,30.782,35.670361,-119.239082,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,43.482531411322
1756757401,7,7,4,7,7,4,37,20,38.348,35.949631,-119.049927,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,42.22136176581999
1756757400,5,5,4,5,5,4,38,15,48.521,36.005291,-120.11734,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,34.306454453901004
1756757401,0,0,2,0,0,2,42,16,25.463,36.13905,-120.368301,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,32.603298395017
1756757401,4,4,3,4,4,3,39,16,46.644,35.613205,-119.689568,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,42.16315500304
1756757401,12,12,6,12,12,6,38,23,57.506,36.526535,-119.290329,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,55.907670559658
1756757401,2,2,4,2,2,4,30,23,45.732,40.594131,-105.075821,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756757401,4,4,3,4,4,3,38,14,0.0,36.037647,-120.173172,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756758001,-9,-9,6554,-9,-9,6554,38,18,32.377,35.670357,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,44.302277915066995
1756758001,8,8,4,8,8,4,37,21,39.541,35.94957,-119.04998,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,43.26590585081499
1756758000,4,4,3,5,5,4,39,14,46.894,36.005238,-120.117302,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,33.285373306214
1756758001,1,1,2,1,1,2,42,16,26.875,36.139042,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,33.702451381124995
1756758001,4,4,3,4,4,3,40,16,45.709,35.613209,-119.689659,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,41.93526269294
1756758001,1,1,4,2,2,4,30,24,45.751,40.594131,-105.075821,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756758001,13,13,6,13,13,6,39,22,57.978,36.526535,-119.290329,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,56.642326705754
1756758001,3,3,2,4,4,2,38,15,0.0,36.037617,-120.173203,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756758601,9,9,5,10,10,5,37,20,39.873,35.949707,-119.049881,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,43.28816288119499
1756758600,5,5,4,5,5,4,39,15,47.972,36.005245,-120.117325,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,34.351935512132
1756758601,-9,-9,6554,-9,-9,6554,38,19,34.533,35.670395,-119.239052,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,45.580341819543
1756758601,5,5,3,5,5,3,39,16,47.829,35.613201,-119.689552,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,43.18216217014
1756758601,0,0,2,0,0,2,42,14,27.58,36.139042,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,33.30535043522
1756758601,1,1,3,2,2,3,30,23,45.384,40.594139,-105.07576,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1756758601,12,12,6,13,13,6,39,23,60.488,36.526535,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,58.50158894418401
1756758601,4,4,3,5,5,3,38,16,0.0,36.037743,-120.17308,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1756759201,-9,-9,6554,-9,-9,6554,39,19,35.641,35.670353,-119.23909,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,47.086245433410994
