unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1782907201,6,6,5,7,7,6,18,60,19.861,36.762695,-119.798653,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,23.683291387173
1782907201,2,2,2,2,2,3,16,49,18.831,36.139019,-120.368385,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,20.742059638165
1782907200,2,2,5,2,2,6,18,59,14.365,36.762794,-119.798805,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,22.619286663035
1782907201,3,3,2,3,3,3,16,50,515.049,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.52698441334
1782907200,2,2,3,2,2,4,16,50,14.519,36.138958,-120.368324,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1782907202,4,4,2,4,4,3,16,50,515.686,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.07475451076004
1782907201,3,3,3,3,3,4,16,52,18.045,36.138908,-120.368179,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1782907201,2,2,3,3,3,3,16,49,517.164,36.138786,-120.368538,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1782907200,3,3,0,3,3,0,16,49,18.531,36.138969,-120.368385,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1782907203,4,4,2,4,4,3,16,50,515.177,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.63705438582
1782907201,2,2,2,2,2,3,16,49,22.14,36.139042,-120.368317,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1782907200,2,2,3,3,3,3,16,50,27.041,36.139008,-120.368195,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1782907204,4,4,2,4,4,3,16,50,515.941,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.29403453406
1782907205,4,4,2,4,4,3,16,50,515.177,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.63705438582
1782907200,3,3,3,3,3,4,16,49,516.014,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.03847597924005
1782907206,4,4,2,4,4,3,16,50,515.431,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.85547448746007
1782907207,3,3,2,3,3,3,16,50,515.559,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.96554445993996
1782907208,3,3,2,3,3,3,16,50,516.579,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.84266455313997
1782907209,3,3,3,3,3,4,16,50,515.559,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.96554445993996
1782907210,3,3,3,3,3,4,16,50,515.686,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.07475451076004
1782907211,3,3,3,3,3,5,16,50,514.922,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.41777436252005
1782907212,3,3,4,3,3,5,16,50,516.196,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.51331455736005
1782907213,3,3,4,3,3,5,16,50,515.177,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.63705438582
1782907214,3,3,4,3,3,5,16,50,517.343,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,444.49964470137996
1782907215,3,3,4,3,3,5,16,50,515.941,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.29403453406
1782907216,3,3,4,3,3,5,16,50,516.706,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.95187460396005
1782907217,3,3,4,3,3,5,16,50,515.177,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.63705438582
1782907218,2,2,4,2,2,5,16,50,515.941,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,443.29403453406
1782907219,2,2,4,2,2,5,16,50,514.794,36.138962,-120.368416,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,442.30770439004
