unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1755464401,1,1,3,1,1,6,33,32,27.016,36.037518,-120.173203,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,20.631485875495997
1755464401,1,1,3,1,1,3,24,55,31.912,40.594173,-105.075844,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755464400,0,0,1,0,0,1,36,33,7.529,36.139053,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,21.262514763311003
1755464400,2,2,2,2,2,2,34,39,29.746,36.526531,-119.290268,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,36.460088549977996
1755464401,1,1,1,1,1,1,32,39,25.284,35.949654,-119.049843,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,33.75902192705999
1755464401,0,0,1,0,0,1,34,33,25.937,35.613308,-119.689529,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,26.887743191420004
1755464400,0,0,1,0,0,1,35,32,0.0,36.13903,-120.36824,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755464401,0,0,1,0,0,1,33,37,22.751,35.670414,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,35.860996987221
1755465001,1,1,2,1,1,3,33,33,28.392,36.037571,-120.17318,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,21.919078192152
1755465001,0,0,1,0,0,1,35,31,26.554,35.613274,-119.689537,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,27.357783625639993
1755465001,1,1,1,1,1,1,33,37,24.718,35.949654,-119.049843,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,33.605770165370004
1755465000,1,1,1,1,1,1,34,39,30.875,36.526581,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,37.242841402875
1755465001,1,1,3,1,1,3,24,58,31.513,40.59425,-105.075836,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755465000,0,0,1,0,0,1,37,31,7.22,36.139008,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,20.979484861979998
1755465000,1,1,1,1,1,1,36,31,0.0,36.13908,-120.368317,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755465001,0,0,1,0,0,1,33,36,23.237,35.670395,-119.239098,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,36.060516420126994
1755465601,1,1,2,1,1,2,34,32,27.944,36.03767,-120.173111,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,21.772475234263993
1755465601,1,1,1,1,1,1,33,38,25.676,35.949581,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.48592194733999
1755465601,0,0,1,0,0,1,35,31,26.483,35.613232,-119.68959,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,27.29672918778
1755465600,1,1,2,1,1,2,35,38,29.629,36.526512,-119.290237,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,36.786382047397
1755465600,3,3,1,3,3,1,36,31,0.0,36.138977,-120.368217,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755465601,1,1,3,1,1,3,26,48,30.436,40.594185,-105.075745,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755465600,0,0,1,0,0,1,36,32,8.261,36.139156,-120.36837,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,21.359381116298998
1755465601,0,0,1,0,0,1,33,36,24.243,35.670448,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,36.623138992952995
1755466201,0,0,1,0,0,2,33,32,28.216,36.037758,-120.173157,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,21.521540012696
1755466201,0,0,1,0,0,1,35,30,26.246,35.613335,-119.689545,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,26.774594918360005
1755466201,1,1,1,1,1,1,33,37,25.409,35.949566,-119.049934,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.089153490434995
1755466200,1,1,1,1,1,1,34,39,30.327,36.526527,-119.290276,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,36.862904677111004
1755466200,1,1,1,1,1,1,36,30,0.0,36.13905,-120.36821,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755466200,0,0,1,0,0,1,37,31,8.697,36.139069,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,22.129236250423
1755466201,1,1,3,1,1,3,29,39,36.955,40.594185,-105.075745,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755466201,0,0,1,0,0,1,34,35,23.922,35.670456,-119.239021,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,37.257565790262
1755466801,2,2,6,3,3,10,34,31,28.705,36.037502,-120.173264,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,22.069920993604995
1755466801,1,1,1,1,1,1,33,36,26.275,35.949631,-119.049988,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.48496579662499
1755466800,0,0,1,0,0,1,37,31,8.451,36.139095,-120.368301,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,21.937740758509
1755466801,0,0,1,0,0,1,34,29,25.786,35.61327,-119.689537,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,25.48456367676
1755466801,1,1,3,1,1,3,30,40,36.989,40.594078,-105.075737,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755466800,1,1,1,1,1,1,35,35,29.699,36.526649,-119.290359,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,36.477790798907
1755466800,1,1,1,1,1,1,36,30,0.001,36.13905,-120.368263,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755466801,0,0,1,0,0,1,34,34,25.232,35.670418,-119.239098,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,37.917921207271995
1755467401,0,0,2,1,1,4,34,31,28.721,36.037601,-120.173218,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,22.081788382100996
1755467401,1,1,1,1,1,1,33,36,26.681,35.949596,-119.049973,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.768979732915
1755467401,0,0,1,0,0,1,35,28,26.405,35.613281,-119.689537,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,26.274656790299996
1755467400,0,0,1,0,0,1,37,30,8.912,36.139095,-120.368301,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,21.823650695608002
1755467400,2,2,2,2,2,2,35,35,29.362,36.526535,-119.290192,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,36.244143578866
1755467401,1,1,3,1,1,3,30,37,36.276,40.594105,-105.07579,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755467400,1,1,1,2,2,1,36,29,0.003,36.139065,-120.368233,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755467401,0,0,1,0,0,1,33,36,26.339,35.670414,-119.239059,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,37.795362564169
