unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1790006400,13,13,5,13,13,5,21,59,15.425,35.949593,-119.049927,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1790006400,10,10,10,11,11,10,20,59,12.603,35.963219,-119.291771,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,23.054492983277
1790006400,6,6,3,6,6,3,18,65,24.003,36.503273,-120.325401,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1790006401,11,11,8,13,13,8,20,60,14.261,36.433613,-119.923325,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1790006401,2,2,3,2,2,3,21,53,19.458,36.198898,-120.10437,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,24.541050171718
1790006400,25,25,15,26,26,15,20,66,10.928,36.523365,-119.278679,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1790006400,9,9,7,9,9,7,23,43,25.27,36.139011,-120.368362,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1790006400,13,13,8,14,14,8,21,58,14.549,35.77507,-119.238472,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.894314745769002
1790006400,9,9,0,10,10,0,19,61,13.907,36.187531,-119.821976,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1790006401,7,7,0,7,7,0,23,49,24.691,1.8e-05,0.002333,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,28.354814020363
1790007001,1,1,3,1,1,3,21,53,17.867,36.198879,-120.104454,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,23.651256420856996
1790007000,6,6,3,7,7,3,18,66,23.41,36.503166,-120.325546,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1790007000,9,9,9,10,10,9,21,57,13.747,35.963219,-119.291771,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,23.902531983373002
1790007000,12,12,5,13,13,5,22,56,16.505,35.949726,-119.049873,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1790007001,11,11,8,13,13,9,20,59,14.798,36.433453,-119.923386,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1790007000,23,23,14,24,24,14,21,63,13.142,36.523388,-119.27877,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1790007000,14,14,8,14,14,8,21,58,15.32,35.77507,-119.238472,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.46617452892
1790007000,9,9,7,10,10,7,22,44,28.733,36.138988,-120.368347,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1790007000,8,8,0,9,9,0,19,60,13.63,36.187626,-119.822052,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1790007001,7,7,0,8,8,0,23,49,25.318,1.8e-05,0.002333,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,28.789522646374003
1790007601,1,1,3,2,2,3,21,54,18.85,36.198956,-120.104393,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,24.273300168349998
1790007600,9,9,9,10,10,9,21,56,14.486,35.963291,-119.291679,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,24.004847395073995
1790007600,12,12,5,13,13,5,23,54,16.805,35.949726,-119.049873,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1790007600,6,6,3,6,6,3,18,65,23.438,36.503189,-120.325432,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1790007600,9,9,0,10,10,0,19,59,13.847,36.187603,-119.822113,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1790007601,11,11,7,12,12,8,21,57,15.445,36.433624,-119.923317,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1790007600,14,14,8,14,14,8,21,57,15.973,35.775097,-119.238464,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.683515415913
1790007600,9,9,6,10,10,6,22,45,30.967,36.138947,-120.368317,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1790007601,7,7,0,7,7,0,21,53,24.407,1.8e-05,0.002333,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,27.581171963551
1790007600,22,22,13,24,24,13,22,61,14.914,36.523388,-119.27877,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1790008200,9,9,9,10,10,9,21,55,15.26,35.963161,-119.291748,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,24.134408100340004
1790008200,13,13,5,14,14,5,24,54,16.538,35.949814,-119.049911,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1790008201,1,1,3,2,2,4,22,52,19.348,36.198959,-120.104301,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.293482299908
1790008200,6,6,3,7,7,3,18,65,23.459,36.503151,-120.325363,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1790008200,9,9,0,9,9,0,20,57,14.113,36.187565,-119.822067,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1790008201,10,10,7,11,11,7,21,57,16.431,36.433647,-119.923271,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1790008200,21,21,12,22,22,12,22,59,15.878,36.523441,-119.278648,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1790008200,12,12,8,13,13,8,22,56,16.046,35.775089,-119.238503,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.923344295926
1790008200,9,9,7,9,9,7,22,45,31.67,36.138947,-120.368317,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1790008201,7,7,0,7,7,0,21,54,23.515,1.8e-05,0.002333,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,27.081775915395
1790008800,9,9,9,10,10,9,22,54,15.71,35.963383,-119.291695,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,24.91516135189
1790008800,12,12,5,13,13,5,24,53,16.916,35.949631,-119.049911,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1790008800,19,19,12,20,20,12,23,55,16.771,36.523354,-119.278786,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
