unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1759316401,3,3,2,3,3,2,16,80,11.507,35.949654,-119.049873,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.128331506504995
1759316401,0,0,2,0,0,3,15,80,0.02,36.139008,-120.368362,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,18.67432964418
1759316401,-9,-9,6554,-9,-9,6554,16,81,4.792,35.67046,-119.239014,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,13.931622545032
1759316400,3,3,3,4,4,3,17,72,0.01,36.037621,-120.173233,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1759316400,3,3,3,3,3,3,16,75,17.941,36.005287,-120.11721,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,17.685744378920994
1759316401,5,5,3,6,6,3,16,86,5.117,36.526638,-119.290367,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.503215927581001
1759317001,2,2,2,3,3,2,16,81,11.599,35.949612,-119.049995,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.402680163285
1759317001,-9,-9,6554,-9,-9,6554,16,82,4.417,35.670406,-119.239082,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,13.794181745907002
1759317001,0,0,3,0,0,3,15,80,0.005,36.138992,-120.368301,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,18.662653089795
1759317001,5,5,3,6,6,3,16,86,4.955,36.526581,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.390898866315
1759317000,3,3,3,3,3,3,17,71,0.014,36.037544,-120.173225,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1759317000,3,3,3,4,4,3,17,72,22.865,36.005318,-120.117302,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,20.989623296565
1759317601,3,3,2,3,3,2,16,81,11.468,35.949558,-119.050026,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.311040198619995
1759317601,-9,-9,6554,-9,-9,6554,16,82,5.006,35.670338,-119.238976,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,14.123589991826
1759317600,4,4,4,4,4,4,17,72,24.74,36.005257,-120.117401,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,22.38033288594
1759317600,4,4,3,4,4,3,17,73,0.009,36.03764,-120.173157,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1759317601,0,0,3,0,0,3,15,81,0.003,36.139004,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,19.134045716877004
1759317601,5,5,3,6,6,3,16,86,5.781,36.526569,-119.290337,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.963577215733002
1759318201,3,3,2,3,3,2,15,81,11.479,35.949604,-119.049904,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,21.656064670484998
1759318201,-9,-9,6554,-9,-9,6554,16,82,5.178,35.670425,-119.238998,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,14.219783910838002
1759318200,4,4,3,4,4,3,16,71,0.0,36.037582,-120.173264,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1759318200,5,5,4,5,5,4,18,71,26.117,36.005257,-120.117317,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,23.587353928377
1759318201,5,5,3,6,6,3,16,86,5.572,36.526569,-119.290337,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.818674340395999
1759318201,0,0,3,0,0,3,15,81,0.001,36.139053,-120.368286,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,19.132488842959006
1759318801,2,2,2,3,3,2,15,81,11.652,35.949574,-119.04995,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,21.777085387179998
