unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1758466800,-9,-9,6554,-9,-9,6554,20,81,0.644,35.670387,-119.238968,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.156726389324001
1758466801,84,55,45,90,68,47,21,80,7.774,35.949707,-119.049988,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.830294719410002
1758466800,116,76,63,125,83,66,21,90,0.009,36.526566,-119.290367,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.070188732736996
1758466801,6,6,6,6,6,6,23,57,5.573,36.138924,-120.368301,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,19.346400522506997
1758466801,12,12,6,13,13,7,22,58,0.001,36.03754,-120.173187,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1758466801,9,9,6,10,10,6,23,59,21.237,36.005379,-120.1175,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,19.027241695096997
1758467401,75,51,41,79,64,43,21,79,9.127,35.949562,-119.049973,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,23.566783840805005
1758467400,-9,-9,6554,-9,-9,6554,21,77,0.63,35.670643,-119.238983,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.745995201729999
1758467400,129,85,72,139,92,75,21,88,1.347,36.526585,-119.290504,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.759762252970999
1758467401,13,13,7,14,14,7,23,55,0.001,36.037666,-120.173141,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1758467401,9,9,7,10,10,7,23,57,20.101,36.005333,-120.117523,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,17.650663299880996
1758468000,-9,-9,6554,-9,-9,6554,22,73,0.64,35.670368,-119.238937,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.34868642144
1758468001,69,49,37,74,61,38,22,76,9.705,35.949581,-119.049934,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,24.003816982074998
1758468000,130,86,74,140,93,78,22,86,2.498,36.526585,-119.290504,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,16.846138311114004
1758468001,11,11,7,12,12,7,24,53,0.0,36.037651,-120.173225,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1758468001,8,8,5,8,8,5,24,55,27.716,36.005329,-120.117538,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,23.217485526196
1758468600,-9,-9,6554,-9,-9,6554,23,69,0.759,35.670395,-119.239044,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.012337740988997
1758468601,62,46,33,65,57,34,22,74,9.118,35.949558,-119.050003,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,23.17320435737
1758468600,134,89,76,144,95,80,22,85,3.246,36.526566,-119.290276,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,17.245696971477997
1758468601,10,10,4,10,10,4,25,50,0.0,36.037621,-120.173218,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1758468601,8,8,5,8,8,6,24,54,24.165,36.005344,-120.117416,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,20.316670085865
1758469200,-9,-9,6554,-9,-9,6554,23,65,2.2,35.67038,-119.239113,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.5291041862
1758469201,59,45,31,62,55,32,22,73,9.546,35.949608,-119.050018,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,23.262617392390002
1758469200,127,84,74,137,90,77,23,83,3.467,36.526455,-119.290344,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,17.687289900131
1758469201,8,8,4,9,9,4,25,50,0.0,36.037495,-120.173119,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1758469201,8,8,5,8,8,5,25,51,14.862,36.005215,-120.117271,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,13.068215495221999
1758469801,55,43,29,58,53,29,23,68,9.1,35.949608,-119.050018,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,22.563338179499997
1758469800,-9,-9,6554,-9,-9,6554,23,62,5.586,35.670315,-119.239075,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,19.205929205006
1758469800,128,85,75,138,91,78,23,81,3.771,36.526562,-119.290337,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,17.659975510803
1758469801,8,8,4,9,9,4,25,49,0.0,36.037689,-120.17318,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1758469801,7,7,5,7,7,5,25,51,29.955,36.005291,-120.117363,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,24.262871405854995
