unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1761937200,25,25,10,25,25,10,25,46,44.422,36.138924,-120.36834,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,42.730397739446005
1761937200,23,23,10,24,24,10,25,45,37.867,36.139133,-120.368393,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,28.529313581127
1761937200,22,22,10,22,22,10,26,46,30.409,36.139095,-120.368408,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,36.187434688231
1761937200,24,24,8,24,24,8,25,45,0.0,36.139015,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761937201,22,22,9,23,23,9,27,42,30.002,36.139046,-120.368317,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.37607976043
1761937200,19,19,4,20,20,4,25,47,19.834,36.139,-120.368355,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,27.862571902813997
1761937800,23,23,10,24,24,10,26,45,44.79,36.139153,-120.368385,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,43.392949105469995
1761937800,22,22,10,23,23,10,25,45,38.016,36.139156,-120.368423,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,28.639828636496
1761937800,18,18,4,19,19,4,26,45,19.951,36.13905,-120.368317,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,28.669673318420998
1761937800,21,21,10,22,22,10,27,44,30.437,36.139038,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,36.166738042083004
1761937801,22,22,9,23,23,9,28,40,28.987,36.139061,-120.36834,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,33.90873376870499
1761937800,23,23,8,23,23,8,26,44,0.0,36.138924,-120.368378,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761938400,17,17,4,17,17,4,26,45,20.858,36.139004,-120.368401,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,29.176928461117996
1761938400,21,21,8,22,22,8,27,44,0.0,36.138988,-120.368355,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761938401,21,21,8,21,21,8,29,39,30.034,36.139069,-120.368347,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,35.09383361230999
1761938400,22,22,9,22,22,9,26,46,39.088,36.139,-120.368454,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,30.154621397728
1761938400,22,22,9,23,23,9,26,44,46.197,36.139042,-120.368423,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,44.249402478021
1761938400,21,21,9,22,22,9,27,44,31.597,36.139122,-120.36837,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,37.069724914523
1761939000,20,20,9,20,20,9,26,45,46.868,36.139027,-120.368317,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,44.833658076524
1761939000,14,14,4,15,15,4,26,47,21.205,36.138988,-120.368401,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,29.515562730054995
1761939000,20,20,9,21,21,9,26,45,39.237,36.139023,-120.368431,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,29.998139547096997
1761939000,19,19,9,19,19,9,26,45,31.952,36.139084,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,36.915613414968
1761939001,20,20,8,20,20,8,28,41,30.011,36.139072,-120.368362,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.83505530386499
1761939000,20,20,7,20,20,7,26,44,0.0,36.139042,-120.368408,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761939600,18,18,8,19,19,8,26,45,47.911,36.139095,-120.368477,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,45.556785822823
1761939600,15,15,8,17,17,8,26,45,33.385,36.139019,-120.368393,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,38.031113577215
1761939600,18,18,8,19,19,8,26,45,40.218,36.139019,-120.368416,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,30.725758804258007
1761939601,18,18,7,19,19,7,27,41,30.981,36.139015,-120.368279,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.850940280415
1761939600,10,10,4,11,11,4,26,46,21.865,36.138985,-120.368378,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,29.812394615914997
1761939600,19,19,7,19,19,7,26,44,0.0,36.139011,-120.368439,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761940200,18,18,8,19,19,8,26,46,41.435,36.139019,-120.368416,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,31.895418947735003
1761940200,13,13,7,14,14,7,27,44,35.2,36.138916,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,39.8744332778
1761940201,16,16,6,17,17,6,28,39,31.794,36.138988,-120.368385,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,35.66235654370999
1761940200,9,9,3,9,9,3,26,44,22.658,36.138985,-120.368378,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,30.111324693918
1761940200,17,17,8,18,18,8,26,44,49.74,36.139069,-120.36837,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,46.70581820682
1761940200,17,17,7,18,18,7,27,43,0.0,36.139122,-120.368263,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
