unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1786996800,6,6,4,7,7,5,36,28,27.431,36.433605,-119.923332,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1786996800,8,8,4,8,8,4,36,29,42.581,36.5233,-119.278809,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1786996800,2,2,3,2,2,3,34,31,29.266,36.139015,-120.368423,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.430687697093994
1786996800,7,7,3,8,8,3,36,29,38.076,35.949471,-119.049927,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1786996801,5,5,3,5,5,3,42,20,512.539,36.13892,-120.368286,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1786996800,9,9,5,10,10,5,36,27,51.973,36.762691,-119.798767,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,39.165444741913
1786996801,6,6,4,6,6,4,37,26,41.918,2.4e-05,-0.004211,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,44.930944164174
1786996801,6,6,0,7,7,0,34,27,42.586,36.187393,-119.82206,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1786996800,7,7,3,8,8,3,35,29,46.659,36.503185,-120.325424,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1786997400,6,6,4,7,7,4,35,28,28.205,36.433548,-119.923386,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1786997400,9,9,4,9,9,4,37,29,42.864,36.523243,-119.278946,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
