unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1761886800,19,19,9,20,20,9,15,71,11.236,36.138973,-120.368362,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,11.191898437315999
1761886800,21,21,8,22,22,8,15,71,0.0,36.139,-120.368179,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761886800,10,10,4,11,11,4,15,70,0.577,36.139164,-120.368378,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,9.892948987266996
1761886800,15,15,9,16,16,9,15,70,0.001,36.139099,-120.368454,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,13.930044331959003
1761886800,20,20,9,21,21,9,15,69,5.068,36.139019,-120.368347,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,12.919092236124
1761887400,11,11,4,12,12,4,15,71,0.313,36.139164,-120.368378,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,9.817586821923
1761887400,19,19,9,20,20,9,15,71,9.94,36.138947,-120.368393,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.23063996914
1761887400,21,21,9,22,22,9,15,72,0.0,36.139065,-120.368416,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761887400,15,15,9,16,16,9,15,71,0.0,36.138954,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,14.402215396000003
1761887400,20,20,9,21,21,9,15,71,3.501,36.139065,-120.36837,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,12.070749536692999
1761888000,23,23,12,24,24,12,14,72,0.0,36.139088,-120.368248,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761888000,20,20,10,20,20,10,15,71,9.967,36.138947,-120.368393,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.250666187226997
1761888000,15,15,6,16,16,6,15,70,0.657,36.138992,-120.36837,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,9.937690344946999
1761888000,19,19,12,21,21,13,15,71,0.0,36.139057,-120.368423,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,14.402215396000003
1761888000,23,22,11,24,23,12,15,70,3.533,36.139175,-120.368553,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,11.973894518868997
1761888600,15,15,5,16,16,5,14,74,0.569,36.139011,-120.368393,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,9.291376301498998
1761888600,21,21,12,21,21,12,14,74,10.743,36.139019,-120.368202,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,11.174544421282995
1761888600,23,23,11,24,24,11,14,75,0.0,36.139038,-120.368423,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761888600,18,18,11,20,20,11,14,74,0.001,36.139023,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,14.918436214959002
1761888600,23,23,10,24,24,10,15,73,5.475,36.139038,-120.368408,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,13.677435935674998
1761889200,19,19,10,20,20,10,14,73,11.602,36.139061,-120.368393,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,11.544677935162
1761889200,22,22,9,22,22,9,14,74,0.0,36.139038,-120.368423,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761889200,11,11,4,12,12,4,14,73,1.022,36.139099,-120.368423,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,9.472439924362002
1761889200,17,17,9,19,19,9,14,73,0.0,36.138981,-120.368408,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,14.444708276999997
1761889200,21,21,9,22,22,9,14,73,5.543,36.139023,-120.368454,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,13.198128889799
1761889800,22,22,9,23,23,9,14,75,0.0,36.138958,-120.368279,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761889800,19,19,10,20,20,10,14,75,10.199,36.139027,-120.36834,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,11.038050118418994
1761889800,12,12,4,12,12,4,14,74,0.632,36.138992,-120.368416,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,9.326610120672
1761889800,16,16,9,18,18,9,14,75,0.0,36.139004,-120.368393,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.390607279000001
1761889800,21,21,9,21,21,9,14,74,4.427,36.139023,-120.368454,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,12.543430238410997
