unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1788818400,3,3,5,4,4,5,35,24,32.135,35.963036,-119.291534,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.256782946465
1788818400,0,0,1,0,0,1,34,24,29.421,36.198799,-120.104393,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,39.537847398791
1788818400,2,2,1,2,2,2,33,26,48.09,36.503109,-120.325401,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1788818400,2,2,2,3,3,3,34,25,27.342,36.433662,-119.923347,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1788818401,2,2,2,2,2,2,34,26,36.126,36.523369,-119.278801,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1788818400,3,3,2,3,3,3,35,23,38.72,35.77504,-119.238579,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,27.814870058319997
1788818401,6,6,3,7,7,4,33,28,33.534,35.949421,-119.049728,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1788818401,0,0,1,1,1,2,35,22,39.408,1.7e-05,-0.004229,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,41.661653655744004
1788818401,1,1,1,1,1,1,39,18,512.578,36.139,-120.368469,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1788818401,2,2,0,3,3,0,34,25,37.266,36.187511,-119.822037,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1788819000,0,0,1,0,0,1,34,24,29.432,36.198849,-120.104462,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,39.543999335471995
1788819000,2,2,1,2,2,2,33,26,46.85,36.503063,-120.325485,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1788819000,0,0,3,1,1,3,35,24,33.642,35.963242,-119.291763,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,36.429887443678005
1788819001,3,3,2,3,3,3,33,27,35.8,36.52327,-119.278816,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1788819000,2,2,2,2,2,3,34,25,27.619,36.433655,-119.923317,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1788819000,3,3,2,3,3,2,35,23,38.856,35.775127,-119.238472,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,27.915742860536
1788819001,6,6,3,6,6,3,33,27,33.835,35.949577,-119.049805,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1788819001,1,1,1,1,1,1,39,18,512.646,36.138988,-120.368378,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1788819001,1,1,2,1,1,2,35,22,39.873,1.7e-05,-0.004229,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,41.984045220488994
1788819001,3,3,0,3,3,0,35,26,37.533,36.187542,-119.822021,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1788819600,0,0,1,0,0,2,34,25,30.377,36.198849,-120.104462,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,40.144790938067
1788819600,2,2,1,2,2,2,33,25,46.276,36.503189,-120.325478,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1788819600,0,0,2,0,0,2,35,23,34.309,35.963139,-119.291847,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,36.476155394330995
1788819600,2,2,2,2,2,2,34,24,27.351,36.433449,-119.923363,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1788819601,5,5,3,6,6,3,34,27,33.493,35.949512,-119.049973,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1788819600,3,3,2,3,3,2,35,23,39.308,35.775055,-119.238548,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,28.250996585547995
1788819601,4,4,2,4,4,2,33,28,36.25,36.523312,-119.278717,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1788819601,1,1,1,1,1,2,35,21,40.728,1.7e-05,-0.004229,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,42.457788606503996
1788819601,3,3,0,3,3,0,35,24,37.769,36.187569,-119.821999,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1788819601,1,1,1,1,1,1,39,18,512.637,36.139011,-120.368385,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1788820200,0,0,1,0,0,2,34,23,30.341,36.198853,-120.104454,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,39.980088697111
1788820200,1,1,1,2,2,2,33,23,47.036,36.50317,-120.325447,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1788820200,2,2,5,2,2,5,35,23,32.449,35.96312,-119.291733,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.028262650590996
1788820201,3,3,2,3,3,2,33,27,35.201,36.523392,-119.278755,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1788820200,2,2,2,3,3,3,34,25,27.233,36.433449,-119.923363,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1788820200,3,3,2,3,3,2,35,23,39.753,35.775021,-119.238525,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,28.581058328093
1788820201,6,6,3,6,6,3,34,27,34.175,35.949512,-119.049995,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1788820201,0,0,1,1,1,2,36,21,40.496,1.7e-05,-0.004229,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,42.823391960728
1788820201,2,2,0,3,3,0,35,23,38.478,36.187504,-119.822014,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1788820201,1,1,1,1,1,1,39,17,512.546,36.138962,-120.368469,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1788820800,1,1,1,1,1,2,33,24,48.392,36.503052,-120.325371,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1788820801,2,2,2,2,2,2,33,26,33.749,36.523327,-119.278778,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1788820800,0,0,1,0,0,2,34,23,30.873,36.198822,-120.104515,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,40.277618725683
1788820800,0,0,2,0,0,2,35,22,33.339,35.963139,-119.291946,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.248122043101
1788820800,2,2,2,3,3,3,34,25,27.081,36.433582,-119.923317,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1788820801,6,6,3,7,7,3,34,26,35.509,35.949711,-119.049911,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1788820800,2,2,2,2,2,2,35,23,38.161,35.77507,-119.238533,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,27.400253172741003
1788820801,0,0,1,1,1,2,36,20,40.377,1.7e-05,-0.004229,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,42.621846348761004
1788820801,1,1,1,1,1,1,39,18,512.467,36.139008,-120.368523,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1788820801,2,2,0,2,2,0,35,22,38.406,36.187553,-119.822075,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
1788821400,0,0,1,0,0,1,34,23,30.542,36.198818,-120.1045,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,40.092501358282
1788821400,0,0,2,0,0,2,36,21,33.097,35.963234,-119.29184,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.490196919023
1788821400,1,1,1,2,2,2,33,24,48.124,36.503052,-120.325371,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-999.0,-999.0
1788821400,2,2,3,3,3,3,34,25,27.31,36.433563,-119.923386,e00fce6876826e255108c6bd,0.0,0.0,0.0,-999.0,-999.0
1788821401,2,2,2,3,3,2,33,26,35.153,36.523327,-119.278778,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1788821401,1,1,1,1,1,1,39,18,512.721,36.138924,-120.368393,e00fce6850cac69f647dc199,0.0,0.0,0.0,-999.0,-999.0
1788821401,6,6,3,6,6,3,34,26,35.289,35.949501,-119.050049,e00fce6808784ceaf209f949,0.0,0.0,0.0,-999.0,-999.0
1788821400,2,2,2,2,2,2,35,21,35.083,35.775032,-119.238533,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,24.583270498822998
1788821401,1,1,2,1,1,2,36,21,41.308,1.7e-05,-0.004229,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,43.386363897444
1788821401,2,2,0,2,2,0,34,22,39.018,36.187504,-119.82196,e00fce68e739ecbcf9e91965,0.0,0.0,0.0,-999.0,-999.0
