unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1761246000,3,3,2,3,3,2,22,55,18.82,36.138901,-120.368324,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.215042284220004
1761246001,5,5,6,6,6,6,23,54,27.321,36.138996,-120.36837,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,34.856999003839
1761246000,10,10,5,10,10,5,24,51,0.0,36.139027,-120.368393,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761246001,10,10,5,11,11,5,22,54,43.234,36.138954,-120.368462,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,41.279710685162
1761246001,10,10,5,11,11,5,24,51,25.331,36.139008,-120.368347,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,31.010426319664997
1761246600,4,4,3,5,5,3,22,54,19.591,36.139057,-120.368401,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.573952803860998
1761246601,7,7,7,7,7,7,23,53,28.54,36.139019,-120.368385,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.33296415585999
1761246600,11,11,5,12,12,5,23,51,0.0,36.139091,-120.368385,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761246601,12,12,6,12,12,6,23,50,27.045,36.13892,-120.368401,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,31.336779513175
1761246601,12,12,6,13,13,6,22,55,44.174,36.13895,-120.368423,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,42.050468070582
1761247200,4,4,3,5,5,3,23,53,19.659,36.139046,-120.368362,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,26.425934452888995
1761247201,7,7,6,7,7,6,24,51,28.378,36.138981,-120.368347,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.164364487502006
1761247201,12,12,6,12,12,6,23,52,44.598,36.139019,-120.36834,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,42.513762879414
1761247201,12,12,6,12,12,6,25,47,27.728,36.138992,-120.368294,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,32.50993502151999
1761247200,10,10,6,11,11,6,24,48,0.0,36.139091,-120.368385,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761247800,3,3,2,4,4,2,22,52,20.228,36.139034,-120.368401,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,25.785637234388005
1761247801,6,6,5,6,6,5,23,51,29.707,36.139099,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.295501085012994
1761247801,10,10,5,10,10,6,22,52,46.252,36.139111,-120.368233,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,43.13405372963601
1761247801,10,10,5,11,11,5,24,47,29.069,36.138985,-120.368408,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,32.78534997433499
1761247800,10,10,5,10,10,5,24,48,0.0,36.139061,-120.36834,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761248400,3,3,2,3,3,2,23,52,20.662,36.139,-120.368355,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,26.914594909802
1761248401,5,5,5,5,5,5,23,51,30.176,36.139091,-120.368347,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,35.66058801878399
1761248401,9,9,4,10,10,4,24,47,29.366,36.139008,-120.368324,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,32.99311386369
1761248401,9,9,5,10,10,5,23,52,46.864,36.139023,-120.368439,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,44.084815106752
1761248400,9,9,5,9,9,5,24,48,0.0,36.138966,-120.368416,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1761249000,2,2,2,2,2,2,23,51,21.472,36.139,-120.368355,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,27.295316841312
1761249001,8,8,4,8,8,4,24,47,30.758,36.138977,-120.368378,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,33.96687593096999
1761249001,8,8,4,8,8,4,23,51,48.127,36.139069,-120.368324,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,44.841431091511
1761249000,8,8,4,8,8,4,24,48,0.0,36.139015,-120.36837,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
