unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1755104400,9,9,5,10,10,5,30,36,22.658,35.949562,-119.050018,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,29.966711952469996
1755104400,0,0,2,0,0,2,33,25,26.484,36.139065,-120.368385,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,29.523972950156
1755104401,2,2,2,2,2,2,31,24,36.93,35.613178,-119.689629,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,31.7474631498
1755104401,27,27,11,28,28,11,29,41,28.766,36.526524,-119.290367,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,33.386459473838
1755104401,4,4,2,4,4,2,33,23,0.0,36.138874,-120.368324,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755104400,0,0,3,0,0,3,30,35,26.432,35.670383,-119.239067,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,35.116382647471994
1755104400,5,5,4,5,5,4,30,33,40.811,40.594131,-105.075844,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755104401,4,4,3,5,5,3,32,24,41.017,36.037579,-120.173264,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,28.427536447277006
1755105000,10,10,5,10,10,5,31,36,23.411,35.949619,-119.04995,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,31.156137350865
1755105000,0,0,3,0,0,3,31,34,27.308,35.670444,-119.239067,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,36.420252009068
1755105001,2,2,2,2,2,2,32,24,38.419,35.613209,-119.689621,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,33.60402094354001
1755105001,27,27,12,28,28,12,29,42,31.916,36.526474,-119.290375,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,35.689443435788
1755105000,5,5,4,5,5,4,31,31,41.112,40.594154,-105.075859,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755105000,0,0,2,0,0,2,34,24,26.359,36.139,-120.368401,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,29.857124950280998
1755105001,3,3,2,4,4,2,33,23,0.0,36.139118,-120.368477,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755105001,4,4,3,4,4,3,33,23,40.909,36.037563,-120.173218,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,28.533115494929
1755105600,0,0,2,0,0,2,34,25,27.235,36.139019,-120.368317,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,31.011985227364995
1755105600,9,9,5,10,10,5,32,32,24.936,35.949631,-119.049973,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,32.04564567723999
1755105601,2,2,2,2,2,2,32,23,39.268,35.613331,-119.68972,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,34.01576159688
1755105600,0,0,3,1,1,3,31,34,28.015,35.670444,-119.239067,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,36.815653757565
1755105601,27,27,11,27,27,11,30,39,33.516,36.526474,-119.290375,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,36.968076911588
1755105600,5,5,4,6,6,4,31,31,42.295,40.594063,-105.07592,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755105601,3,3,2,4,4,2,34,24,0.0,36.139053,-120.368347,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755105601,4,4,2,4,4,2,33,23,41.306,36.037563,-120.173218,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,28.827575071985997
1755106200,8,8,4,9,9,4,32,32,26.404,35.949512,-119.050041,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,33.07257291485999
1755106200,0,0,2,0,0,2,34,25,27.517,36.138996,-120.368385,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,31.231504449802998
1755106200,6,6,4,6,6,4,32,31,41.708,40.593994,-105.07589,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755106201,2,2,2,2,2,2,32,22,40.149,35.613331,-119.68972,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,34.45501974334
1755106201,27,27,11,28,28,11,31,38,35.862,36.526466,-119.290276,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,39.002005729366005
1755106200,0,0,4,0,0,4,32,33,29.14,35.67049,-119.239105,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,38.25878059494
1755106201,3,3,2,3,3,2,34,24,0.0,36.139103,-120.368401,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755106201,5,5,3,5,5,3,34,22,42.292,36.037502,-120.173248,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,29.744586808052006
1755106800,9,9,4,9,9,4,32,30,27.538,35.949581,-119.049973,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,33.44587158166999
1755106800,5,5,4,6,6,4,33,30,42.222,40.593994,-105.07589,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755106800,0,0,2,0,0,2,35,24,26.602,36.139046,-120.36834,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,30.949691252317997
1755106801,27,27,11,28,28,11,31,38,38.112,36.526558,-119.290344,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,40.56196491361601
1755106801,2,2,1,2,2,1,33,22,40.602,35.613239,-119.689613,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,35.420698697320006
1755106800,0,0,4,0,0,4,32,31,30.711,35.670395,-119.239052,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,38.99282037638099
1755106801,3,3,2,3,3,2,35,23,0.0,36.139034,-120.368477,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755106801,4,4,3,4,4,3,34,22,42.566,36.037636,-120.173286,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,29.947815836046004
1755107400,9,9,4,9,9,4,32,30,29.701,35.949623,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,34.958980311215
