unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1752238801,13,13,5,13,13,5,20,53,23.036,35.949482,-119.049973,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,26.276126378471997
1752238800,4,4,5,4,4,5,16,65,2.869,40.594067,-105.075844,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752238801,24,24,14,25,25,14,21,57,0.208,36.785419,-119.773094,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752238801,21,21,7,22,22,7,20,60,14.653,36.526478,-119.290245,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,22.305231093069004
1752238800,10,10,7,10,10,7,21,44,17.845,35.613274,-119.689606,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,21.891075422184997
1752238800,25,25,3,26,26,3,20,47,514.189,36.139065,-120.36837,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752239401,13,13,5,13,13,5,21,51,26.015,35.949585,-119.04995,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,28.349122024529997
1752239400,10,10,8,10,10,8,21,43,21.351,35.613136,-119.689613,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,23.531686669523005
1752239400,4,4,6,4,4,6,16,66,0.669,40.594158,-105.075821,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752239401,22,22,7,23,23,7,20,63,12.364,36.526581,-119.290329,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,21.276737837772004
1752239401,22,22,13,23,23,13,21,59,0.153,36.785404,-119.773125,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752239400,24,23,3,25,25,3,20,47,514.258,36.139042,-120.368446,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752240000,4,4,5,4,4,5,17,64,2.612,40.594151,-105.075867,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752240001,20,20,12,21,21,12,22,57,0.023,36.785378,-119.773102,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752240001,22,22,8,23,23,8,20,63,10.375,36.526581,-119.290329,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,20.415900879375002
1752240001,13,13,5,13,13,5,21,50,26.686,35.949558,-119.049873,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,28.600774023771997
1752240000,26,25,3,27,26,3,20,47,514.234,36.138912,-120.368439,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752240000,11,11,10,12,12,10,22,42,22.414,35.613377,-119.689552,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,24.825099835822
1752240600,3,3,5,3,3,5,17,64,8.019,40.594101,-105.075737,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-9.9999,-9.9999
1752240601,15,15,10,17,17,10,22,55,0.003,36.785542,-119.773048,e00fce68d6b773b56ce8baa0,0.0,0.0,0.0,-9.9999,-9.9999
1752240601,12,12,5,12,12,5,21,49,26.432,35.949585,-119.049988,e00fce6858b443fd80f27170,0.976431549,-0.008476968,0.362406902,-1.151630692,28.517199638663996
1752240600,22,22,3,22,22,3,20,47,514.122,36.139023,-120.36834,e00fce68e77e43df92405fdb,0.0,0.0,0.0,-9.9999,-9.9999
1752240600,11,11,8,11,11,8,22,41,22.655,35.613228,-119.68969,e00fce682bbf742cd0b6768a,0.863804282,0.097323376,0.495702973,-9.376862597,24.847240876315006
1752240601,24,24,9,25,25,9,20,62,9.725,36.526623,-119.290382,e00fce68e28dcbc9a589be10,0.797232548,-0.012605545,0.432798873,0.775110947,20.147187156925
