objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
fYYYBj6zii,MOOSPMv3Parser,1729188000,4,4,4.0,6.0,6.0,4.0,4.0,7.0,7.0,4.0,881.0,257.0,32255.0,39.0,31.0,2.0,31.0,31.0,24.0,41.0,31.0,0.0,21,25.0,57,47.0,509.936,109.0,1.0,36.785351,-119.773102,58.653999,8,600,58,3,e00fce6856818e5885f65487,2024-10-17 18:00:00.629000+00:00,2024-10-17T18:00:00.851Z,2024-10-17T18:00:00.851Z
7mblutzhAM,MOOSPMv3Parser,1729188001,0,0,6553.5,0.04,0.04,6553.5,6553.5,0.04,0.04,6553.5,65.25,19.12,1892740.12,3.18,6553.5,0.3,6553.5,6553.5,23.4,30.8,6553.5,65.54,0,327.7,0,655.3,35.234,6553.5,6553.5,0.0,0.0,0.0,0,590,58,1,e00fce682bbf742cd0b6768a,2024-10-17 18:00:02.443000+00:00,2024-10-17T18:00:02.679Z,2024-10-17T18:00:02.679Z
N9n0BiaTXK,MOOSPMv3Parser,1729188001,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,85.0,19.0,21078.0,3.0,4.0,0.0,4.0,4.0,25.0,27.0,4.0,1.0,25,27.0,31,31.0,30.998,9.0,3.0,36.138962,-120.368309,180.112,7,599,58,3,e00fce68e88237db75a60608,2024-10-17 18:00:03.250000+00:00,2024-10-17T18:00:03.442Z,2024-10-17T18:00:03.442Z
XTs9AtrUDU,MOOSPMv3Parser,1729188001,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,170.0,37.0,215365.0,6.0,5.0,0.0,5.0,5.0,26.0,26.0,5.0,1.0,25,29.0,41,34.0,511.045,31.0,2.0,36.010571,-120.140335,215.889999,7,600,58,3,e00fce6850cac69f647dc199,2024-10-17 18:00:05.140000+00:00,2024-10-17T18:00:05.342Z,2024-10-17T18:00:05.342Z
nvBqNyJKe6,MOOSPMv3Parser,1729188001,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,266.0,81.0,283636.0,18.0,13.0,2.0,13.0,13.0,0.0,0.0,13.0,1.0,22,24.0,53,46.0,0.022,13.0,4.0,36.433773,-119.923325,61.974998,10,599,58,3,e00fce6876826e255108c6bd,2024-10-17 18:00:05.417000+00:00,2024-10-17T18:00:05.691Z,2024-10-17T18:00:05.691Z
ws1EmDp76j,MOOSPMv3Parser,1729188600,3,3,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,639.0,185.0,32275.0,28.0,22.0,2.0,23.0,23.0,24.0,38.0,23.0,0.0,21,25.0,55,44.0,510.074,77.0,1.0,36.785324,-119.773125,46.466999,8,600,58,3,e00fce6856818e5885f65487,2024-10-17 18:10:00.580000+00:00,2024-10-17T18:10:00.773Z,2024-10-17T18:10:00.773Z
gbIwJspBSf,MOOSPMv3Parser,1729188601,0,0,6553.5,0.03,0.03,6553.5,6553.5,0.03,0.03,6553.5,52.42,15.55,1899268.12,2.6,6553.5,0.32,6553.5,6553.5,23.8,27.6,6553.5,65.54,0,327.7,0,655.3,36.285,6553.5,6553.5,0.0,0.0,0.0,0,590,58,1,e00fce682bbf742cd0b6768a,2024-10-17 18:10:02.019000+00:00,2024-10-17T18:10:02.215Z,2024-10-17T18:10:02.215Z
FH5W4mYGN2,MOOSPMv3Parser,1729188601,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,17.0,21080.0,2.0,3.0,0.0,3.0,3.0,25.0,24.0,3.0,1.0,25,28.0,29,28.0,32.44,10.0,3.0,36.138958,-120.368332,196.707001,6,599,58,3,e00fce68e88237db75a60608,2024-10-17 18:10:03.088000+00:00,2024-10-17T18:10:03.290Z,2024-10-17T18:10:03.290Z
EUjjOj0WTD,MOOSPMv3Parser,1729188601,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,152.0,31.0,215366.0,5.0,4.0,0.0,4.0,4.0,26.0,25.0,4.0,1.0,25,29.0,39,34.0,511.013,30.0,1.0,36.010555,-120.140343,213.796997,8,600,58,3,e00fce6850cac69f647dc199,2024-10-17 18:10:05.363000+00:00,2024-10-17T18:10:05.595Z,2024-10-17T18:10:05.595Z
oY1x5FwEV8,MOOSPMv3Parser,1729188601,1,1,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,292.0,88.0,283652.0,18.0,15.0,3.0,16.0,16.0,0.0,0.0,16.0,1.0,22,25.0,52,45.0,0.015,11.0,5.0,36.433781,-119.92337,60.493,6,599,58,3,e00fce6876826e255108c6bd,2024-10-17 18:10:20.566000+00:00,2024-10-17T18:10:20.762Z,2024-10-17T18:10:20.762Z
