objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
zBVRH7kWUM,MOOSPMv3Parser,1710162000,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,319.0,99.0,50996.0,22.0,18.0,2.0,18.0,18.0,0.0,0.0,18.0,0.0,7.0,7.0,87.0,91.0,1.606,143.0,1.0,36.433842,-119.922791,21.09,7,600,58,3,e00fce6876826e255108c6bd,2024-03-11 13:00:02.889000+00:00,2024-03-11T13:00:03.105Z,2024-03-11T13:00:03.105Z
stynGbEHI1,MOOSPMv3Parser,1710162000,0.83,0.83,1.55,1.5,1.5,1.83,2.0,1.76,1.76,2.08,335.54,85.75,176166.28,14.05,11.92,1.39,12.17,12.21,11.3,63.4,12.22,0.58,10.5,10.7,72.7,71.9,0.403,162.7,4.0,36.785347,-119.773163,68.292,7,600,58,1,e00fce68e77e43df92405fdb,2024-03-11 13:00:03.114000+00:00,2024-03-11T13:00:03.324Z,2024-03-11T13:00:03.324Z
EON2Nxhl3y,MOOSPMv3Parser,1710162001,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,324.0,91.0,128965.0,14.0,13.0,1.0,13.0,13.0,11.0,62.0,13.0,1.0,11.0,11.0,74.0,69.0,22.324,138.0,164.0,36.785397,-119.773155,80.684998,8,600,58,3,e00fce68f12da1a0c5de6248,2024-03-11 13:00:03.500000+00:00,2024-03-11T13:00:03.725Z,2024-03-11T13:00:03.725Z
GTgwYHJaYm,MOOSPMv3Parser,1710162601,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,321.0,95.0,283667.0,17.0,13.0,1.0,14.0,14.0,11.0,64.0,14.0,1.0,11.0,11.0,72.0,71.0,33.912,189.0,8.0,36.785339,-119.773186,66.236,6,600,58,3,e00fce6856818e5885f65487,2024-03-11 13:09:56.334000+00:00,2024-03-11T13:09:56.526Z,2024-03-11T13:09:56.526Z
BFwBX7PWWg,MOOSPMv3Parser,1710162601,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,424.0,100.0,12677.0,12.0,8.0,1.0,9.0,9.0,7.0,75.0,9.0,1.0,5.0,6.0,90.0,86.0,510.853,134.0,3.0,36.634289,-120.382401,23.597,8,600,58,3,e00fce6835b6173deb1a1f49,2024-03-11 13:09:58.467000+00:00,2024-03-11T13:09:58.687Z,2024-03-11T13:09:58.687Z
IoEn3XuZtt,MOOSPMv3Parser,1710162600,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,347.0,109.0,51012.0,22.0,19.0,3.0,19.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,87.0,91.0,1.621,162.0,1.0,36.433853,-119.922737,37.285,8,600,58,3,e00fce6876826e255108c6bd,2024-03-11 13:10:02.722000+00:00,2024-03-11T13:10:02.940Z,2024-03-11T13:10:02.940Z
Vo9EUxVbXz,MOOSPMv3Parser,1710162600,1.01,1.01,1.51,1.69,1.69,1.96,2.26,2.06,2.06,2.41,360.96,95.32,176174.55,13.24,11.48,1.45,11.88,11.96,11.1,64.4,11.98,0.66,10.2,10.5,73.9,73.0,0.428,186.0,3.4,36.785366,-119.773148,70.318001,5,600,58,1,e00fce68e77e43df92405fdb,2024-03-11 13:10:03.047000+00:00,2024-03-11T13:10:03.250Z,2024-03-11T13:10:03.250Z
JJaspJGDww,MOOSPMv3Parser,1710162601,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,342.0,96.0,128973.0,18.0,12.0,1.0,13.0,13.0,11.0,63.0,13.0,1.0,10.0,11.0,74.0,70.0,20.922,155.0,151.0,36.785439,-119.773201,67.966003,7,600,58,3,e00fce68f12da1a0c5de6248,2024-03-11 13:10:03.531000+00:00,2024-03-11T13:10:03.748Z,2024-03-11T13:10:03.748Z
vGmoA8J7mz,MOOSPMv3Parser,1710163201,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,320.0,94.0,283683.0,18.0,13.0,1.0,13.0,13.0,11.0,64.0,13.0,1.0,11.0,11.0,71.0,71.0,32.298,226.0,6.0,36.785282,-119.773064,70.231003,5,600,58,3,e00fce6856818e5885f65487,2024-03-11 13:19:56.399000+00:00,2024-03-11T13:19:56.609Z,2024-03-11T13:19:56.609Z
wzN6OfXap7,MOOSPMv3Parser,1710163200,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,312.0,97.0,51026.0,20.0,16.0,3.0,16.0,16.0,0.0,0.0,16.0,0.0,6.0,6.0,88.0,92.0,1.582,177.0,1.0,36.433918,-119.922791,43.126999,7,600,58,3,e00fce6876826e255108c6bd,2024-03-11 13:20:02.714000+00:00,2024-03-11T13:20:02.936Z,2024-03-11T13:20:02.936Z
LGmw9UkreE,MOOSPMv3Parser,1710163200,1.15,1.15,1.45,2.14,2.14,1.91,2.23,2.4,35.81,2.38,385.8,102.81,176182.69,17.88,11.0,1.63,11.42,11.5,11.1,64.2,11.52,0.67,10.5,10.5,72.6,72.7,0.356,217.4,3.0,36.785301,-119.773186,68.858002,6,600,58,1,e00fce68e77e43df92405fdb,2024-03-11 13:20:02.966000+00:00,2024-03-11T13:20:03.157Z,2024-03-11T13:20:03.157Z
Ul7b2yHg4t,MOOSPMv3Parser,1710163201,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,370.0,105.0,128982.0,17.0,13.0,1.0,13.0,13.0,11.0,63.0,13.0,1.0,11.0,11.0,73.0,69.0,21.092,181.0,117.0,36.785362,-119.773064,85.521004,8,600,58,3,e00fce68f12da1a0c5de6248,2024-03-11 13:20:03.187000+00:00,2024-03-11T13:20:03.414Z,2024-03-11T13:20:03.414Z
Gk0FOQ7nvP,MOOSPMv3Parser,1710163201,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,455.0,105.0,12685.0,12.0,10.0,1.0,10.0,10.0,7.0,76.0,10.0,1.0,5.0,5.0,90.0,88.0,510.848,137.0,2.0,36.634289,-120.382401,23.598,0,600,58,3,e00fce6835b6173deb1a1f49,2024-03-11 13:20:16.963000+00:00,2024-03-11T13:20:17.186Z,2024-03-11T13:20:17.186Z
xPng7GDoZv,MOOSPMv3Parser,1710163801,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,343.0,98.0,283698.0,18.0,13.0,1.0,13.0,13.0,11.0,64.0,13.0,1.0,11.0,11.0,71.0,71.0,35.312,181.0,5.0,36.785427,-119.773041,69.217003,6,600,58,3,e00fce6856818e5885f65487,2024-03-11 13:29:56.323000+00:00,2024-03-11T13:29:56.532Z,2024-03-11T13:29:56.532Z
FBz73z4Df8,MOOSPMv3Parser,1710163801,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,530.0,138.0,12692.0,12.0,9.0,1.0,9.0,9.0,7.0,76.0,9.0,1.0,5.0,5.0,91.0,87.0,510.87,149.0,2.0,36.634262,-120.382401,11.129,5,600,58,3,e00fce6835b6173deb1a1f49,2024-03-11 13:29:58.337000+00:00,2024-03-11T13:29:58.542Z,2024-03-11T13:29:58.542Z
Ss2jfTePOK,MOOSPMv3Parser,1710163800,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,289.0,88.0,51040.0,17.0,16.0,2.0,16.0,16.0,0.0,0.0,16.0,0.0,6.0,6.0,88.0,92.0,1.651,175.0,1.0,36.433918,-119.922791,43.126999,0,600,58,3,e00fce6876826e255108c6bd,2024-03-11 13:30:02.723000+00:00,2024-03-11T13:30:02.926Z,2024-03-11T13:30:02.926Z
4WMOeMVS9G,MOOSPMv3Parser,1710163800,1.07,1.07,1.43,1.83,1.83,1.81,2.08,2.22,2.22,2.21,390.93,102.42,176190.84,15.38,10.83,0.94,11.19,11.26,11.2,63.9,11.27,0.65,10.6,10.5,72.3,72.7,0.324,177.9,3.0,36.785503,-119.773109,49.620998,6,600,58,1,e00fce68e77e43df92405fdb,2024-03-11 13:30:03.002000+00:00,2024-03-11T13:30:03.175Z,2024-03-11T13:30:03.175Z
18DUyilXcL,MOOSPMv3Parser,1710163801,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,346.0,99.0,128992.0,16.0,13.0,1.0,13.0,13.0,11.0,62.0,13.0,1.0,11.0,11.0,72.0,69.0,22.175,137.0,127.0,36.785339,-119.773178,84.652,6,600,58,3,e00fce68f12da1a0c5de6248,2024-03-11 13:30:03.363000+00:00,2024-03-11T13:30:03.580Z,2024-03-11T13:30:03.580Z
eVIrrnrf2Z,MOOSPMv3Parser,1710164401,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,457.0,135.0,283714.0,25.0,16.0,1.0,17.0,17.0,11.0,64.0,17.0,1.0,11.0,11.0,71.0,71.0,32.93,193.0,6.0,36.785378,-119.773148,65.518997,6,600,58,3,e00fce6856818e5885f65487,2024-03-11 13:39:56.546000+00:00,2024-03-11T13:39:56.740Z,2024-03-11T13:39:56.740Z
IDICAjlmF0,MOOSPMv3Parser,1710164401,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,478.0,125.0,12699.0,14.0,9.0,2.0,9.0,9.0,6.0,77.0,9.0,1.0,5.0,5.0,92.0,88.0,510.815,165.0,2.0,36.634235,-120.382324,28.796,8,600,58,3,e00fce6835b6173deb1a1f49,2024-03-11 13:39:58.674000+00:00,2024-03-11T13:39:58.932Z,2024-03-11T13:39:58.932Z
lVBJtjo5c0,MOOSPMv3Parser,1710164400,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,279.0,85.0,51053.0,20.0,16.0,4.0,16.0,16.0,0.0,0.0,16.0,0.0,6.0,6.0,87.0,92.0,1.69,150.0,1.0,36.433941,-119.922791,31.25,9,600,58,3,e00fce6876826e255108c6bd,2024-03-11 13:40:02.722000+00:00,2024-03-11T13:40:02.924Z,2024-03-11T13:40:02.924Z
4CuWAUEBbs,MOOSPMv3Parser,1710164400,1.9,1.9,1.84,3.04,3.04,2.17,2.37,3.41,3.41,2.47,531.47,139.39,176203.19,22.76,14.12,1.54,14.41,14.46,11.2,64.0,14.48,0.56,10.6,10.5,72.2,72.4,0.328,189.2,3.0,36.785515,-119.773285,56.044998,6,600,58,1,e00fce68e77e43df92405fdb,2024-03-11 13:40:02.877000+00:00,2024-03-11T13:40:03.067Z,2024-03-11T13:40:03.067Z
