objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
BZVdCQM6gy,MOOSPMv3Parser,1697511600,6.01,6.01,4.24,8.56,8.56,4.49,4.53,8.82,8.82,4.55,1316.82,346.13,525813.69,50.37,33.18,2.85,33.32,33.34,21.4,43.7,33.34,0.52,21.4,23.1,53.1,47.5,21.723,323.6,3276.7,36.011345,-119.963654,50.923,0,599,58,1,e00fce6858b443fd80f27170,2023-10-17 03:00:00.814000+00:00,2023-10-17T03:00:01.108Z,2023-10-17T03:00:01.108Z
NDl7bH0i33,MOOSPMv3Parser,1697511600,17.0,17.0,12.0,25.0,25.0,13.0,13.0,27.0,27.0,13.0,3255.0,866.0,929422.0,150.0,96.0,12.0,96.0,96.0,20.0,46.0,96.0,0.0,20.0,22.0,60.0,56.0,3.069,289.0,1.0,36.529228,-119.293373,84.721001,0,600,58,3,e00fce68e739ecbcf9e91965,2023-10-17 03:00:02.012000+00:00,2023-10-17T03:00:02.805Z,2023-10-17T03:00:02.805Z
jXyr7Dwm2h,MOOSPMv3Parser,1697511601,4.0,4.0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,850.0,251.0,3243.0,34.0,31.0,2.0,32.0,32.0,22.0,40.0,32.0,1.0,24.0,24.0,43.0,43.0,25.339,128.0,1.0,36.785313,-119.773193,65.032997,8,600,58,3,e00fce6856818e5885f65487,2023-10-17 03:00:02.339000+00:00,2023-10-17T03:00:02.881Z,2023-10-17T03:00:02.881Z
plTJQg5k51,MOOSPMv3Parser,1697511600,6.0,6.0,4.0,8.0,8.0,5.0,5.0,9.0,9.0,5.0,1210.0,330.0,396385.0,53.0,33.0,3.0,34.0,34.0,22.0,35.0,34.0,1.0,23.0,23.0,42.0,42.0,8.93,333.0,1.0,35.613247,-119.689667,39.771,9,600,58,3,e00fce68e88237db75a60608,2023-10-17 03:00:02.641000+00:00,2023-10-17T03:00:03.072Z,2023-10-17T03:00:03.072Z
TuWbO1mW02,MOOSPMv3Parser,1697511600,4.87,4.87,3.83,6.86,6.86,4.39,4.7,7.16,7.16,4.86,997.28,292.87,410591.12,39.22,29.62,2.07,30.1,30.19,20.8,42.7,30.21,0.54,22.3,22.5,42.0,41.5,0.0,441.8,1.0,35.136002,-119.458969,276.160004,12,600,58,1,e00fce682bbf742cd0b6768a,2023-10-17 03:00:02.173000+00:00,2023-10-17T03:00:03.104Z,2023-10-17T03:00:03.104Z
YmEG6SZrSW,MOOSPMv3Parser,1697511600,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,703.0,161.0,13737.0,21.0,12.0,2.0,13.0,13.0,21.0,46.0,13.0,1.0,22.0,23.0,50.0,47.0,19.499,229.0,1.0,36.634277,-120.382393,25.155001,12,600,58,3,e00fce6835b6173deb1a1f49,2023-10-17 03:00:02.845000+00:00,2023-10-17T03:00:03.133Z,2023-10-17T03:00:03.133Z
tcfNJ2zuqB,MOOSPMv3Parser,1697511601,24.0,22.0,15.0,34.0,32.0,16.0,16.0,36.0,36.0,16.0,4286.0,1205.0,621345.0,201.0,119.0,13.0,119.0,119.0,20.0,49.0,119.0,0.0,21.0,21.0,58.0,55.0,20.421,307.0,1.0,35.955254,-119.036797,122.774002,10,600,58,3,e00fce6808784ceaf209f949,2023-10-17 03:00:03.049000+00:00,2023-10-17T03:00:03.346Z,2023-10-17T03:00:03.346Z
EXnEhvdtmK,MOOSPMv3Parser,1697511601,5.98,5.98,3.48,8.24,8.24,3.65,3.65,8.86,8.86,3.65,1372.45,348.01,204328.61,47.59,27.21,3.09,27.31,27.32,21.0,40.7,27.32,0.42,22.2,22.7,45.9,45.8,0.041,84.1,4.0,36.139042,-120.368355,177.585999,7,600,58,1,e00fce68e77e43df92405fdb,2023-10-17 03:00:03.033000+00:00,2023-10-17T03:00:03.378Z,2023-10-17T03:00:03.378Z
VUrjbSFxaq,MOOSPMv3Parser,1697511601,6.0,6.0,4.0,8.0,8.0,4.0,4.0,8.0,8.0,4.0,1232.0,338.0,1093.0,46.0,27.0,2.0,28.0,28.0,22.0,42.0,28.0,0.0,22.0,24.0,50.0,43.0,22.471,129.0,5.0,36.130009,-120.333923,165.541,8,600,58,3,e00fce68f12da1a0c5de6248,2023-10-17 03:00:03.057000+00:00,2023-10-17T03:00:03.486Z,2023-10-17T03:00:03.486Z
uuMWmKLAyC,MOOSPMv3Parser,1697511601,6.0,6.0,5.0,9.0,9.0,6.0,7.0,11.0,11.0,8.0,1106.0,343.0,760997.0,58.0,39.0,8.0,40.0,40.0,0.0,0.0,40.0,1.0,23.0,22.0,51.0,52.0,1.555,98.0,7.0,36.43383,-119.922768,39.113998,13,599,58,3,e00fce6876826e255108c6bd,2023-10-17 03:00:02.895000+00:00,2023-10-17T03:00:03.800Z,2023-10-17T03:00:03.800Z
uT8eUAUMG7,MOOSPMv3Parser,1697511600,5.0,5.0,4.0,8.0,8.0,4.0,4.0,8.0,8.0,4.0,1167.0,303.0,505396.0,46.0,31.0,3.0,31.0,31.0,21.0,38.0,31.0,0.0,22.0,23.0,42.0,40.0,25.492,495.0,1.0,36.010479,-120.140335,221.837997,9,600,58,3,e00fce6850cac69f647dc199,2023-10-17 03:00:04.385000+00:00,2023-10-17T03:00:04.601Z,2023-10-17T03:00:04.601Z
0Fo6KcVSvC,MOOSPMv3Parser,1697511600,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,566.0,161.0,556902.0,22.0,17.0,1.0,17.0,17.0,21.0,42.0,17.0,1.0,23.0,23.0,47.0,49.0,29.094,57.0,3277.0,36.503113,-120.325333,58.349998,0,600,58,3,e00fce68e28dcbc9a589be10,2023-10-17 03:00:05.007000+00:00,2023-10-17T03:00:05.258Z,2023-10-17T03:00:05.258Z
OJboXcewmp,MOOSPMv3Parser,1697512200,6.22,6.22,4.51,8.4,8.4,4.82,4.89,8.87,8.87,4.93,1340.35,351.77,524969.31,46.3,35.26,2.47,35.45,35.47,21.2,43.8,35.47,0.53,21.4,22.9,52.7,47.7,22.95,234.4,3276.7,36.011124,-119.963646,21.579,12,600,58,1,e00fce6858b443fd80f27170,2023-10-17 03:10:00.956000+00:00,2023-10-17T03:10:01.149Z,2023-10-17T03:10:01.149Z
PL7p1Za7Ay,MOOSPMv3Parser,1697512200,19.0,19.0,14.0,29.0,28.0,15.0,15.0,31.0,31.0,15.0,3605.0,963.0,929522.0,170.0,109.0,13.0,109.0,109.0,20.0,46.0,109.0,0.0,20.0,21.0,58.0,55.0,3.066,280.0,1.0,36.529251,-119.293388,81.357002,9,600,58,3,e00fce68e739ecbcf9e91965,2023-10-17 03:10:01.751000+00:00,2023-10-17T03:10:02.034Z,2023-10-17T03:10:02.034Z
okUcw5YKAU,MOOSPMv3Parser,1697512200,5.01,5.01,4.19,7.17,7.17,4.92,5.35,7.47,7.47,5.57,993.42,293.31,410620.59,44.59,32.28,3.14,32.92,33.03,20.6,42.9,33.06,0.54,22.2,22.4,41.9,41.6,0.001,422.9,1.0,35.136017,-119.458931,294.895996,11,600,58,1,e00fce682bbf742cd0b6768a,2023-10-17 03:10:02.093000+00:00,2023-10-17T03:10:02.370Z,2023-10-17T03:10:02.370Z
MIGcmFMMqK,MOOSPMv3Parser,1697512201,3.0,3.0,3.0,5.0,5.0,4.0,4.0,6.0,6.0,4.0,780.0,228.0,3264.0,35.0,25.0,2.0,25.0,25.0,22.0,41.0,25.0,1.0,24.0,24.0,43.0,44.0,26.75,109.0,1.0,36.785313,-119.77317,56.698002,9,600,58,3,e00fce6856818e5885f65487,2023-10-17 03:10:02.467000+00:00,2023-10-17T03:10:02.677Z,2023-10-17T03:10:02.677Z
