objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
tTauQcbO7S,MOOSPMv3Parser,1709712001,13.0,13.0,9.0,18.0,18.0,9.0,9.0,19.0,19.0,9.0,2286.0,676.0,256577.0,106.0,67.0,5.0,68.0,68.0,10.0,73.0,68.0,0.0,9.0,8.0,81.0,82.0,5.688,212.0,1,36.785404,-119.77314,62.443001,7,600,58,3,e00fce6856818e5885f65487,2024-03-06 08:00:01.608000+00:00,2024-03-06T08:00:01.800Z,2024-03-06T08:00:01.800Z
VRxApggvPH,MOOSPMv3Parser,1709712001,36.3,28.1,7.48,42.19,34.41,7.84,7.84,43.51,38.03,7.84,7350.84,1858.63,154277.66,103.29,58.51,6.0,58.74,58.75,9.6,73.9,58.75,0.39,8.3,8.3,83.8,84.2,0.496,208.7,1,36.785423,-119.773125,55.698002,7,600,58,1,e00fce68e77e43df92405fdb,2024-03-06 08:00:02.026000+00:00,2024-03-06T08:00:02.268Z,2024-03-06T08:00:02.268Z
LWbhbspvhz,MOOSPMv3Parser,1709712000,14.0,14.0,8.0,20.0,20.0,9.0,9.0,21.0,21.0,9.0,2563.0,730.0,101790.0,101.0,66.0,4.0,66.0,66.0,10.0,71.0,66.0,0.0,9.0,9.0,82.0,81.0,4.701,205.0,1,36.785374,-119.773125,69.998001,9,600,58,3,e00fce68f12da1a0c5de6248,2024-03-06 08:00:03.366000+00:00,2024-03-06T08:00:03.578Z,2024-03-06T08:00:03.578Z
plQ6A2KgWG,MOOSPMv3Parser,1709712001,19.0,19.0,13.0,31.0,31.0,13.0,13.0,35.0,35.0,13.0,2723.0,839.0,24990.0,156.0,101.0,19.0,101.0,101.0,0.0,0.0,101.0,0.0,8.0,7.0,85.0,95.0,1.548,226.0,1,36.433891,-119.922821,41.521999,8,600,58,3,e00fce6876826e255108c6bd,2024-03-06 08:00:03.692000+00:00,2024-03-06T08:00:03.873Z,2024-03-06T08:00:03.873Z
88xr1UlbF9,MOOSPMv3Parser,1709712600,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,586.0,147.0,1832.0,16.0,8.0,1.0,8.0,8.0,8.0,79.0,8.0,0.0,6.0,7.0,92.0,89.0,510.987,186.0,1,36.634281,-120.382362,26.778999,5,600,58,3,e00fce6835b6173deb1a1f49,2024-03-06 08:09:55.606000+00:00,2024-03-06T08:09:55.784Z,2024-03-06T08:09:55.784Z
ySDmLsj5Nr,MOOSPMv3Parser,1709712601,13.0,13.0,9.0,18.0,18.0,9.0,9.0,20.0,20.0,9.0,2266.0,671.0,256638.0,109.0,69.0,5.0,70.0,70.0,9.0,74.0,70.0,0.0,9.0,8.0,82.0,84.0,5.351,209.0,1,36.785355,-119.773109,62.008999,5,600,58,3,e00fce6856818e5885f65487,2024-03-06 08:10:01.530000+00:00,2024-03-06T08:10:01.778Z,2024-03-06T08:10:01.778Z
i2V7KNyTOT,MOOSPMv3Parser,1709712601,23.32,20.44,7.82,29.73,27.3,8.2,8.2,31.15,29.83,8.2,4705.6,1185.95,154330.67,105.52,61.18,7.04,61.42,61.42,9.6,74.7,61.43,0.4,8.3,8.2,84.1,85.2,0.537,206.0,1,36.785351,-119.773193,72.467003,7,600,58,1,e00fce68e77e43df92405fdb,2024-03-06 08:10:02.011000+00:00,2024-03-06T08:10:02.255Z,2024-03-06T08:10:02.255Z
I69D7M0tcJ,MOOSPMv3Parser,1709712600,14.0,14.0,9.0,19.0,19.0,9.0,9.0,20.0,20.0,9.0,2514.0,713.0,101851.0,103.0,70.0,4.0,70.0,70.0,9.0,72.0,70.0,0.0,9.0,9.0,82.0,82.0,4.548,203.0,1,36.785374,-119.773125,69.996002,0,600,58,3,e00fce68f12da1a0c5de6248,2024-03-06 08:10:03.357000+00:00,2024-03-06T08:10:03.577Z,2024-03-06T08:10:03.577Z
otWGw65G4l,MOOSPMv3Parser,1709712601,19.0,19.0,11.0,30.0,30.0,12.0,12.0,33.0,33.0,12.0,2665.0,820.0,25069.0,139.0,90.0,20.0,90.0,90.0,1.0,0.0,90.0,0.0,8.0,7.0,86.0,96.0,1.574,228.0,1,36.433846,-119.922791,18.122,7,600,58,3,e00fce6876826e255108c6bd,2024-03-06 08:10:03.769000+00:00,2024-03-06T08:10:03.984Z,2024-03-06T08:10:03.984Z
KJQjyNaV7R,MOOSPMv3Parser,1709713200,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,622.0,153.0,1839.0,16.0,9.0,1.0,9.0,9.0,8.0,78.0,9.0,0.0,6.0,7.0,93.0,89.0,510.985,180.0,1,36.634281,-120.382324,30.009001,10,600,58,3,e00fce6835b6173deb1a1f49,2024-03-06 08:19:55.760000+00:00,2024-03-06T08:19:55.938Z,2024-03-06T08:19:55.938Z
SSkxWIP8w9,MOOSPMv3Parser,1709713201,14.0,14.0,9.0,18.0,18.0,9.0,9.0,20.0,20.0,9.0,2306.0,683.0,256701.0,112.0,70.0,4.0,70.0,70.0,9.0,74.0,70.0,0.0,9.0,8.0,81.0,83.0,5.247,207.0,1,36.7855,-119.773094,49.911999,9,600,58,3,e00fce6856818e5885f65487,2024-03-06 08:20:01.614000+00:00,2024-03-06T08:20:01.783Z,2024-03-06T08:20:01.783Z
awsGUp5GzU,MOOSPMv3Parser,1709713201,28.76,23.87,7.56,35.03,31.23,7.93,7.93,36.59,34.96,7.93,5670.27,1455.1,154382.31,105.21,59.15,6.2,59.38,59.39,9.4,74.3,59.39,0.4,8.1,8.1,83.8,84.9,0.559,203.8,1,36.785351,-119.773193,72.472,0,600,58,1,e00fce68e77e43df92405fdb,2024-03-06 08:20:02.077000+00:00,2024-03-06T08:20:02.309Z,2024-03-06T08:20:02.309Z
Ipn6Ed4u1h,MOOSPMv3Parser,1709713200,14.0,14.0,9.0,19.0,19.0,9.0,9.0,20.0,20.0,9.0,2529.0,716.0,101910.0,104.0,67.0,4.0,68.0,68.0,9.0,71.0,68.0,0.0,9.0,9.0,83.0,81.0,4.38,199.0,1,36.785446,-119.773102,52.299,12,600,58,3,e00fce68f12da1a0c5de6248,2024-03-06 08:20:03.593000+00:00,2024-03-06T08:20:03.886Z,2024-03-06T08:20:03.886Z
HETq9vD6Gb,MOOSPMv3Parser,1709713201,18.0,18.0,12.0,28.0,28.0,12.0,12.0,32.0,32.0,12.0,2579.0,794.0,25147.0,138.0,90.0,17.0,90.0,90.0,0.0,0.0,90.0,0.0,8.0,7.0,86.0,94.0,1.569,227.0,1,36.433876,-119.92276,34.632,8,600,58,3,e00fce6876826e255108c6bd,2024-03-06 08:20:03.842000+00:00,2024-03-06T08:20:04.043Z,2024-03-06T08:20:04.043Z
MjIh3Fm6rP,MOOSPMv3Parser,1709713800,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,645.0,164.0,1847.0,19.0,9.0,1.0,9.0,9.0,8.0,77.0,9.0,0.0,6.0,7.0,93.0,88.0,510.97,176.0,1,36.634293,-120.382347,28.660999,13,600,58,3,e00fce6835b6173deb1a1f49,2024-03-06 08:29:55.875000+00:00,2024-03-06T08:29:56.050Z,2024-03-06T08:29:56.050Z
X2MJZPFFYM,MOOSPMv3Parser,1709713801,15.0,15.0,11.0,22.0,22.0,12.0,12.0,24.0,24.0,12.0,2613.0,775.0,256779.0,139.0,89.0,7.0,90.0,90.0,9.0,73.0,90.0,0.0,8.0,8.0,82.0,82.0,5.082,207.0,1,36.785408,-119.773201,54.611,9,600,58,3,e00fce6856818e5885f65487,2024-03-06 08:30:01.780000+00:00,2024-03-06T08:30:02.004Z,2024-03-06T08:30:02.004Z
Oonysxwlun,MOOSPMv3Parser,1709713801,33.28,26.77,9.98,40.69,34.79,10.46,10.46,42.09,38.77,10.47,6515.05,1674.97,154450.17,122.95,78.07,7.57,78.38,78.38,9.4,74.5,78.39,0.42,8.1,8.0,83.2,84.0,0.599,203.7,1,36.785362,-119.773178,65.204002,9,600,58,1,e00fce68e77e43df92405fdb,2024-03-06 08:30:02.168000+00:00,2024-03-06T08:30:02.374Z,2024-03-06T08:30:02.374Z
HnUOwjBLFw,MOOSPMv3Parser,1709713800,16.0,16.0,11.0,22.0,22.0,12.0,12.0,23.0,23.0,12.0,2772.0,787.0,101986.0,122.0,87.0,7.0,87.0,87.0,9.0,71.0,87.0,0.0,9.0,8.0,82.0,80.0,4.072,201.0,1,36.785328,-119.773155,78.198997,8,600,58,3,e00fce68f12da1a0c5de6248,2024-03-06 08:30:03.752000+00:00,2024-03-06T08:30:04.002Z,2024-03-06T08:30:04.002Z
gsPFWH6SXT,MOOSPMv3Parser,1709713801,18.0,18.0,11.0,28.0,28.0,11.0,11.0,31.0,31.0,11.0,2557.0,791.0,25219.0,132.0,83.0,16.0,83.0,83.0,0.0,0.0,83.0,0.0,8.0,7.0,87.0,97.0,1.599,224.0,1,36.433887,-119.92276,19.708,11,600,58,3,e00fce6876826e255108c6bd,2024-03-06 08:30:03.830000+00:00,2024-03-06T08:30:04.019Z,2024-03-06T08:30:04.019Z
Gc9P59j9Lz,MOOSPMv3Parser,1709714400,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,560.0,147.0,1855.0,16.0,9.0,1.0,9.0,9.0,8.0,77.0,9.0,0.0,6.0,7.0,93.0,87.0,511.01,173.0,1,36.634319,-120.382355,21.621,10,600,58,3,e00fce6835b6173deb1a1f49,2024-03-06 08:39:55.766000+00:00,2024-03-06T08:39:55.995Z,2024-03-06T08:39:55.995Z
j8WMVM09ML,MOOSPMv3Parser,1709714401,14.0,14.0,10.0,20.0,20.0,11.0,11.0,21.0,21.0,11.0,2383.0,710.0,256848.0,122.0,79.0,5.0,79.0,79.0,9.0,74.0,79.0,0.0,8.0,8.0,83.0,84.0,5.048,204.0,1,36.785465,-119.773087,51.717999,10,600,58,3,e00fce6856818e5885f65487,2024-03-06 08:40:01.595000+00:00,2024-03-06T08:40:01.823Z,2024-03-06T08:40:01.823Z
