objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
bcwWZo9bbw,MOOSPMv3Parser,1732338001,0,0,1,0,0,1,1,0,0,1,155,37,42296,6,5,1,5,5,16,59,5,1,16,16,68,66,510.944,228,1,36.139034,-120.368317,170.638,8,599,58,3,e00fce6835b6173deb1a1f49,2024-11-23 05:00:00.180000+00:00,2024-11-23T05:00:00.410Z,2024-11-23T05:00:00.410Z
d7cypx4JRP,MOOSPMv3Parser,1732338000,0,0,1,0,0,2,2,1,1,3,192,42,337321,9,5,1,6,6,15,55,6,1,15,15,66,67,511.721,215,1,36.010525,-120.14035,218.268005,8,600,58,3,e00fce6850cac69f647dc199,2024-11-23 05:00:02.400000+00:00,2024-11-23T05:00:02.920Z,2024-11-23T05:00:02.920Z
pnER0z5mMD,MOOSPMv3Parser,1732338000,0,0,1,0,0,1,1,0,0,1,139,34,302,6,6,1,6,6,15,66,6,1,16,15,69,68,19.378,309,1,36.13884,-120.368347,182.324005,6,600,58,3,e00fce68e88237db75a60608,2024-11-23 05:00:02.755000+00:00,2024-11-23T05:00:03.158Z,2024-11-23T05:00:03.158Z
nEFNc0kytB,MOOSPMv3Parser,1732338000,0,0,1,0,0,1,1,1,1,1,177,39,255,8,4,1,4,4,15,55,4,1,15,16,70,68,516.761,410,1,36.138973,-120.368431,186.287994,5,600,58,3,e00fce68e739ecbcf9e91965,2024-11-23 05:00:03.071000+00:00,2024-11-23T05:00:03.446Z,2024-11-23T05:00:03.446Z
aJJDZFzowV,MOOSPMv3Parser,1732338000,0,0,1,0,0,1,1,0,0,1,146,41,121513,7,4,0,5,5,15,59,5,1,16,16,70,65,23.324,248,1,36.139069,-120.368401,167.852997,6,599,58,3,e00fce68f12da1a0c5de6248,2024-11-23 05:00:03.040000+00:00,2024-11-23T05:00:04.335Z,2024-11-23T05:00:04.335Z
3QQPg6aO49,MOOSPMv3Parser,1732338000,0,0,1,0,0,1,1,1,1,1,118,35,693436,7,4,1,5,5,0,0,5,1,18,18,59,61,4.334,54,2,36.433571,-119.923431,23.014,7,600,58,3,e00fce6876826e255108c6bd,2024-11-23 05:00:03.922000+00:00,2024-11-23T05:00:04.394Z,2024-11-23T05:00:04.394Z
1ZzZlB4b7F,MOOSPMv3Parser,1732338601,2,2,3,4,4,3,3,4,4,3,584,168,178174,24,21,1,21,21,17,46,21,1,17,18,54,53,509.118,123,1,36.785378,-119.773125,63.233002,8,600,58,3,e00fce6856818e5885f65487,2024-11-23 05:09:56.181000+00:00,2024-11-23T05:09:56.365Z,2024-11-23T05:09:56.365Z
ynnuJyS2aD,MOOSPMv3Parser,1732338601,0,0,1,0,0,1,1,0,0,1,152,36,42228,6,4,1,4,4,16,60,4,1,16,16,67,66,510.982,214,1,36.139015,-120.368385,173.600006,5,600,58,3,e00fce6835b6173deb1a1f49,2024-11-23 05:10:00.354000+00:00,2024-11-23T05:10:00.620Z,2024-11-23T05:10:00.620Z
NK00rr3wGO,MOOSPMv3Parser,1732338600,0,0,1,0,0,2,3,0,0,3,165,37,337321,7,5,1,7,7,15,56,7,1,16,15,67,67,511.7,211,1,36.010532,-120.140343,213.462006,7,600,58,3,e00fce6850cac69f647dc199,2024-11-23 05:10:02.273000+00:00,2024-11-23T05:10:02.468Z,2024-11-23T05:10:02.468Z
TVjuFqZany,MOOSPMv3Parser,1732338600,0,0,1,0,0,1,1,0,0,1,125,30,306,4,5,0,5,5,15,66,5,1,16,15,69,69,20.188,279,1,36.138927,-120.368446,172.591003,6,600,58,3,e00fce68e88237db75a60608,2024-11-23 05:10:02.673000+00:00,2024-11-23T05:10:02.889Z,2024-11-23T05:10:02.889Z
lGteiDcG2m,MOOSPMv3Parser,1732338600,0,0,1,0,0,1,1,1,1,1,176,39,259,8,5,1,5,5,15,56,5,1,15,16,69,68,516.861,368,1,36.138981,-120.368332,172.660995,7,600,58,3,e00fce68e739ecbcf9e91965,2024-11-23 05:10:02.751000+00:00,2024-11-23T05:10:02.990Z,2024-11-23T05:10:02.990Z
mZaeEVFfSM,MOOSPMv3Parser,1732338600,0,0,1,0,0,1,1,0,0,1,129,35,121313,5,5,0,5,5,15,60,5,1,16,16,70,66,24.339,221,1,36.138935,-120.368378,180.863998,10,600,58,3,e00fce68f12da1a0c5de6248,2024-11-23 05:10:03.040000+00:00,2024-11-23T05:10:03.280Z,2024-11-23T05:10:03.280Z
Ju0jkwJvcf,MOOSPMv3Parser,1732338600,0,0,1,0,0,1,1,0,0,1,106,30,693436,6,4,0,4,4,0,0,4,1,18,18,60,61,70.247,56,2,36.433773,-119.923416,36.32,6,600,58,3,e00fce6876826e255108c6bd,2024-11-23 05:10:03.920000+00:00,2024-11-23T05:10:04.150Z,2024-11-23T05:10:04.150Z
8FCJBQWsA9,MOOSPMv3Parser,1732339201,1,1,2,2,2,2,2,3,3,2,422,122,178184,15,13,1,13,13,16,47,13,1,17,17,55,54,509.141,112,1,36.785458,-119.773102,74.445,7,600,58,3,e00fce6856818e5885f65487,2024-11-23 05:19:56.092000+00:00,2024-11-23T05:19:56.320Z,2024-11-23T05:19:56.320Z
74ATzqjQN5,MOOSPMv3Parser,1732339201,0,0,1,0,0,1,1,0,0,1,154,38,42232,6,4,0,5,5,16,60,5,1,16,16,67,66,510.983,198,1,36.139,-120.368317,194.960999,7,600,58,3,e00fce6835b6173deb1a1f49,2024-11-23 05:20:00.028000+00:00,2024-11-23T05:20:00.263Z,2024-11-23T05:20:00.263Z
T5hSL3KVNn,MOOSPMv3Parser,1732339200,0,0,1,0,0,2,3,0,0,3,175,36,337321,7,4,1,5,5,15,57,5,1,16,15,67,67,511.705,206,1,36.010525,-120.140282,218.089996,6,600,58,3,e00fce6850cac69f647dc199,2024-11-23 05:20:02.225000+00:00,2024-11-23T05:20:02.422Z,2024-11-23T05:20:02.422Z
ionmFnuvjK,MOOSPMv3Parser,1732339200,0,0,1,0,0,1,1,0,0,1,142,35,309,5,5,0,5,5,15,67,5,1,16,15,69,69,20.361,236,2,36.138966,-120.368416,178.628998,6,600,58,3,e00fce68e88237db75a60608,2024-11-23 05:20:02.835000+00:00,2024-11-23T05:20:03.089Z,2024-11-23T05:20:03.089Z
vDSrthbOnO,MOOSPMv3Parser,1732339200,0,0,1,0,0,1,1,1,1,1,172,39,262,8,4,1,4,4,15,56,4,1,15,16,70,69,516.714,345,1,36.138977,-120.368355,178.089005,5,600,58,3,e00fce68e739ecbcf9e91965,2024-11-23 05:20:02.886000+00:00,2024-11-23T05:20:03.185Z,2024-11-23T05:20:03.185Z
2TD1t4rJuk,MOOSPMv3Parser,1732339200,0,0,1,0,0,1,1,0,0,1,130,36,121517,6,4,0,4,4,15,60,4,1,16,16,70,66,24.406,206,1,36.138947,-120.368408,191.682999,6,599,58,3,e00fce68f12da1a0c5de6248,2024-11-23 05:20:03.137000+00:00,2024-11-23T05:20:03.379Z,2024-11-23T05:20:03.379Z
WkPcla89IL,MOOSPMv3Parser,1732339200,0,0,1,0,0,1,1,0,0,1,92,26,693436,5,4,1,4,4,0,0,4,1,18,17,58,61,41.755,58,2,36.433537,-119.923431,26.636999,10,600,58,3,e00fce6876826e255108c6bd,2024-11-23 05:20:03.871000+00:00,2024-11-23T05:20:04.064Z,2024-11-23T05:20:04.064Z
5YX34NSuBc,MOOSPMv3Parser,1732339801,1,1,2,2,2,2,2,2,2,2,401,115,178194,16,12,1,13,13,16,49,13,1,17,17,56,56,509.116,87,1,36.785446,-119.773125,73.75,6,600,58,3,e00fce6856818e5885f65487,2024-11-23 05:29:56.094000+00:00,2024-11-23T05:29:56.274Z,2024-11-23T05:29:56.274Z
qAqUqJNvfF,MOOSPMv3Parser,1732339801,0,0,1,0,0,1,1,0,0,1,158,39,42236,7,5,1,5,5,16,60,5,1,16,16,68,67,510.971,204,1,36.13895,-120.368385,157.419998,7,600,58,3,e00fce6835b6173deb1a1f49,2024-11-23 05:30:00.095000+00:00,2024-11-23T05:30:00.309Z,2024-11-23T05:30:00.309Z
bvJEnoXG8E,MOOSPMv3Parser,1732339800,0,0,0,0,0,1,2,0,0,2,123,25,337321,5,2,1,3,3,15,57,3,1,16,15,67,68,511.609,204,1,36.010479,-120.140358,216.970993,7,600,58,3,e00fce6850cac69f647dc199,2024-11-23 05:30:02.227000+00:00,2024-11-23T05:30:02.525Z,2024-11-23T05:30:02.525Z
vHxUwIfJ9F,MOOSPMv3Parser,1732339800,0,0,1,0,0,1,1,0,0,1,147,35,314,6,5,1,6,6,15,67,6,1,16,16,69,69,19.992,262,2,36.138824,-120.368286,183.800995,5,600,58,3,e00fce68e88237db75a60608,2024-11-23 05:30:02.828000+00:00,2024-11-23T05:30:03.028Z,2024-11-23T05:30:03.028Z
0c8uxpA43Y,MOOSPMv3Parser,1732339800,0,0,1,0,0,1,1,0,0,1,170,36,266,7,5,1,5,5,15,56,5,1,15,16,70,69,516.843,360,1,36.138924,-120.368454,179.664993,8,600,58,3,e00fce68e739ecbcf9e91965,2024-11-23 05:30:02.954000+00:00,2024-11-23T05:30:03.247Z,2024-11-23T05:30:03.247Z
WQMx9Xe369,MOOSPMv3Parser,1732339800,0,0,1,0,0,1,1,0,0,1,149,42,121519,6,4,0,5,5,15,60,5,1,16,16,70,66,24.13,211,1,36.138931,-120.368423,178.697006,7,599,58,3,e00fce68f12da1a0c5de6248,2024-11-23 05:30:03.029000+00:00,2024-11-23T05:30:03.274Z,2024-11-23T05:30:03.274Z
TRDfDsFFVW,MOOSPMv3Parser,1732339800,0,0,0,0,0,1,1,0,0,1,86,25,693436,5,4,1,4,4,0,0,4,1,18,17,59,61,3.883,72,2,36.43367,-119.923386,31.32,7,600,58,3,e00fce6876826e255108c6bd,2024-11-23 05:30:04.059000+00:00,2024-11-23T05:30:04.268Z,2024-11-23T05:30:04.268Z
5e2A8cDKXy,MOOSPMv3Parser,1732340401,1,1,2,2,2,2,2,2,2,2,333,96,178499,15,12,1,12,12,16,52,12,1,17,17,58,58,509.05,72,1,36.785397,-119.77317,64.413002,9,599,58,3,e00fce6856818e5885f65487,2024-11-23 05:39:56.007000+00:00,2024-11-23T05:39:56.238Z,2024-11-23T05:39:56.238Z
VNsTZuAJIl,MOOSPMv3Parser,1732340401,0,0,1,0,0,1,1,0,0,1,124,32,42310,6,4,1,5,5,16,60,5,1,16,16,67,67,511.006,187,1,36.139011,-120.368294,177.188995,9,599,58,3,e00fce6835b6173deb1a1f49,2024-11-23 05:40:00.227000+00:00,2024-11-23T05:40:00.446Z,2024-11-23T05:40:00.446Z
8wX3Ckpbx7,MOOSPMv3Parser,1732340400,0,0,0,0,0,1,2,0,0,2,134,27,337321,6,3,1,4,4,15,57,4,1,16,15,67,68,511.717,203,1,36.010494,-120.140312,219.080994,5,600,58,3,e00fce6850cac69f647dc199,2024-11-23 05:40:02.306000+00:00,2024-11-23T05:40:02.489Z,2024-11-23T05:40:02.489Z
GQjP9IJIgH,MOOSPMv3Parser,1732340400,0,0,1,0,0,1,1,0,0,1,137,30,318,5,5,1,6,6,15,67,6,1,16,16,69,69,20.509,214,2,36.138958,-120.368454,182.576004,6,600,58,3,e00fce68e88237db75a60608,2024-11-23 05:40:02.711000+00:00,2024-11-23T05:40:02.964Z,2024-11-23T05:40:02.964Z
TCJDiYZ4Xu,MOOSPMv3Parser,1732340400,0,0,1,0,0,1,1,0,0,1,163,33,269,6,4,1,4,4,16,57,4,1,16,16,69,69,516.836,316,1,36.138924,-120.368454,179.667999,0,600,58,3,e00fce68e739ecbcf9e91965,2024-11-23 05:40:02.827000+00:00,2024-11-23T05:40:03.121Z,2024-11-23T05:40:03.121Z
Cf7XuQPzgL,MOOSPMv3Parser,1732340400,0,0,1,0,0,1,1,0,0,1,118,33,121520,5,4,1,4,4,15,60,4,1,16,16,70,66,24.737,193,1,36.138905,-120.368423,178.332993,7,599,58,3,e00fce68f12da1a0c5de6248,2024-11-23 05:40:03.279000+00:00,2024-11-23T05:40:03.476Z,2024-11-23T05:40:03.476Z
Y2XBcGRCsM,MOOSPMv3Parser,1732340400,0,0,1,0,0,1,1,0,0,1,102,30,693436,5,4,1,4,4,0,0,4,1,18,17,60,62,6.899,76,2,36.433533,-119.923355,32.828999,9,600,58,3,e00fce6876826e255108c6bd,2024-11-23 05:40:04.110000+00:00,2024-11-23T05:40:04.328Z,2024-11-23T05:40:04.328Z
MYAowjSWm3,MOOSPMv3Parser,1732341001,1,1,1,2,2,2,2,2,2,2,351,101,178211,13,11,1,11,12,16,55,12,1,17,17,61,60,509.014,108,1,36.785397,-119.77317,64.407997,0,600,58,3,e00fce6856818e5885f65487,2024-11-23 05:49:56.072000+00:00,2024-11-23T05:49:56.303Z,2024-11-23T05:49:56.303Z
