objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
OOAOP2yMvD,MOOSPMv3Parser,1745125200,9.0,9.0,6.0,12.0,12.0,6.0,6.0,13.0,13.0,6.0,1590.0,473.0,41626.0,74.0,46.0,2.0,46.0,46.0,19.0,38.0,46.0,0.0,22.0,21.0,39.0,42.0,509.611,240.0,1.0,36.785347,-119.773094,65.720001,10,600,58,3,e00fce6856818e5885f65487,2025-04-20 04:59:59.943000+00:00,2025-04-20T05:00:00.195Z,2025-04-20T05:00:00.195Z
jBWpNdR9Ou,MOOSPMv3Parser,1745125200,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,474.0,144.0,111093.0,23.0,18.0,3.0,18.0,18.0,0.0,0.0,18.0,0.0,19.0,20.0,36.0,36.0,133.667,49.0,4.0,36.138844,-120.368263,172.117004,6,600,58,3,e00fce6876826e255108c6bd,2025-04-20 05:00:02.562000+00:00,2025-04-20T05:00:02.968Z,2025-04-20T05:00:02.968Z
W2y6MDmnXK,MOOSPMv3Parser,1745125201,32.01,23.52,1.82,33.76,26.1,1.93,1.96,34.09,27.93,1.97,8775.7,1912.51,30004.83,29.46,14.2,1.99,14.29,14.29,18.7,24.2,14.3,0.44,18.9,19.8,35.4,35.7,19.376,12.2,6.0,36.139011,-120.368332,159.384003,10,600,58,1,e00fce68e77e43df92405fdb,2025-04-20 05:00:02.726000+00:00,2025-04-20T05:00:03.064Z,2025-04-20T05:00:03.064Z
LQkdDmLXvz,MOOSPMv3Parser,1745125200,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,696.0,171.0,38337.0,27.0,19.0,1.0,19.0,19.0,19.0,22.0,19.0,0.0,19.0,20.0,35.0,35.0,516.26,16.0,10.0,36.139027,-120.368423,162.410004,6,600,58,3,e00fce68e739ecbcf9e91965,2025-04-20 05:00:02.988000+00:00,2025-04-20T05:00:03.294Z,2025-04-20T05:00:03.294Z
bcwPYCp35r,MOOSPMv3Parser,1745125201,2.54,2.54,6553.5,3.41,3.41,6553.5,6553.5,3.62,3.62,6553.5,554.77,166.51,28900144.0,22.19,6553.5,1.01,6553.5,6553.5,17.7,29.3,6553.5,65.54,0.0,327.7,0.0,655.3,48.197,6553.5,6553.5,0.0,0.0,0.0,0,590,58,1,e00fce682bbf742cd0b6768a,2025-04-20 05:00:03+00:00,2025-04-20T05:00:03.314Z,2025-04-20T05:00:03.314Z
XViwjnl07l,MOOSPMv3Parser,1745125201,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,607.0,162.0,90317.0,23.0,21.0,1.0,21.0,21.0,18.0,27.0,21.0,0.0,19.0,19.0,35.0,36.0,42.209,17.0,6.0,36.138878,-120.368423,174.996002,7,600,58,3,e00fce68e88237db75a60608,2025-04-20 05:00:03.473000+00:00,2025-04-20T05:00:03.683Z,2025-04-20T05:00:03.683Z
fQhtB4nEK1,MOOSPMv3Parser,1745125201,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,632.0,180.0,35319.0,26.0,17.0,2.0,17.0,17.0,18.0,25.0,17.0,1.0,19.0,19.0,35.0,36.0,511.858,15.0,3277.0,36.139034,-120.368317,179.104004,6,600,58,3,e00fce68e28dcbc9a589be10,2025-04-20 05:00:03.980000+00:00,2025-04-20T05:00:04.173Z,2025-04-20T05:00:04.173Z
BJrxUlLcQ5,MOOSPMv3Parser,1745125800,9.0,9.0,6.0,12.0,12.0,6.0,6.0,12.0,12.0,6.0,1522.0,449.0,41666.0,74.0,45.0,2.0,45.0,45.0,19.0,39.0,45.0,0.0,22.0,21.0,39.0,43.0,509.704,213.0,1.0,36.785355,-119.773117,72.836998,13,600,58,3,e00fce6856818e5885f65487,2025-04-20 05:09:59.612000+00:00,2025-04-20T05:09:59.879Z,2025-04-20T05:09:59.879Z
ZzFsXF2dYI,MOOSPMv3Parser,1745125801,20.32,15.92,1.92,22.28,18.97,2.06,2.11,22.59,20.44,2.13,5414.37,1226.14,30017.8,32.23,14.95,1.89,15.06,15.07,18.5,24.6,15.07,0.45,18.8,19.6,35.3,35.9,19.253,14.8,6.0,36.139095,-120.368294,193.095001,7,600,58,1,e00fce68e77e43df92405fdb,2025-04-20 05:10:02.499000+00:00,2025-04-20T05:10:02.696Z,2025-04-20T05:10:02.696Z
4DkvEttHNM,MOOSPMv3Parser,1745125800,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,494.0,152.0,111109.0,26.0,18.0,3.0,19.0,19.0,0.0,0.0,19.0,0.0,18.0,20.0,37.0,36.0,133.171,51.0,3.0,36.138866,-120.368362,165.253998,6,600,58,3,e00fce6876826e255108c6bd,2025-04-20 05:10:02.641000+00:00,2025-04-20T05:10:02.873Z,2025-04-20T05:10:02.873Z
