objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
YdhvcGcHnm,MOOSPMv3Parser,1680292800,0.0,0.0,0.16,0.0,0.0,0.17,0.17,0.02,0.02,0.17,44.24,11.89,19.07,1.21,1.25,0.09,1.25,1.25,18.9,45.0,1.25,0.49,0,21.5,0,46.5,0,58.2,1,47.04763,-122.882065,41.083,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-31 20:00:01.630000+00:00,2023-03-31T20:00:01.824Z,2023-03-31T20:00:01.824Z
gTXNDthO11,MOOSPMv3Parser,1680293400,0.0,0.0,0.2,0.0,0.0,0.21,0.21,0.01,0.01,0.21,50.34,13.92,20.4,2.16,1.52,0.26,1.53,1.53,18.9,45.0,1.53,0.48,0,21.6,0,46.3,0,54.8,1,47.047585,-122.88208,30.422001,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-31 20:10:01.593000+00:00,2023-03-31T20:10:01.800Z,2023-03-31T20:10:01.800Z
Iuo1qAhhxt,MOOSPMv3Parser,1680294000,0.0,0.0,0.14,0.0,0.0,0.15,0.15,0.0,0.0,0.15,47.47,13.01,21.32,1.77,1.05,0.09,1.06,1.06,18.8,44.9,1.06,0.48,0,21.5,0,46.3,0,53.3,1,47.047638,-122.882118,35.782001,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-31 20:20:01.597000+00:00,2023-03-31T20:20:01.832Z,2023-03-31T20:20:01.832Z
lEpSAqpn8D,MOOSPMv3Parser,1680294600,0.0,0.0,0.16,0.0,0.0,0.17,0.17,0.01,0.01,0.17,39.21,9.96,22.45,1.36,1.29,0.12,1.3,1.3,18.8,45.3,1.3,0.47,0,21.5,0,46.9,0,55.6,1,47.047638,-122.882118,35.780998,0,58,600,1,e00fce68afb0ec9f5087904a,2023-03-31 20:30:01.648000+00:00,2023-03-31T20:30:01.854Z,2023-03-31T20:30:01.854Z
fq8QqSGCz6,MOOSPMv3Parser,1680295200,0.04,0.04,0.42,0.09,0.09,0.47,0.49,0.14,0.14,0.5,71.4,19.72,25.27,3.82,3.28,0.55,3.32,3.33,18.8,46.4,3.33,0.51,0,21.5,0,48.4,0,72.5,1,47.047592,-122.882126,38.707001,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-31 20:40:01.639000+00:00,2023-03-31T20:40:01.866Z,2023-03-31T20:40:01.866Z
eqHtHutrPp,MOOSPMv3Parser,1680295800,0.05,0.05,1.08,0.55,0.55,1.8,2.34,1.16,1.16,2.6,155.38,40.46,30.99,11.53,7.71,1.78,8.5,8.65,18.9,47.1,8.69,0.85,0,21.5,0,49.0,0,93.5,1,47.047573,-122.882133,38.618999,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-31 20:50:01.636000+00:00,2023-03-31T20:50:01.864Z,2023-03-31T20:50:01.864Z
