objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
ya9HWw1WPf,MOOSPMv3Parser,1714716001,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,308.0,76.0,5240.0,11.0,9.0,1.0,9.0,9.0,18.0,42.0,9.0,1.0,19.0,19.0,50.0,49.0,511.215,238.0,1,36.63435,-120.382393,29.725,5,599,58,3,e00fce6835b6173deb1a1f49,2024-05-03 06:00:02.168000+00:00,2024-05-03T06:00:02.385Z,2024-05-03T06:00:02.385Z
BjhKMRy7Gj,MOOSPMv3Parser,1714716001,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,258.0,74.0,485706.0,10.0,11.0,1.0,11.0,11.0,20.0,43.0,11.0,1.0,21.0,21.0,52.0,51.0,22.846,262.0,1,36.785393,-119.773079,66.483002,7,600,58,3,e00fce6856818e5885f65487,2024-05-03 06:00:02.562000+00:00,2024-05-03T06:00:02.853Z,2024-05-03T06:00:02.853Z
MC49jWf8qr,MOOSPMv3Parser,1714716001,0.68,0.68,1.22,1.21,1.21,1.51,1.69,1.3,1.3,1.78,370.08,87.06,335239.19,12.58,9.37,0.74,9.62,9.67,19.3,42.6,9.68,0.6,20.3,20.6,52.7,52.9,0.024,251.7,1,36.78537,-119.773102,67.630997,6,600,58,1,e00fce68e77e43df92405fdb,2024-05-03 06:00:02.971000+00:00,2024-05-03T06:00:03.206Z,2024-05-03T06:00:03.206Z
F93HA7pmB9,MOOSPMv3Parser,1714716001,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,220.0,67.0,243286.0,12.0,8.0,1.0,9.0,9.0,0.0,0.0,9.0,1.0,17.0,17.0,60.0,61.0,0.474,270.0,1,36.433937,-119.922752,33.924,9,600,58,3,e00fce6876826e255108c6bd,2024-05-03 06:00:03.282000+00:00,2024-05-03T06:00:03.524Z,2024-05-03T06:00:03.524Z
daaOPCCKw1,MOOSPMv3Parser,1714716600,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,278.0,69.0,5246.0,11.0,7.0,1.0,8.0,8.0,18.0,43.0,8.0,1.0,19.0,19.0,49.0,49.0,511.245,219.0,1,36.63427,-120.382378,23.000999,6,599,58,3,e00fce6835b6173deb1a1f49,2024-05-03 06:10:02.150000+00:00,2024-05-03T06:10:02.328Z,2024-05-03T06:10:02.328Z
mAzCdLozCx,MOOSPMv3Parser,1714716601,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,303.0,88.0,485706.0,13.0,12.0,1.0,12.0,12.0,19.0,44.0,12.0,1.0,20.0,21.0,53.0,52.0,22.628,267.0,1,36.785416,-119.773071,77.384003,7,600,58,3,e00fce6856818e5885f65487,2024-05-03 06:10:02.390000+00:00,2024-05-03T06:10:02.590Z,2024-05-03T06:10:02.590Z
kLmHwA7ekm,MOOSPMv3Parser,1714716601,0.71,0.71,1.24,1.18,1.18,1.48,1.64,1.64,1.64,1.71,374.72,89.29,335247.09,13.03,9.49,1.35,9.71,9.75,19.1,43.4,9.76,0.59,20.1,20.3,53.6,53.7,0.03,260.5,1,36.785347,-119.77314,62.201,10,600,58,1,e00fce68e77e43df92405fdb,2024-05-03 06:10:02.883000+00:00,2024-05-03T06:10:03.114Z,2024-05-03T06:10:03.114Z
Tz6hKP4Ibv,MOOSPMv3Parser,1714716601,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,200.0,62.0,243289.0,13.0,9.0,2.0,10.0,10.0,0.0,0.0,10.0,1.0,17.0,17.0,59.0,61.0,0.448,252.0,1,36.433853,-119.922737,18.638,9,600,58,3,e00fce6876826e255108c6bd,2024-05-03 06:10:03.214000+00:00,2024-05-03T06:10:03.436Z,2024-05-03T06:10:03.436Z
xqUDNulXeR,MOOSPMv3Parser,1714717201,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,261.0,66.0,5251.0,13.0,7.0,1.0,7.0,7.0,18.0,43.0,7.0,1.0,20.0,19.0,49.0,49.0,511.199,209.0,1,36.634335,-120.382393,18.214001,6,599,58,3,e00fce6835b6173deb1a1f49,2024-05-03 06:20:02.235000+00:00,2024-05-03T06:20:02.416Z,2024-05-03T06:20:02.416Z
QLKUdUpkSF,MOOSPMv3Parser,1714717201,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,287.0,84.0,485706.0,14.0,12.0,1.0,12.0,12.0,19.0,44.0,12.0,1.0,20.0,20.0,53.0,53.0,22.594,269.0,1,36.785416,-119.773071,77.386002,0,600,58,3,e00fce6856818e5885f65487,2024-05-03 06:20:02.493000+00:00,2024-05-03T06:20:02.734Z,2024-05-03T06:20:02.734Z
