objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
zyKBoWIOSg,MOOSPMv3Parser,1704528000,60,39,45,90,60,47,47,96,74,47,9758,2723,16950,503,352,34,354,354,8,78,354,0,6,6,91,90,3.363,278,1,36.785374,-119.773094,74.185997,6,600,58,3,e00fce68e739ecbcf9e91965,2024-01-06 08:00:01.785000+00:00,2024-01-06T08:00:02.027Z,2024-01-06T08:00:02.027Z
xOFARFd13w,MOOSPMv3Parser,1704528600,17,17,12,27,27,13,13,30,30,13,3129,862,25093,169,98,15,98,98,6,78,98,0,4,4,93,90,510.795,162,1,36.634304,-120.38237,25.101,6,600,58,3,e00fce6835b6173deb1a1f49,2024-01-06 08:09:58.906000+00:00,2024-01-06T08:09:59.088Z,2024-01-06T08:09:59.088Z
ZWP1NG6y4G,MOOSPMv3Parser,1704528600,62,40,45,93,61,48,48,101,76,48,10031,2796,17259,523,355,37,356,356,8,77,356,0,5,6,90,88,3.492,259,1,36.785378,-119.773254,59.105999,6,600,58,3,e00fce68e739ecbcf9e91965,2024-01-06 08:10:01.924000+00:00,2024-01-06T08:10:02.166Z,2024-01-06T08:10:02.166Z
Hy7aGNEx3C,MOOSPMv3Parser,1704529200,19,19,14,28,28,15,15,31,31,15,3323,914,25188,173,111,14,111,111,6,78,111,0,4,4,95,91,510.784,165,1,36.634296,-120.382355,26.552999,8,600,58,3,e00fce6835b6173deb1a1f49,2024-01-06 08:19:58.628000+00:00,2024-01-06T08:19:58.830Z,2024-01-06T08:19:58.830Z
34dxXlvyRZ,MOOSPMv3Parser,1704529200,63,41,48,95,62,50,50,102,77,50,10156,2827,17583,523,372,38,374,374,7,76,374,0,5,5,91,88,3.529,262,1,36.785366,-119.773209,69.012001,8,600,58,3,e00fce68e739ecbcf9e91965,2024-01-06 08:20:01.933000+00:00,2024-01-06T08:20:02.110Z,2024-01-06T08:20:02.110Z
R5QJCUDFSo,MOOSPMv3Parser,1704529800,18,18,13,28,28,14,14,31,31,14,3199,883,25277,179,103,14,104,104,6,79,104,0,4,4,95,94,510.802,143,1,36.634224,-120.382332,19.195999,9,600,58,3,e00fce6835b6173deb1a1f49,2024-01-06 08:29:58.906000+00:00,2024-01-06T08:29:59.141Z,2024-01-06T08:29:59.141Z
xXPNFKEbHu,MOOSPMv3Parser,1704529800,61,40,47,93,61,49,49,100,76,49,9912,2760,17901,514,365,36,366,366,7,77,366,0,5,5,91,88,3.59,251,1,36.785404,-119.773155,62.602001,6,600,58,3,e00fce68e739ecbcf9e91965,2024-01-06 08:30:01.953000+00:00,2024-01-06T08:30:02.160Z,2024-01-06T08:30:02.160Z
Dx7lNq5ABD,MOOSPMv3Parser,1704530400,19,19,15,30,30,15,15,33,33,15,3311,928,25376,193,115,18,115,115,6,80,115,0,4,4,95,96,510.856,115,1,36.634224,-120.382362,25.386,7,600,58,3,e00fce6835b6173deb1a1f49,2024-01-06 08:39:59.189000+00:00,2024-01-06T08:39:59.392Z,2024-01-06T08:39:59.392Z
jEPxrRKp7W,MOOSPMv3Parser,1704530400,62,40,47,94,62,49,49,101,76,49,10048,2800,18221,512,368,39,370,370,7,77,370,0,5,5,90,88,3.618,236,1,36.785404,-119.773155,62.606998,0,600,58,3,e00fce68e739ecbcf9e91965,2024-01-06 08:40:01.864000+00:00,2024-01-06T08:40:02.067Z,2024-01-06T08:40:02.067Z
0BpsTvQ8wH,MOOSPMv3Parser,1704531000,16,16,13,25,25,14,14,27,27,14,2895,800,25467,154,106,12,106,106,6,80,106,0,4,4,94,96,510.838,144,1,36.634277,-120.382324,21.77,8,600,58,3,e00fce6835b6173deb1a1f49,2024-01-06 08:49:58.705000+00:00,2024-01-06T08:49:58.928Z,2024-01-06T08:49:58.928Z
QDLMXuvtff,MOOSPMv3Parser,1704531000,65,42,49,98,64,51,51,106,78,51,10459,2911,18555,543,383,39,385,385,7,76,385,0,4,5,91,89,3.506,231,1,36.785381,-119.773224,76.394997,5,600,58,3,e00fce68e739ecbcf9e91965,2024-01-06 08:50:01.926000+00:00,2024-01-06T08:50:02.110Z,2024-01-06T08:50:02.110Z
fXfjAJMSXz,MOOSPMv3Parser,1704531600,10,10,9,15,15,10,10,17,17,10,1926,527,25529,93,72,7,72,72,6,79,72,0,4,3,93,95,510.845,95,1,36.634277,-120.382324,21.775,0,600,58,3,e00fce6835b6173deb1a1f49,2024-01-06 08:59:58.579000+00:00,2024-01-06T08:59:58.845Z,2024-01-06T08:59:58.845Z
