objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
2Cht6HPPI8,MOOSPMv3Parser,1678323601,0,0,0.16,0.0,0.0,0.17,0.17,0.0,0.0,0.17,18.45,4.51,57.17,0.9,1.28,0.09,1.29,1.29,21.6,35.9,1.29,0.41,0,22.8,0,40.8,0.0,81.0,1,47.047581,-122.882072,39.493,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 01:00:02.454000+00:00,2023-03-09T01:00:02.661Z,2023-03-09T01:00:02.661Z
ErxFLFuUnd,MOOSPMv3Parser,1678324201,0,0,0.19,0.0,0.0,0.2,0.2,0.0,0.0,0.2,14.37,3.15,58.41,0.52,1.42,0.0,1.43,1.43,21.5,36.0,1.43,0.41,0,22.6,0,40.9,0.0,82.7,1,47.047462,-122.882179,26.301001,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 01:10:02.420000+00:00,2023-03-09T01:10:02.666Z,2023-03-09T01:10:02.666Z
w1LRzJHfVN,MOOSPMv3Parser,1678324801,0,0,0.18,0.0,0.0,0.18,0.18,0.0,0.0,0.18,16.06,4.43,59.59,0.79,1.35,0.0,1.36,1.36,21.4,36.1,1.36,0.41,0,22.5,0,41.1,0.0,83.4,1,47.047501,-122.881989,44.660999,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 01:20:02.445000+00:00,2023-03-09T01:20:02.722Z,2023-03-09T01:20:02.722Z
JgFHXvuc6u,MOOSPMv3Parser,1678325401,0,0,0.14,0.0,0.0,0.15,0.15,0.0,0.0,0.15,15.73,3.91,60.6,0.73,1.15,0.09,1.16,1.16,21.3,36.2,1.16,0.41,0,22.4,0,41.2,0.0,88.3,1,47.047539,-122.882195,38.224998,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 01:30:02.464000+00:00,2023-03-09T01:30:03.114Z,2023-03-09T01:30:03.114Z
hmIsAtbS8o,MOOSPMv3Parser,1678326001,0,0,0.18,0.04,0.04,0.19,0.19,0.07,0.07,0.19,17.47,4.72,61.84,0.88,1.42,0.21,1.43,1.43,21.4,36.1,1.43,0.42,0,22.5,0,41.1,0.002,101.7,1,47.047478,-122.881828,107.439003,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 01:40:02.481000+00:00,2023-03-09T01:40:02.712Z,2023-03-09T01:40:02.712Z
u4gdlH3rKn,MOOSPMv3Parser,1678326601,0,0,0.21,0.0,0.0,0.22,0.22,0.0,0.0,0.22,13.2,3.14,63.28,0.8,1.65,0.08,1.66,1.66,21.6,35.8,1.66,0.44,0,22.8,0,40.5,0.0,118.5,1,47.047512,-122.881744,80.924004,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 01:50:02.454000+00:00,2023-03-09T01:50:02.716Z,2023-03-09T01:50:02.716Z
