objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
YXAzkYSjDE,MOOSPMv3Parser,1678388400,0,0,0.15,0,0,0.15,0.15,0,0,0.15,25.86,7.02,459.3,0.7,1.15,0.13,1.15,1.15,20.4,37.8,1.15,0.45,0,21.6,0,42.3,0,71.2,1,47.047657,-122.882324,13.964,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 19:00:02.126000+00:00,2023-03-09T19:00:02.295Z,2023-03-09T19:00:02.295Z
kEVstCCjnz,MOOSPMv3Parser,1678389000,0,0,0.13,0,0,0.14,0.14,0,0,0.14,20.62,5.51,460.15,0.99,0.97,0.04,0.98,0.98,20.5,37.9,0.98,0.45,0,21.7,0,42.6,0,70.9,1,47.047668,-122.882195,43.249001,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 19:10:02.132000+00:00,2023-03-09T19:10:02.404Z,2023-03-09T19:10:02.404Z
3n08nx0AMY,MOOSPMv3Parser,1678389600,0,0,0.13,0,0,0.14,0.14,0,0,0.14,20.57,5.67,461.06,0.66,1.04,0.0,1.04,1.04,20.6,37.3,1.04,0.45,0,21.8,0,41.9,0,72.5,1,47.047688,-122.882263,33.313,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 19:20:02.144000+00:00,2023-03-09T19:20:02.354Z,2023-03-09T19:20:02.354Z
CEyaQYdAJB,MOOSPMv3Parser,1678390200,0,0,0.14,0,0,0.15,0.15,0,0,0.15,17.18,4.27,462.03,0.49,1.11,0.0,1.11,1.11,20.4,37.5,1.11,0.45,0,21.7,0,42.0,0,69.7,1,47.0476,-122.88208,30.084,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 19:30:02.148000+00:00,2023-03-09T19:30:02.354Z,2023-03-09T19:30:02.354Z
wXCQmai5bH,MOOSPMv3Parser,1678390800,0,0,0.13,0,0,0.14,0.14,0,0,0.14,17.47,4.54,462.92,0.44,1.01,0.18,1.02,1.02,20.3,37.5,1.02,0.45,0,21.6,0,41.8,0,68.5,1,47.047653,-122.882195,68.612,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 19:40:02.145000+00:00,2023-03-09T19:40:02.359Z,2023-03-09T19:40:02.359Z
9JemwiCHmJ,MOOSPMv3Parser,1678391400,0,0,0.1,0,0,0.11,0.11,0,0,0.11,16.07,4.11,463.6,0.44,0.79,0.04,0.79,0.79,20.5,36.9,0.79,0.45,0,21.7,0,41.5,0,63.7,1,47.047653,-122.882195,68.613998,0,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 19:50:02.179000+00:00,2023-03-09T19:50:02.367Z,2023-03-09T19:50:02.367Z
