objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
uAzyFc0FY8,MOOSPMv3Parser,1785888000,5,5,3,7,7,3,3,7,7,3,1241,316,28974,38,21,2,22,22,38,7,22,0,41,43,18,18,55.902,18,1,35.949608,-119.049957,101.274002,6,600,58,3,e00fce6808784ceaf209f949,2026-08-05 00:00:01.951000+00:00,2026-08-05T00:00:02.414Z,2026-08-05T00:00:02.414Z
xtcfwWFe2i,MOOSPMv3Parser,1785888000,0,0,2,1,1,2,2,1,1,2,316,208,19249,27,16,2,16,16,42,16,16,0,32,47,22,15,41.244,43,1,36.139084,-120.368355,158.660004,0,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-05 00:00:02.176000+00:00,2026-08-05T00:00:02.555Z,2026-08-05T00:00:02.555Z
G0fcDNMFQM,MOOSPMv3Parser,1785888000,4,4,3,5,5,3,3,5,5,3,1057,266,30914,35,21,1,21,21,43,6,21,0,45,50,14,14,54.993,175,3277,3.4e-05,0.002293,658.421021,8,600,58,3,e00fce68e28dcbc9a589be10,2026-08-05 00:00:03.130000+00:00,2026-08-05T00:00:03.823Z,2026-08-05T00:00:03.823Z
793N661u0g,MOOSPMv3Parser,1785888001,5,5,3,7,7,3,3,7,7,3,2162,335,44952,37,23,2,23,23,40,7,23,0,43,46,14,16,57.185,44,1,36.76273,-119.79882,55.264,5,600,58,3,e00fce68e88237db75a60608,2026-08-05 00:00:03.918000+00:00,2026-08-05T00:00:04.521Z,2026-08-05T00:00:04.521Z
QGhHmJVDbL,MOOSPMv3Parser,1785888000,4,4,2,5,5,2,2,5,5,2,1997,283,21011,29,15,1,15,15,39,6,15,0,43,45,13,15,55.218,60,1,36.13903,-120.368385,165.263,6,600,58,3,e00fce68e77e43df92405fdb,2026-08-05 00:00:03.855000+00:00,2026-08-05T00:00:04.909Z,2026-08-05T00:00:04.909Z
YwvoJw5sqR,MOOSPMv3Parser,1785888000,5,5,0,7,7,0,0,8,8,0,1764,371,0,51,0,3,0,0,39,6,0,2,43,46,16,17,63.602,24,1,36.187531,-119.82206,21.851999,10,600,58,3,e00fce68e739ecbcf9e91965,2026-08-05 00:00:04.012000+00:00,2026-08-05T00:00:04.982Z,2026-08-05T00:00:04.982Z
o0dkFO6KFY,MOOSPMv3Parser,1785888001,0,0,1,0,0,2,2,0,0,2,276,167,14907,17,11,1,11,11,39,17,11,0,44,45,13,15,63.321,44,1,36.138767,-120.36837,160.257996,6,600,58,3,e00fce686dc2ef0a68fa40b0,2026-08-05 00:00:04.327000+00:00,2026-08-05T00:00:05.267Z,2026-08-05T00:00:05.267Z
8IFGf2j5ki,MOOSPMv3Parser,1785888000,3,3,2,4,4,2,2,4,4,2,684,197,25807,25,16,2,17,17,0,0,17,0,44,46,13,15,37.086,99,1,36.13913,-120.368248,197.322006,6,600,58,3,e00fce6876826e255108c6bd,2026-08-05 00:00:05.478000+00:00,2026-08-05T00:00:06.504Z,2026-08-05T00:00:06.504Z
amxlgKB93y,MOOSPMv3Parser,1785888000,3,3,2,4,4,2,2,4,4,2,1064,221,21994,29,18,2,18,18,39,4,18,0,48,45,11,15,512.361,106,1,36.13905,-120.368355,182.774994,6,600,58,3,e00fce6850cac69f647dc199,2026-08-05 00:00:10.031000+00:00,2026-08-05T00:00:10.216Z,2026-08-05T00:00:10.216Z
nlWleECadx,MOOSPMv3Parser,1785888001,5,5,3,6,6,3,3,7,7,3,1253,327,44636,37,22,2,22,22,36,12,22,0,41,42,16,19,48.694,32,1,36.523338,-119.278847,73.985001,7,600,58,3,e00fce68f12da1a0c5de6248,2026-08-05 00:00:14.835000+00:00,2026-08-05T00:00:15.033Z,2026-08-05T00:00:15.033Z
