objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
TBWeWxY5zC,MOOSPMv3Parser,1678363200,0.0,0.0,1.0,0.11,0.11,1.07,1.09,0.16,0.16,1.1,133.61,34.71,350.81,5.23,7.76,0.37,7.82,7.83,19.9,38.2,7.83,0.48,0,20.8,0,43.4,0.0,53.5,1,47.047543,-122.882004,42.740002,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 12:00:00.765000+00:00,2023-03-09T12:00:00.984Z,2023-03-09T12:00:00.984Z
MYyParnLK7,MOOSPMv3Parser,1678363800,0.0,0.0,0.94,0.07,0.07,1.01,1.03,0.07,0.07,1.04,94.84,24.27,357.19,3.99,7.35,0.36,7.4,7.41,19.9,38.1,7.41,0.49,0,20.8,0,43.5,0.0,52.1,1,47.047508,-122.882042,41.171001,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 12:10:00.787000+00:00,2023-03-09T12:10:01.007Z,2023-03-09T12:10:01.007Z
EFHD1kjvfM,MOOSPMv3Parser,1678364400,0.01,0.01,0.85,0.06,0.06,0.92,0.93,0.15,0.15,0.94,117.96,30.52,362.96,3.67,6.65,0.39,6.7,6.7,20.0,37.9,6.7,0.48,0,20.9,0,43.0,0.0,52.0,1,47.047642,-122.882378,20.773001,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 12:20:00.811000+00:00,2023-03-09T12:20:00.980Z,2023-03-09T12:20:00.980Z
zt2Dipia1g,MOOSPMv3Parser,1678365000,0.0,0.0,0.83,0.05,0.05,0.87,0.87,0.08,0.08,0.87,116.38,30.02,369.25,4.29,6.51,0.28,6.54,6.54,19.9,37.9,6.54,0.45,0,20.8,0,43.0,0.001,53.3,1,47.04726,-122.881332,135.490005,5,58,599,1,e00fce68afb0ec9f5087904a,2023-03-09 12:30:00.776000+00:00,2023-03-09T12:30:00.979Z,2023-03-09T12:30:00.979Z
q6hhMUGVmr,MOOSPMv3Parser,1678365600,0.0,0.0,0.84,0.07,0.07,0.88,0.88,0.09,0.09,0.88,103.36,25.29,375.0,3.82,6.57,0.25,6.6,6.6,19.8,38.0,6.6,0.46,0,20.8,0,43.2,0.0,52.7,1,47.047535,-122.881897,44.866001,7,58,599,1,e00fce68afb0ec9f5087904a,2023-03-09 12:40:00.796000+00:00,2023-03-09T12:40:01.016Z,2023-03-09T12:40:01.016Z
b4o2OGgJDI,MOOSPMv3Parser,1678366200,0.0,0.0,0.76,0.0,0.0,0.79,0.79,0.02,0.02,0.79,82.06,19.82,380.17,2.61,5.93,0.24,5.95,5.96,20.0,37.7,5.96,0.46,0,20.8,0,42.8,0.0,54.1,1,47.0476,-122.881905,53.674999,6,58,599,1,e00fce68afb0ec9f5087904a,2023-03-09 12:50:00.818000+00:00,2023-03-09T12:50:01.080Z,2023-03-09T12:50:01.080Z
