objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
EC1IVCjllV,MOOSPMv3Parser,1678413600,0,0,0.16,0,0,0.23,0.27,0,0,0.29,17.27,4.91,3.27,0.96,1.24,0.08,1.3,1.31,19.9,38.9,1.32,0.69,0,21.0,0,43.3,0,100.5,1,47.04755,-122.882111,35.985001,8,58,600,1,e00fce68afb0ec9f5087904a,2023-03-10 02:00:02.090000+00:00,2023-03-10T02:00:02.317Z,2023-03-10T02:00:02.317Z
xVNzru5hLR,MOOSPMv3Parser,1678414200,0,0,0.15,0,0,0.19,0.22,0,0,0.24,17.99,4.59,4.14,0.78,1.07,0.09,1.12,1.13,20.0,38.2,1.13,0.66,0,21.2,0,42.5,0,101.1,1,47.047539,-122.88208,32.950001,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-10 02:10:02.121000+00:00,2023-03-10T02:10:02.400Z,2023-03-10T02:10:02.400Z
kIDx3pXfHP,MOOSPMv3Parser,1678414800,0,0,0.14,0,0,0.18,0.2,0,0,0.22,20.09,5.48,4.99,0.28,1.04,0.08,1.08,1.09,19.9,38.2,1.09,0.64,0,21.1,0,42.5,0,100.9,1,47.047649,-122.882187,10.554,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-10 02:20:02.091000+00:00,2023-03-10T02:20:02.377Z,2023-03-10T02:20:02.377Z
8AsBdpwHfG,MOOSPMv3Parser,1678415400,0,0,0.17,0,0,0.21,0.24,0,0,0.25,22.26,5.83,6.03,1.17,1.25,0.12,1.3,1.31,20.0,38.3,1.31,0.63,0,21.1,0,42.8,0,103.1,1,47.04771,-122.882103,14.904,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-10 02:30:02.151000+00:00,2023-03-10T02:30:02.541Z,2023-03-10T02:30:02.541Z
zJWYfamSyj,MOOSPMv3Parser,1678416000,0,0,0.23,0,0,0.28,0.31,0,0,0.33,29.18,7.42,7.48,1.08,1.72,0.1,1.78,1.79,20.2,38.1,1.79,0.61,0,21.3,0,42.9,0,139.3,1,47.047787,-122.88208,15.263,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-10 02:40:02.131000+00:00,2023-03-10T02:40:02.405Z,2023-03-10T02:40:02.405Z
