objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
8WCWBC0m0w,MOOSPMv3Parser,1749103200,5,5,4,8,8,5,5,9,9,5,1587,359,7695,52,32,4,33,33,24,35,33,1,26,27,44,45,38.588,160,3277,36.78537,-119.772995,78.397003,8,600,58,3,e00fce6858b443fd80f27170,2025-06-05 06:00:01.381000+00:00,2025-06-05T06:00:01.568Z,2025-06-05T06:00:01.568Z
9rBIiOqtgl,MOOSPMv3Parser,1749103201,6,6,4,8,8,5,5,9,9,5,1067,313,8427,51,34,4,34,34,24,39,34,0,26,27,45,45,41.67,160,2,36.785393,-119.773033,67.116997,7,600,58,3,e00fce682bbf742cd0b6768a,2025-06-05 06:00:02.476000+00:00,2025-06-05T06:00:02.803Z,2025-06-05T06:00:02.803Z
ZUzslca7os,MOOSPMv3Parser,1749103201,0,0,4,2,2,4,5,2,2,5,319,214,7246,32,32,3,32,32,25,40,32,0,26,27,45,43,41.982,104,2,36.7854,-119.773048,58.32,8,600,58,3,e00fce686dc2ef0a68fa40b0,2025-06-05 06:00:02.977000+00:00,2025-06-05T06:00:03.223Z,2025-06-05T06:00:03.223Z
3zCrotp7zg,MOOSPMv3Parser,1749103201,2,2,3,3,3,3,4,4,4,4,490,150,40210,28,21,4,22,22,0,0,22,1,27,27,33,35,21.747,212,1,36.139008,-120.368309,157.016998,6,600,58,3,e00fce6876826e255108c6bd,2025-06-05 06:00:03.226000+00:00,2025-06-05T06:00:03.484Z,2025-06-05T06:00:03.484Z
FaC1j9IWTf,MOOSPMv3Parser,1749103200,1,1,3,4,4,4,5,5,5,5,657,170,35596,35,25,4,26,26,24,24,26,1,25,26,36,36,515.591,287,4,36.138996,-120.368217,174.365005,6,599,58,3,e00fce68e739ecbcf9e91965,2025-06-05 06:00:03.244000+00:00,2025-06-05T06:00:03.514Z,2025-06-05T06:00:03.514Z
8huwVn1LZt,MOOSPMv3Parser,1749103200,3,3,3,5,5,3,4,5,5,4,978,206,9008,32,20,3,21,21,24,25,21,1,26,27,35,36,513.653,224,1,36.138905,-120.368446,185.138,6,599,58,3,e00fce68e77e43df92405fdb,2025-06-05 06:00:03.293000+00:00,2025-06-05T06:00:03.595Z,2025-06-05T06:00:03.595Z
fgqMlSEZ9b,MOOSPMv3Parser,1749103200,6,6,5,9,9,5,5,9,9,5,1260,353,8343,50,36,2,36,36,24,38,36,0,27,27,44,43,49.266,183,3,36.785294,-119.773117,70.025002,5,600,58,3,e00fce68f12da1a0c5de6248,2025-06-05 06:00:04.009000+00:00,2025-06-05T06:00:04.289Z,2025-06-05T06:00:04.289Z
im2CaDWtpm,MOOSPMv3Parser,1749103201,1,1,4,3,3,4,4,3,3,5,337,259,7347,32,31,2,31,31,25,38,31,1,26,27,46,43,0.088,98,2,36.785393,-119.773071,65.128998,7,600,58,3,e00fce68b74b750aa2a7da46,2025-06-05 06:00:05.149000+00:00,2025-06-05T06:00:05.330Z,2025-06-05T06:00:05.330Z
RKLeoBfsQb,MOOSPMv3Parser,1749103200,6,6,5,8,8,5,6,9,9,6,1177,317,9520,51,39,3,39,39,24,40,39,1,26,27,45,45,52.265,165,2,36.785347,-119.773094,77.693001,6,600,58,3,e00fce68e88237db75a60608,2025-06-05 06:00:05.469000+00:00,2025-06-05T06:00:05.698Z,2025-06-05T06:00:05.698Z
DS1eKHCDBu,MOOSPMv3Parser,1749103201,5,5,4,7,7,5,5,8,8,5,1043,290,7964,46,33,4,34,34,24,35,34,1,26,27,45,45,42.103,203,3277,36.785419,-119.773132,64.101997,8,600,58,3,e00fce68e28dcbc9a589be10,2025-06-05 06:00:10.346000+00:00,2025-06-05T06:00:10.582Z,2025-06-05T06:00:10.582Z
