objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
jYp47830xa,MOOSPMv3Parser,1786644001,0,0,1,0,0,1,1,0,0,1,161,83,43695,7,6,0,6,6,32,30,6,0,31,36,36,31,16.793,221,1,36.139008,-120.368378,179.311005,7,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-13 18:00:02.411000+00:00,2026-08-13T18:00:02.926Z,2026-08-13T18:00:02.926Z
c4dUfBdD7B,MOOSPMv3Parser,1786644000,6,6,4,9,9,4,4,10,10,4,1853,370,5796,57,30,4,30,30,26,33,30,0,26,30,44,40,29.944,76,3,36.503185,-120.325417,61.077999,7,600,58,3,e00fce68e77e43df92405fdb,2026-08-13 18:00:02.720000+00:00,2026-08-13T18:00:03.144Z,2026-08-13T18:00:03.144Z
QD9YxqlnLI,MOOSPMv3Parser,1786644001,0,0,0,0,0,0,0,0,0,0,137,56,4572,5,3,0,3,3,32,30,3,0,32,36,34,29,24.602,200,1,36.138981,-120.368362,179.742996,5,600,58,3,e00fce686dc2ef0a68fa40b0,2026-08-13 18:00:02.926000+00:00,2026-08-13T18:00:03.781Z,2026-08-13T18:00:03.781Z
iFR6iBrR38,MOOSPMv3Parser,1786644001,2,2,2,2,2,2,2,3,3,2,457,124,66297,20,13,1,13,13,33,19,13,0,32,39,34,27,26.198,117,3277,2e-06,-0.004268,24191.423828,8,600,58,3,e00fce68e28dcbc9a589be10,2026-08-13 18:00:03.528000+00:00,2026-08-13T18:00:04.495Z,2026-08-13T18:00:04.495Z
ZlF0gIDFYR,MOOSPMv3Parser,1786644000,3,3,0,5,5,0,0,6,6,0,944,234,0,42,0,3,0,0,32,19,0,2,30,37,35,28,25.76,43,5,36.18755,-119.822128,9.165,8,600,58,3,e00fce68e739ecbcf9e91965,2026-08-13 18:00:03.452000+00:00,2026-08-13T18:00:04.727Z,2026-08-13T18:00:04.727Z
GW6GG6ml0q,MOOSPMv3Parser,1786644000,20,20,15,30,30,15,15,32,32,15,3654,1041,109175,191,115,9,115,115,31,33,115,0,31,35,41,35,28.782,91,4,36.523235,-119.278763,75.863998,6,600,58,3,e00fce68f12da1a0c5de6248,2026-08-13 18:00:03.693000+00:00,2026-08-13T18:00:04.767Z,2026-08-13T18:00:04.767Z
BG0RdDEVqx,MOOSPMv3Parser,1786644001,9,9,7,13,13,7,7,14,14,7,1992,480,110193,88,54,5,54,54,31,25,54,0,30,37,36,29,34.64,45,2,36.762688,-119.798752,58.797001,9,600,58,3,e00fce68e88237db75a60608,2026-08-13 18:00:04.310000+00:00,2026-08-13T18:00:04.944Z,2026-08-13T18:00:04.944Z
bQM8X3k5UF,MOOSPMv3Parser,1786644000,0,0,1,0,0,1,1,1,1,1,280,54,48431,9,6,1,6,6,31,22,6,0,34,35,29,31,33.978,237,1,36.139023,-120.368309,174.936996,0,600,58,3,e00fce6850cac69f647dc199,2026-08-13 18:00:04.658000+00:00,2026-08-13T18:00:05.023Z,2026-08-13T18:00:05.023Z
gkCcjvljwv,MOOSPMv3Parser,1786644001,5,5,4,7,7,4,4,8,8,5,1092,300,66199,54,29,4,29,29,30,26,29,0,30,34,39,33,22.511,82,2,35.949734,-119.049904,122.902,6,600,58,3,e00fce6808784ceaf209f949,2026-08-13 18:00:04.864000+00:00,2026-08-13T18:00:05.372Z,2026-08-13T18:00:05.372Z
NIUC2S9H2e,MOOSPMv3Parser,1786644001,4,4,4,7,7,4,4,8,8,4,885,274,14491,46,33,4,33,33,0,0,33,0,29,33,38,36,21.286,87,4,36.43364,-119.923302,19.247,6,600,58,3,e00fce6876826e255108c6bd,2026-08-13 18:00:05.570000+00:00,2026-08-13T18:00:05.834Z,2026-08-13T18:00:05.834Z
SZGTB3PHdE,MOOSPMv3Parser,1786644600,0,0,0,0,0,0,0,0,0,0,137,55,4582,5,3,0,3,3,32,30,3,0,32,37,34,29,24.878,203,1,36.138981,-120.368362,179.738998,0,599,58,3,e00fce686dc2ef0a68fa40b0,2026-08-13 18:10:01.857000+00:00,2026-08-13T18:10:02.045Z,2026-08-13T18:10:02.045Z
0MDA42Mzrs,MOOSPMv3Parser,1786644600,21,20,15,31,30,16,16,33,33,16,3775,1068,109279,202,118,9,119,119,31,33,119,0,31,36,42,35,29.764,102,4,36.52335,-119.278831,77.001999,5,600,58,3,e00fce68f12da1a0c5de6248,2026-08-13 18:10:02.523000+00:00,2026-08-13T18:10:02.782Z,2026-08-13T18:10:02.782Z
iaoIc0ocph,MOOSPMv3Parser,1786644601,0,0,1,0,0,1,1,0,0,1,140,59,2744594,5,5,0,5,5,32,30,5,0,32,37,34,29,23.707,204,1,36.138981,-120.368362,179.738998,0,1,58,3,e00fce686dc2ef0a68fa40b0,2026-08-13 18:10:02.570000+00:00,2026-08-13T18:10:02.801Z,2026-08-13T18:10:02.801Z
lbsas970aH,MOOSPMv3Parser,1786644601,0,0,1,0,0,1,1,0,0,1,155,79,43700,8,6,0,6,6,32,29,6,0,31,36,36,31,17.362,222,1,36.139103,-120.368385,179.212997,8,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-13 18:10:02.659000+00:00,2026-08-13T18:10:02.920Z,2026-08-13T18:10:02.920Z
fYF91TcqXF,MOOSPMv3Parser,1786644600,7,7,4,9,9,4,4,10,10,4,1821,384,5821,60,28,3,29,29,27,35,29,0,27,30,44,42,30.429,68,3,36.503124,-120.325333,54.465,5,600,58,3,e00fce68e77e43df92405fdb,2026-08-13 18:10:02.972000+00:00,2026-08-13T18:10:03.215Z,2026-08-13T18:10:03.215Z
wyDrMPrMQZ,MOOSPMv3Parser,1786644600,3,3,0,6,6,0,0,6,6,0,1020,255,0,43,0,2,0,0,32,19,0,2,30,37,35,28,25.178,58,4,36.187542,-119.822121,20.132,6,600,58,3,e00fce68e739ecbcf9e91965,2026-08-13 18:10:03.366000+00:00,2026-08-13T18:10:03.549Z,2026-08-13T18:10:03.549Z
k18vNXYIfg,MOOSPMv3Parser,1786644601,2,2,2,2,2,2,2,3,3,2,468,129,66309,21,13,1,13,13,33,18,13,0,32,39,33,27,26.416,112,3277,2e-06,-0.004268,24191.423828,8,600,58,3,e00fce68e28dcbc9a589be10,2026-08-13 18:10:03.405000+00:00,2026-08-13T18:10:03.565Z,2026-08-13T18:10:03.565Z
BC8GKqFvv4,MOOSPMv3Parser,1786644601,9,9,7,14,14,8,8,14,14,8,2045,491,110243,92,57,6,58,58,32,24,58,0,30,37,35,28,34.512,51,2,36.762726,-119.798729,60.068001,8,600,58,3,e00fce68e88237db75a60608,2026-08-13 18:10:03.901000+00:00,2026-08-13T18:10:04.079Z,2026-08-13T18:10:04.079Z
iy8SFqMO1q,MOOSPMv3Parser,1786644601,4,4,3,7,7,4,4,7,7,4,1025,280,66220,49,25,3,26,26,30,26,26,1,30,35,39,33,22.649,86,2,35.949444,-119.04995,108.528,5,600,58,3,e00fce6808784ceaf209f949,2026-08-13 18:10:05.211000+00:00,2026-08-13T18:10:05.405Z,2026-08-13T18:10:05.405Z
Ic0IU2M9oD,MOOSPMv3Parser,1786644600,0,0,1,1,1,1,1,1,1,1,257,53,48435,9,5,0,5,5,32,22,5,0,35,36,29,31,34.755,241,1,36.138962,-120.368401,176.651993,8,600,58,3,e00fce6850cac69f647dc199,2026-08-13 18:10:05.389000+00:00,2026-08-13T18:10:05.543Z,2026-08-13T18:10:05.543Z
mgNBPiXXOW,MOOSPMv3Parser,1786644601,4,4,4,6,6,4,4,7,7,4,880,270,14519,44,32,3,32,32,0,0,32,0,30,33,38,35,21.728,87,4,36.433723,-119.923416,29.183001,5,600,58,3,e00fce6876826e255108c6bd,2026-08-13 18:10:05.377000+00:00,2026-08-13T18:10:05.607Z,2026-08-13T18:10:05.607Z
gAwSJ5gZJ4,MOOSPMv3Parser,1786645201,0,0,1,0,0,1,1,0,0,1,162,86,43705,9,6,1,6,6,33,28,6,0,31,37,36,30,17.431,220,1,36.139103,-120.368385,179.212997,0,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-13 18:20:02.241000+00:00,2026-08-13T18:20:02.420Z,2026-08-13T18:20:02.420Z
LWa8AMN1Ol,MOOSPMv3Parser,1786645200,0,0,1,0,0,1,1,0,0,1,136,56,4585,5,4,0,4,4,33,29,4,0,32,37,33,28,25.356,200,1,36.139023,-120.368446,183.945999,5,599,58,3,e00fce686dc2ef0a68fa40b0,2026-08-13 18:20:02.355000+00:00,2026-08-13T18:20:02.661Z,2026-08-13T18:20:02.661Z
8g5DtFkCoV,MOOSPMv3Parser,1786645200,7,7,4,10,10,4,4,10,10,4,1823,382,5847,58,30,4,30,30,27,34,30,0,27,30,43,42,31.963,59,3,36.503178,-120.325401,81.190002,5,600,58,3,e00fce68e77e43df92405fdb,2026-08-13 18:20:02.783000+00:00,2026-08-13T18:20:03.053Z,2026-08-13T18:20:03.053Z
3P7IiQiLNJ,MOOSPMv3Parser,1786645201,1,1,2,2,2,2,2,2,2,2,448,123,66322,21,15,1,15,15,34,18,15,0,32,39,33,27,26.716,114,3277,2e-06,-0.004268,24191.423828,8,600,58,3,e00fce68e28dcbc9a589be10,2026-08-13 18:20:03.104000+00:00,2026-08-13T18:20:03.350Z,2026-08-13T18:20:03.350Z
3TFCNmhBmL,MOOSPMv3Parser,1786645200,4,4,0,7,7,0,0,7,7,0,1164,298,0,52,0,3,0,0,32,20,0,2,30,37,36,29,25.684,64,3,36.18755,-119.821846,51.037998,5,600,58,3,e00fce68e739ecbcf9e91965,2026-08-13 18:20:03.366000+00:00,2026-08-13T18:20:03.533Z,2026-08-13T18:20:03.533Z
B6KMy6lXkz,MOOSPMv3Parser,1786645200,0,0,1,0,0,1,1,0,0,1,298,57,48440,7,6,0,6,6,32,21,6,0,36,36,28,30,35.1,242,1,36.138966,-120.368408,171.007996,9,600,58,3,e00fce6850cac69f647dc199,2026-08-13 18:20:04.100000+00:00,2026-08-13T18:20:04.229Z,2026-08-13T18:20:04.229Z
PI28LtvPU2,MOOSPMv3Parser,1786645201,8,8,6,13,13,7,7,13,13,7,1979,465,110285,81,49,7,49,49,32,23,49,0,30,38,34,27,36.108,52,1,36.762741,-119.798759,44.541,9,600,58,3,e00fce68e88237db75a60608,2026-08-13 18:20:04.151000+00:00,2026-08-13T18:20:04.640Z,2026-08-13T18:20:04.640Z
0g6yryG7Bc,MOOSPMv3Parser,1786645200,19,19,14,28,28,14,14,29,29,14,3525,992,109372,173,106,8,106,106,31,32,106,0,31,36,40,33,30.14,94,4,36.52335,-119.278831,77.005997,0,600,58,3,e00fce68f12da1a0c5de6248,2026-08-13 18:20:04.843000+00:00,2026-08-13T18:20:04.993Z,2026-08-13T18:20:04.993Z
Nnzvn5gPF9,MOOSPMv3Parser,1786645201,4,4,3,6,6,4,4,7,7,5,954,262,66242,47,26,3,27,27,31,27,27,1,30,35,39,33,22.915,90,1,35.949619,-119.04995,121.908997,8,600,58,3,e00fce6808784ceaf209f949,2026-08-13 18:20:04.800000+00:00,2026-08-13T18:20:05.006Z,2026-08-13T18:20:05.006Z
Tb3xDNX0u3,MOOSPMv3Parser,1786645201,4,4,4,6,6,4,4,7,7,4,858,265,14546,43,31,4,32,32,0,0,32,0,30,33,37,34,21.949,88,4,36.433586,-119.92337,37.203999,7,600,58,3,e00fce6876826e255108c6bd,2026-08-13 18:20:05.434000+00:00,2026-08-13T18:20:05.605Z,2026-08-13T18:20:05.605Z
FPWLDaQwrE,MOOSPMv3Parser,1786645801,0,0,1,0,0,1,1,0,0,1,162,87,43710,9,6,1,6,6,33,28,6,0,31,37,36,29,17.972,216,1,36.138947,-120.368355,169.195007,8,600,58,3,e00fce68d6b773b56ce8baa0,2026-08-13 18:30:02.584000+00:00,2026-08-13T18:30:02.897Z,2026-08-13T18:30:02.897Z
tPPzIsOzaE,MOOSPMv3Parser,1786645800,16,16,11,22,22,11,11,24,24,11,2876,812,109446,141,85,6,85,85,32,29,85,0,31,37,37,31,30.662,68,3,36.523361,-119.278816,91.788002,7,600,58,3,e00fce68f12da1a0c5de6248,2026-08-13 18:30:02.693000+00:00,2026-08-13T18:30:02.914Z,2026-08-13T18:30:02.914Z
aUJRMAOH1B,MOOSPMv3Parser,1786645800,7,7,4,10,10,4,4,10,10,4,1879,397,5873,63,31,3,31,31,27,32,31,0,28,30,39,38,31.343,70,3,36.503155,-120.325417,69.227997,5,600,58,3,e00fce68e77e43df92405fdb,2026-08-13 18:30:02.714000+00:00,2026-08-13T18:30:02.932Z,2026-08-13T18:30:02.932Z
