objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
qLb12924rT,MOOSPMv3Parser,1763640001,2,2,2,3,3,2,2,3,3,2,531,149,5270,17,12,1,12,12,-10,-10,12,0,10,12,85,77,0,103,3,36.139091,-120.368462,156.684998,5,600,58,3,e00fce68f12da1a0c5de6248,2025-11-20T12:00:03.556Z,2025-11-20T12:00:03.799Z,2025-11-20T12:00:03.799Z
3tAe93LG48,MOOSPMv3Parser,1763640601,3,3,2,4,4,2,2,4,4,2,673,189,5282,24,14,1,15,15,12,80,15,0,10,12,86,78,0.001,123,2,36.138992,-120.368378,159.934006,5,600,58,3,e00fce68f12da1a0c5de6248,2025-11-20T12:10:03.704Z,2025-11-20T12:10:03.908Z,2025-11-20T12:10:03.908Z
0Gj7UucSjx,MOOSPMv3Parser,1763641201,3,3,2,4,4,2,2,4,4,2,702,193,5296,26,16,1,16,16,12,80,16,0,10,11,86,78,0.001,127,2,36.138996,-120.368294,175.414001,5,600,58,3,e00fce68f12da1a0c5de6248,2025-11-20T12:20:03.730Z,2025-11-20T12:20:03.950Z,2025-11-20T12:20:03.950Z
p8Q0lHEPXW,MOOSPMv3Parser,1763641801,2,2,2,3,3,2,2,3,3,2,515,139,5306,17,12,1,12,12,12,79,12,0,10,12,84,78,0.001,76,1,36.139004,-120.368393,176.401993,5,600,58,3,e00fce68f12da1a0c5de6248,2025-11-20T12:30:03.803Z,2025-11-20T12:30:04.059Z,2025-11-20T12:30:04.059Z
xJyUHjY3kU,MOOSPMv3Parser,1763642401,2,2,1,2,2,1,1,2,2,1,448,124,5315,15,10,0,10,10,12,79,10,0,10,12,84,77,0,72,2,36.138966,-120.36834,168.432007,5,600,58,3,e00fce68f12da1a0c5de6248,2025-11-20T12:40:03.673Z,2025-11-20T12:40:03.862Z,2025-11-20T12:40:03.862Z
gkTbKO0jEF,MOOSPMv3Parser,1763643001,2,2,1,2,2,2,2,3,3,2,474,127,5324,15,11,1,11,11,12,80,11,0,10,11,86,78,0.001,89,2,36.138966,-120.36834,168.429001,0,600,58,3,e00fce68f12da1a0c5de6248,2025-11-20T12:50:03.845Z,2025-11-20T12:50:04.049Z,2025-11-20T12:50:04.049Z
