objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
ViGPPXDZDV,MOOSPMv3Parser,1749178800,4,4,4,7,7,4,4,7,7,4,911,268,12012,44,30,3,30,30,29,23,30,0,32,32,28,30,65.098,13,2,36.785351,-119.773132,66.019997,10,600,58,3,e00fce682bbf742cd0b6768a,2025-06-06 03:00:02.094000+00:00,2025-06-06T03:00:02.339Z,2025-06-06T03:00:02.339Z
OEwYpZrbHJ,MOOSPMv3Parser,1749178800,5,5,4,8,8,4,4,8,8,4,1339,348,10939,52,29,3,29,29,29,20,29,0,31,32,28,29,64.038,7,3277,36.785343,-119.773041,83.134003,9,600,58,3,e00fce6858b443fd80f27170,2025-06-06 03:00:02.024000+00:00,2025-06-06T03:00:02.355Z,2025-06-06T03:00:02.355Z
0DKwBxXqjH,MOOSPMv3Parser,1749178800,0,0,3,1,1,3,3,1,1,3,289,185,10301,26,26,2,26,26,30,27,26,0,31,33,29,28,67.735,9,1,36.785419,-119.773102,68.776001,13,600,58,3,e00fce686dc2ef0a68fa40b0,2025-06-06 03:00:02.266000+00:00,2025-06-06T03:00:02.470Z,2025-06-06T03:00:02.470Z
vtGf8qIvzE,MOOSPMv3Parser,1749178801,5,5,4,7,7,4,4,8,8,4,1109,306,11896,44,30,2,30,30,29,21,30,0,32,33,28,28,77.59,47,2,36.785393,-119.773071,73.349998,6,600,58,3,e00fce68f12da1a0c5de6248,2025-06-06 03:00:02.597000+00:00,2025-06-06T03:00:02.966Z,2025-06-06T03:00:02.966Z
gcNnZflvQa,MOOSPMv3Parser,1749178801,4,4,4,7,7,4,4,7,7,4,960,267,11316,42,29,3,29,29,29,19,29,0,31,33,28,28,67.689,10,3277,36.785427,-119.773178,61.605999,8,600,58,3,e00fce68e28dcbc9a589be10,2025-06-06 03:00:02.911000+00:00,2025-06-06T03:00:03.161Z,2025-06-06T03:00:03.161Z
lEtBz2dZpp,MOOSPMv3Parser,1749178800,4,4,3,6,6,3,3,6,6,3,1153,258,11633,36,20,2,20,20,29,22,20,1,31,32,31,32,512.696,40,1,36.138821,-120.368446,185.539001,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-06 03:00:03.391000+00:00,2025-06-06T03:00:03.582Z,2025-06-06T03:00:03.582Z
PnHlbAIwaX,MOOSPMv3Parser,1749178801,5,5,4,7,7,5,5,7,7,5,1070,281,13611,45,33,2,34,34,29,20,34,0,31,32,28,29,79.236,7,2,36.785404,-119.773155,64.237,6,599,58,3,e00fce68e88237db75a60608,2025-06-06 03:00:04.171000+00:00,2025-06-06T03:00:04.322Z,2025-06-06T03:00:04.322Z
fbvy0sbycb,MOOSPMv3Parser,1749178801,0,0,3,2,2,4,4,2,2,4,321,245,10465,29,27,2,27,27,30,25,27,0,31,33,30,28,0.148,8,1,36.785427,-119.773163,68.896004,9,600,58,3,e00fce68b74b750aa2a7da46,2025-06-06 03:00:04.138000+00:00,2025-06-06T03:00:04.340Z,2025-06-06T03:00:04.340Z
bdo21HL19z,MOOSPMv3Parser,1749178800,3,3,3,6,6,4,4,7,7,4,1002,263,38801,45,27,4,27,27,29,19,27,1,30,32,31,31,514.816,35,4,36.138962,-120.368401,167.25,11,600,58,3,e00fce68e739ecbcf9e91965,2025-06-06 03:00:04.209000+00:00,2025-06-06T03:00:04.404Z,2025-06-06T03:00:04.404Z
BOgDeJE6qe,MOOSPMv3Parser,1749178801,3,3,3,5,5,4,4,6,6,4,669,204,48307,36,25,5,25,25,0,0,25,1,32,33,29,30,28.74,33,2,36.139,-120.368362,181.962997,8,600,58,3,e00fce6876826e255108c6bd,2025-06-06 03:00:04.434000+00:00,2025-06-06T03:00:04.684Z,2025-06-06T03:00:04.684Z
