objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
EE2xgi3FPT,MOOSPMv3Parser,1698210001,10.0,10.0,6.0,14.0,14.0,6.0,6.0,15.0,15.0,6.0,1874.0,513.0,38499.0,84.0,44.0,6.0,44.0,44.0,16.0,52.0,44.0,0.0,17.0,17.0,58.0,56.0,10.873,170.0,1.0,36.634243,-120.382401,17.400999,8,600,58,3,e00fce6835b6173deb1a1f49,2023-10-25 05:00:02.251000+00:00,2023-10-25T05:00:02.494Z,2023-10-25T05:00:02.494Z
3kivZVV8Xf,MOOSPMv3Parser,1698210000,19.0,19.0,14.0,29.0,29.0,14.0,14.0,32.0,32.0,14.0,3551.0,987.0,5653.0,182.0,107.0,13.0,108.0,108.0,16.0,63.0,108.0,0.0,16.0,17.0,76.0,74.0,5.314,227.0,1.0,36.529289,-119.293396,88.209999,9,600,58,3,e00fce68e739ecbcf9e91965,2023-10-25 05:00:02.495000+00:00,2023-10-25T05:00:02.754Z,2023-10-25T05:00:02.754Z
9u2YMivZIH,MOOSPMv3Parser,1698210000,14.46,14.46,6.91,20.36,20.36,7.25,7.25,21.34,21.34,7.25,2777.54,749.73,243342.53,118.68,54.07,7.2,54.28,54.29,15.5,60.6,54.3,0.34,15.4,16.0,73.0,69.9,0.096,228.4,1.3,36.138908,-120.368317,180.320007,7,600,58,1,e00fce68e77e43df92405fdb,2023-10-25 05:00:03.046000+00:00,2023-10-25T05:00:03.244Z,2023-10-25T05:00:03.244Z
XwtTgDpVZU,MOOSPMv3Parser,1698210001,9.93,9.93,7.32,14.26,14.26,7.68,7.68,14.77,14.77,7.68,1763.66,529.27,452216.75,89.9,57.28,4.19,57.51,57.51,16.9,59.2,57.51,0.39,17.9,17.8,62.1,60.5,0.0,45.6,4.8,35.13599,-119.458954,273.188995,11,600,58,1,e00fce682bbf742cd0b6768a,2023-10-25 05:00:03.037000+00:00,2023-10-25T05:00:03.246Z,2023-10-25T05:00:03.246Z
aJE2IZ8cEs,MOOSPMv3Parser,1698210000,12.0,12.0,9.0,19.0,19.0,9.0,9.0,19.0,19.0,9.0,2384.0,645.0,552747.0,126.0,69.0,6.0,69.0,69.0,16.0,57.0,69.0,0.0,17.0,17.0,67.0,61.0,21.391,221.0,1.0,36.010513,-120.140343,219.214005,8,600,58,3,e00fce6850cac69f647dc199,2023-10-25 05:00:03.458000+00:00,2023-10-25T05:00:03.675Z,2023-10-25T05:00:03.675Z
Eo3owMTghI,MOOSPMv3Parser,1698210000,30.0,26.0,22.0,51.0,42.0,23.0,23.0,54.0,51.0,23.0,5284.0,1496.0,701785.0,332.0,172.0,28.0,172.0,172.0,15.0,69.0,172.0,0.0,16.0,15.0,80.0,80.0,8.487,225.0,1.0,35.955269,-119.036827,129.716995,6,600,58,3,e00fce6808784ceaf209f949,2023-10-25 05:00:03.468000+00:00,2023-10-25T05:00:03.732Z,2023-10-25T05:00:03.732Z
8KH7EkWOcf,MOOSPMv3Parser,1698210000,15.0,15.0,14.0,24.0,24.0,15.0,15.0,26.0,26.0,15.0,2706.0,760.0,442275.0,163.0,110.0,13.0,111.0,111.0,17.0,52.0,111.0,0.0,17.0,18.0,65.0,61.0,4.045,284.0,1.0,35.6133,-119.689621,38.298,5,600,58,3,e00fce68e88237db75a60608,2023-10-25 05:00:03.834000+00:00,2023-10-25T05:00:04.026Z,2023-10-25T05:00:04.026Z
Scsl8IavM9,MOOSPMv3Parser,1698210600,20.0,19.0,14.0,31.0,30.0,14.0,14.0,33.0,33.0,14.0,3584.0,1003.0,5747.0,194.0,107.0,14.0,107.0,107.0,16.0,63.0,108.0,0.0,16.0,16.0,77.0,74.0,5.736,211.0,1.0,36.529251,-119.293282,79.327003,9,600,58,3,e00fce68e739ecbcf9e91965,2023-10-25 05:10:02.488000+00:00,2023-10-25T05:10:02.689Z,2023-10-25T05:10:02.689Z
tgTXIWHgAU,MOOSPMv3Parser,1698210600,15.07,15.07,7.01,21.07,21.07,7.36,7.36,21.93,21.93,7.36,2870.39,774.34,243389.97,123.69,54.88,6.6,55.1,55.1,15.3,61.3,55.1,0.34,15.3,15.8,73.8,70.9,0.099,226.8,1.0,36.139004,-120.368385,177.264999,7,600,58,1,e00fce68e77e43df92405fdb,2023-10-25 05:10:03.042000+00:00,2023-10-25T05:10:03.365Z,2023-10-25T05:10:03.365Z
8ckN8rJ0nA,MOOSPMv3Parser,1698210601,10.55,10.55,7.28,14.77,14.77,7.63,7.63,15.32,15.32,7.63,1812.94,543.3,452272.22,92.01,56.92,4.11,57.15,57.15,16.9,59.3,57.16,0.39,17.9,17.8,61.9,60.7,0.0,41.8,5.0,35.135937,-119.458832,264.627014,9,600,58,1,e00fce682bbf742cd0b6768a,2023-10-25 05:10:03.230000+00:00,2023-10-25T05:10:03.441Z,2023-10-25T05:10:03.441Z
