objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
xnk2L7WME0,MOOSPMv3Parser,1693159200,8.8,8.8,5.12,12.47,12.47,5.37,5.37,13.65,13.65,5.37,1751.38,482.08,43616.43,78.14,40.06,5.23,40.22,40.23,30.8,26.4,40.23,0.34,32.1,34.4,27.5,26.5,22.039,42.5,1.0,36.139053,-120.368362,168.746994,6,599,58,1,e00fce68e77e43df92405fdb,2023-08-27 18:00:02.180000+00:00,2023-08-27T18:00:02.425Z,2023-08-27T18:00:02.425Z
keQcQeYHJx,MOOSPMv3Parser,1693159200,7.47,7.47,7.05,11.16,11.16,7.39,7.39,11.35,11.35,7.39,1376.97,413.82,72492.89,75.04,55.13,3.13,55.35,55.36,31.8,26.8,55.36,0.39,30.6,36.4,27.1,21.8,36.635,138.8,1.0,35.135944,-119.458939,279.933014,7,600,58,1,e00fce682bbf742cd0b6768a,2023-08-27 18:00:02.658000+00:00,2023-08-27T18:00:02.861Z,2023-08-27T18:00:02.861Z
Jj4frH3Rdv,MOOSPMv3Parser,1693159200,8.0,8.0,6.0,12.0,12.0,6.0,6.0,13.0,13.0,6.0,1598.0,457.0,148577.0,78.0,47.0,4.0,47.0,47.0,33.0,23.0,47.0,0.0,33.0,39.0,27.0,20.0,27.422,94.0,1.0,36.129986,-120.333847,171.119003,6,600,58,3,e00fce68f12da1a0c5de6248,2023-08-27 18:00:02.780000+00:00,2023-08-27T18:00:02.989Z,2023-08-27T18:00:02.989Z
4OsvHfa9H1,MOOSPMv3Parser,1693159200,16.0,16.0,14.0,27.0,27.0,14.0,14.0,29.0,29.0,14.0,3077.0,857.0,316001.0,176.0,107.0,13.0,107.0,107.0,30.0,34.0,107.0,0.0,30.0,34.0,42.0,38.0,26.594,22.0,8.0,36.529236,-119.29332,85.834999,6,599,58,3,e00fce68e739ecbcf9e91965,2023-08-27 18:00:03.224000+00:00,2023-08-27T18:00:03.441Z,2023-08-27T18:00:03.441Z
bG9olXZk6e,MOOSPMv3Parser,1693159201,13.0,13.0,10.0,21.0,21.0,11.0,11.0,22.0,22.0,11.0,2515.0,704.0,167881.0,138.0,82.0,10.0,82.0,82.0,30.0,34.0,82.0,0.0,30.0,34.0,42.0,34.0,36.725,96.0,1.0,35.955257,-119.036728,123.810997,6,600,58,3,e00fce6808784ceaf209f949,2023-08-27 18:00:03.283000+00:00,2023-08-27T18:00:03.549Z,2023-08-27T18:00:03.549Z
KVT6SAjzHs,MOOSPMv3Parser,1693159201,9.0,9.0,8.02,13.64,13.64,8.41,8.41,14.33,14.33,8.42,1977.11,523.77,166223.86,109.3,62.8,5.52,62.99,63.0,32.3,26.8,63.01,0.46,31.5,36.7,30.7,25.3,36.651,173.4,3276.7,36.011269,-119.963661,21.155001,0,600,58,1,e00fce6858b443fd80f27170,2023-08-27 18:00:03.294000+00:00,2023-08-27T18:00:03.573Z,2023-08-27T18:00:03.573Z
4D6mlTYl63,MOOSPMv3Parser,1693159201,9.0,9.0,6.0,13.0,13.0,6.0,6.0,15.0,15.0,6.0,1795.0,485.0,68982.0,88.0,47.0,7.0,47.0,47.0,27.0,30.0,47.0,0.0,29.0,30.0,30.0,29.0,39.674,10.0,2.0,36.634308,-120.38237,17.830999,6,600,58,3,e00fce6835b6173deb1a1f49,2023-08-27 18:00:03.628000+00:00,2023-08-27T18:00:03.856Z,2023-08-27T18:00:03.856Z
HBCUw7lXsS,MOOSPMv3Parser,1693159201,7.0,7.0,6.0,10.0,10.0,6.0,6.0,11.0,11.0,6.0,1310.0,369.0,72076.0,75.0,45.0,3.0,45.0,45.0,32.0,18.0,45.0,0.0,31.0,37.0,25.0,19.0,0.051,16.0,1.0,35.613251,-119.689613,53.699001,5,600,58,3,e00fce68e88237db75a60608,2023-08-27 18:00:03.988000+00:00,2023-08-27T18:00:04.168Z,2023-08-27T18:00:04.168Z
8SOtSyTfnG,MOOSPMv3Parser,1693159200,8.0,8.0,7.0,12.0,12.0,8.0,8.0,13.0,13.0,8.0,1488.0,429.0,177341.0,89.0,56.0,5.0,56.0,56.0,28.0,25.0,56.0,1.0,30.0,32.0,27.0,27.0,38.948,34.0,3277.0,36.503166,-120.325371,62.132999,0,600,58,3,e00fce68e28dcbc9a589be10,2023-08-27 18:00:04.129000+00:00,2023-08-27T18:00:04.322Z,2023-08-27T18:00:04.322Z
qQVxP7zLh4,MOOSPMv3Parser,1693159201,9.0,9.0,10.0,15.0,15.0,10.0,10.0,17.0,17.0,10.0,1707.0,534.0,243114.0,109.0,76.0,6.0,76.0,76.0,0.0,0.0,76.0,0.0,28.0,31.0,39.0,34.0,30.352,33.0,1.0,36.433872,-119.922775,34.230999,9,599,58,3,e00fce6876826e255108c6bd,2023-08-27 18:00:04.968000+00:00,2023-08-27T18:00:05.206Z,2023-08-27T18:00:05.206Z
5BGb4hTnyH,MOOSPMv3Parser,1693159201,7.0,7.0,5.0,11.0,11.0,6.0,6.0,11.0,11.0,6.0,1433.0,382.0,151415.0,73.0,42.0,4.0,42.0,42.0,30.0,22.0,42.0,0.0,31.0,35.0,23.0,21.0,50.271,12.0,1.0,36.010487,-120.140289,222.755005,7,600,58,3,e00fce6850cac69f647dc199,2023-08-27 18:00:05.855000+00:00,2023-08-27T18:00:06.055Z,2023-08-27T18:00:06.055Z
4C2Pl8HsC6,MOOSPMv3Parser,1693159800,16.0,16.0,13.0,26.0,26.0,14.0,14.0,28.0,28.0,14.0,2908.0,873.0,229265.0,179.0,102.0,8.0,102.0,102.0,32.0,32.0,102.0,0.0,30.0,35.0,39.0,31.0,40.153,83.0,1.0,36.785358,-119.773094,68.591003,11,600,58,3,e00fce6856818e5885f65487,2023-08-27 18:09:57.617000+00:00,2023-08-27T18:09:57.829Z,2023-08-27T18:09:57.829Z
zoFG8fwB3C,MOOSPMv3Parser,1693159800,8.38,8.38,5.26,12.33,12.33,5.52,5.52,13.36,13.36,5.52,1688.41,458.19,43652.29,80.45,41.18,5.37,41.34,41.35,31.1,25.7,41.35,0.34,32.4,34.8,25.7,25.7,21.548,69.3,1.0,36.139069,-120.368362,171.0,8,599,58,1,e00fce68e77e43df92405fdb,2023-08-27 18:10:02.204000+00:00,2023-08-27T18:10:02.392Z,2023-08-27T18:10:02.392Z
CKg7mgyYP0,MOOSPMv3Parser,1693159801,8.0,8.0,6.0,13.0,13.0,6.0,6.0,14.0,14.0,6.0,1654.0,451.0,69023.0,85.0,48.0,7.0,48.0,48.0,27.0,29.0,48.0,0.0,30.0,30.0,28.0,27.0,39.749,13.0,2.0,36.6343,-120.382362,20.569,10,600,58,3,e00fce6835b6173deb1a1f49,2023-08-27 18:10:02.785000+00:00,2023-08-27T18:10:02.981Z,2023-08-27T18:10:02.981Z
sIrRDFpHRO,MOOSPMv3Parser,1693159800,8.0,8.0,7.0,12.0,12.0,7.0,7.0,13.0,13.0,7.0,1576.0,455.0,148622.0,82.0,52.0,4.0,52.0,52.0,34.0,24.0,52.0,0.0,33.0,39.0,28.0,20.0,27.925,175.0,1.0,36.129963,-120.333847,167.925003,5,600,58,3,e00fce68f12da1a0c5de6248,2023-08-27 18:10:02.773000+00:00,2023-08-27T18:10:02.989Z,2023-08-27T18:10:02.989Z
DfyHGRzFtR,MOOSPMv3Parser,1693159801,12.0,12.0,10.0,19.0,19.0,10.0,10.0,20.0,20.0,10.0,2387.0,671.0,167949.0,130.0,77.0,9.0,77.0,77.0,30.0,33.0,77.0,0.0,30.0,35.0,41.0,33.0,38.265,83.0,1.0,35.955109,-119.03672,128.223999,6,600,58,3,e00fce6808784ceaf209f949,2023-08-27 18:10:03.279000+00:00,2023-08-27T18:10:03.460Z,2023-08-27T18:10:03.460Z
LKJNori1u5,MOOSPMv3Parser,1693159800,16.0,16.0,14.0,27.0,27.0,14.0,14.0,29.0,29.0,14.0,3103.0,865.0,316094.0,177.0,106.0,13.0,106.0,106.0,30.0,33.0,106.0,0.0,31.0,34.0,41.0,36.0,27.312,21.0,8.0,36.529255,-119.293327,84.015999,7,599,58,3,e00fce68e739ecbcf9e91965,2023-08-27 18:10:03.206000+00:00,2023-08-27T18:10:03.468Z,2023-08-27T18:10:03.468Z
Q1fDIP98Eb,MOOSPMv3Parser,1693159801,8.85,8.85,8.27,14.13,14.13,8.69,8.7,14.73,14.73,8.7,1993.3,530.8,166279.23,111.51,64.76,5.72,64.97,64.99,32.6,26.6,65.0,0.46,31.3,37.0,31.5,25.0,36.806,194.3,3276.7,36.011269,-119.963661,21.155001,0,600,58,1,e00fce6858b443fd80f27170,2023-08-27 18:10:03.484000+00:00,2023-08-27T18:10:03.684Z,2023-08-27T18:10:03.684Z
N0WQFq8pJ1,MOOSPMv3Parser,1693159801,6.0,6.0,6.0,10.0,10.0,6.0,6.0,10.0,10.0,6.0,1287.0,360.0,72115.0,72.0,44.0,4.0,44.0,44.0,32.0,18.0,44.0,0.0,31.0,37.0,23.0,18.0,0.047,15.0,1.0,35.613194,-119.689667,65.605003,6,600,58,3,e00fce68e88237db75a60608,2023-08-27 18:10:04.002000+00:00,2023-08-27T18:10:04.204Z,2023-08-27T18:10:04.204Z
Gy4JtS9jtA,MOOSPMv3Parser,1693159800,6.0,6.0,6.0,10.0,10.0,7.0,7.0,10.0,10.0,7.0,1259.0,362.0,177379.0,69.0,46.0,4.0,46.0,46.0,28.0,22.0,46.0,1.0,31.0,32.0,24.0,23.0,39.986,33.0,3277.0,36.503204,-120.325378,53.796001,9,600,58,3,e00fce68e28dcbc9a589be10,2023-08-27 18:10:04.211000+00:00,2023-08-27T18:10:04.460Z,2023-08-27T18:10:04.460Z
EFGF0ugxv7,MOOSPMv3Parser,1693159801,9.0,9.0,10.0,15.0,15.0,10.0,10.0,16.0,16.0,10.0,1691.0,527.0,243179.0,107.0,76.0,6.0,76.0,76.0,0.0,0.0,76.0,0.0,28.0,31.0,39.0,34.0,30.798,31.0,1.0,36.433979,-119.922859,19.576,7,599,58,3,e00fce6876826e255108c6bd,2023-08-27 18:10:05.115000+00:00,2023-08-27T18:10:05.334Z,2023-08-27T18:10:05.334Z
