objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
gMJjLUS3qC,MOOSPMv3Parser,1696878000,5.85,5.85,2.96,7.69,7.69,3.1,3.1,7.93,7.93,3.1,1393.55,361.76,504139.16,44.22,23.18,1.58,23.25,23.26,31.8,26.6,23.26,0.42,29.4,36.2,32.9,24.7,34.899,49.0,3276.7,36.01133,-119.963654,56.155998,0,600,58,1,e00fce6858b443fd80f27170,2023-10-09 19:00:01.890000+00:00,2023-10-09T19:00:02.119Z,2023-10-09T19:00:02.119Z
Xb2nRgM5Ho,MOOSPMv3Parser,1696878000,7.0,7.0,4.0,9.0,9.0,4.0,4.0,10.0,10.0,4.0,1362.0,382.0,176.0,56.0,30.0,3.0,30.0,30.0,28.0,31.0,30.0,0.0,28.0,31.0,37.0,30.0,21.53,98.0,2.0,36.130024,-120.333893,155.149002,10,600,58,3,e00fce68f12da1a0c5de6248,2023-10-09 19:00:02.400000+00:00,2023-10-09T19:00:02.563Z,2023-10-09T19:00:02.563Z
UNSyWtDbaQ,MOOSPMv3Parser,1696878001,23.0,21.0,18.0,36.0,33.0,19.0,19.0,38.0,38.0,19.0,3861.0,1160.0,2498.0,240.0,140.0,11.0,141.0,141.0,27.0,35.0,141.0,0.0,26.0,29.0,43.0,37.0,21.135,43.0,1.0,36.785423,-119.773079,68.675003,12,600,58,3,e00fce6856818e5885f65487,2023-10-09 19:00:02.604000+00:00,2023-10-09T19:00:02.806Z,2023-10-09T19:00:02.806Z
ctfXPMocif,MOOSPMv3Parser,1696878001,5.07,5.07,3.11,6.57,6.57,3.26,3.26,6.73,6.73,3.26,994.24,293.86,387244.12,37.13,24.35,1.4,24.45,24.45,31.0,24.4,24.46,0.38,30.8,35.2,23.6,19.9,35.381,151.2,1.0,35.135971,-119.458946,279.881989,9,600,58,1,e00fce682bbf742cd0b6768a,2023-10-09 19:00:02.826000+00:00,2023-10-09T19:00:03.029Z,2023-10-09T19:00:03.029Z
yUfIkxdCbw,MOOSPMv3Parser,1696878000,6.0,6.0,3.0,8.0,8.0,3.0,3.0,8.0,8.0,3.0,1245.0,322.0,487508.0,47.0,23.0,3.0,23.0,23.0,29.0,26.0,23.0,0.0,29.0,33.0,32.0,26.0,37.787,140.0,1.0,36.010521,-120.140327,205.037994,12,599,58,3,e00fce6850cac69f647dc199,2023-10-09 19:00:03.044000+00:00,2023-10-09T19:00:03.243Z,2023-10-09T19:00:03.243Z
LMWFmuuSEJ,MOOSPMv3Parser,1696878001,6.0,6.0,3.0,8.0,8.0,3.0,3.0,8.0,8.0,3.0,1242.0,335.0,579194.0,46.0,24.0,2.0,24.0,24.0,30.0,25.0,24.0,0.0,30.0,34.0,31.0,26.0,36.446,64.0,1.0,35.955326,-119.036667,168.386993,7,600,58,3,e00fce6808784ceaf209f949,2023-10-09 19:00:03.084000+00:00,2023-10-09T19:00:03.344Z,2023-10-09T19:00:03.344Z
fSdpQ6ScHA,MOOSPMv3Parser,1696878001,5.95,5.95,2.38,7.92,7.92,2.5,2.5,8.27,8.27,2.5,1284.47,340.2,181488.05,44.87,18.67,2.08,18.75,18.75,27.4,30.7,18.76,0.38,27.7,30.3,38.2,33.0,0.0,17.9,3.2,36.139046,-120.368362,171.337006,0,600,58,1,e00fce68e77e43df92405fdb,2023-10-09 19:00:03.298000+00:00,2023-10-09T19:00:03.513Z,2023-10-09T19:00:03.513Z
O2338tvScn,MOOSPMv3Parser,1696878001,8.0,8.0,5.0,11.0,11.0,5.0,5.0,11.0,11.0,5.0,1449.0,413.0,533247.0,67.0,37.0,3.0,38.0,38.0,22.0,39.0,38.0,0.0,23.0,24.0,47.0,44.0,26.569,32.0,3277.0,36.503136,-120.325386,57.956001,8,600,58,3,e00fce68e28dcbc9a589be10,2023-10-09 19:00:03.569000+00:00,2023-10-09T19:00:03.775Z,2023-10-09T19:00:03.775Z
VPdL3pBplD,MOOSPMv3Parser,1696878000,9.0,9.0,7.0,14.0,14.0,7.0,7.0,16.0,16.0,7.0,1670.0,517.0,717530.0,87.0,53.0,8.0,53.0,53.0,0.0,0.0,53.0,0.0,25.0,28.0,43.0,38.0,0.774,9.0,8.0,36.433887,-119.922806,39.876999,0,600,58,3,e00fce6876826e255108c6bd,2023-10-09 19:00:03.847000+00:00,2023-10-09T19:00:04.035Z,2023-10-09T19:00:04.035Z
efSXzGn2vG,MOOSPMv3Parser,1696878001,17.0,17.0,11.0,26.0,26.0,12.0,12.0,27.0,27.0,12.0,3155.0,888.0,871612.0,162.0,88.0,10.0,88.0,88.0,29.0,29.0,88.0,0.0,28.0,32.0,38.0,34.0,22.472,39.0,2.0,36.529346,-119.293465,71.337997,8,599,58,3,e00fce68e739ecbcf9e91965,2023-10-09 19:00:04.004000+00:00,2023-10-09T19:00:04.215Z,2023-10-09T19:00:04.215Z
