objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
ehWKh9zAJ6,MOOSPMv3Parser,1678370401,0,0,0.47,0.0,0.0,0.5,0.5,0.0,0.0,0.5,63.08,14.77,408.9,1.58,3.7,0.04,3.72,3.72,20.0,37.1,3.72,0.46,0,20.9,0,42.0,0,48.2,1,47.047588,-122.88224,44.264999,7,58,602,1,e00fce68afb0ec9f5087904a,2023-03-09 14:00:02.884000+00:00,2023-03-09T14:00:03.189Z,2023-03-09T14:00:03.189Z
aVnDMa473Y,MOOSPMv3Parser,1678371001,0,0,0.47,0.0,0.0,0.49,0.49,0.01,0.01,0.49,54.75,13.75,413.43,1.69,3.63,0.14,3.64,3.64,20.0,37.2,3.64,0.45,0,20.9,0,42.2,0,47.0,1,47.047501,-122.882324,27.93,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 14:10:02.890000+00:00,2023-03-09T14:10:03.090Z,2023-03-09T14:10:03.090Z
YQbOcWAv2C,MOOSPMv3Parser,1678371601,0,0,0.44,0.0,0.0,0.46,0.46,0.09,0.09,0.46,63.78,16.11,416.43,2.62,3.43,0.6,3.44,3.44,19.9,37.4,3.44,0.45,0,20.9,0,42.4,0,52.1,1,47.047653,-122.882187,24.504,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 14:20:02.873000+00:00,2023-03-09T14:20:03.163Z,2023-03-09T14:20:03.163Z
TB1ZgbyByF,MOOSPMv3Parser,1678372201,0,0,0.38,0.0,0.0,0.39,0.39,0.0,0.0,0.39,48.69,12.93,419.0,1.81,2.94,0.13,2.95,2.96,20.0,37.3,2.96,0.46,0,20.9,0,42.4,0,53.9,1,47.047573,-122.882301,19.131001,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 14:30:02.911000+00:00,2023-03-09T14:30:03.131Z,2023-03-09T14:30:03.131Z
xc95oKoSvj,MOOSPMv3Parser,1678372801,0,0,0.39,0.04,0.04,0.41,0.41,0.07,0.07,0.41,44.66,11.27,421.66,2.09,3.06,0.3,3.07,3.07,20.1,36.9,3.07,0.44,0,21.0,0,41.7,0,54.0,1,47.04763,-122.882179,10.981,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 14:40:02.920000+00:00,2023-03-09T14:40:03.116Z,2023-03-09T14:40:03.116Z
bBK9RgWbYk,MOOSPMv3Parser,1678373401,0,0,0.36,0.0,0.0,0.38,0.38,0.0,0.0,0.38,40.36,10.26,424.14,0.96,2.84,0.04,2.85,2.85,20.0,36.8,2.85,0.44,0,21.0,0,41.7,0,51.6,1,47.047619,-122.882149,25.938999,6,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 14:50:02.888000+00:00,2023-03-09T14:50:03.140Z,2023-03-09T14:50:03.140Z
