objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
owyglaAGUk,MOOSPMv3Parser,1715558400,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,404.0,110.0,508632.0,9.0,6.0,1.0,6.0,6.0,32.0,13.0,6.0,0.0,34.0,37.0,18.0,18.0,511.223,14.0,1,36.785427,-119.773071,65.803001,7,600,58,3,e00fce6856818e5885f65487,2024-05-13 00:00:00.646000+00:00,2024-05-13T00:00:00.830Z,2024-05-13T00:00:00.830Z
YUj9mbITCH,MOOSPMv3Parser,1715558401,1.55,1.55,0.58,1.85,1.85,0.61,0.61,2.06,2.06,0.61,536.87,126.55,356248.91,10.76,4.57,0.61,4.59,4.59,32.5,13.0,4.59,0.42,33.9,37.6,18.9,17.9,0.0,34.9,1,36.785332,-119.773087,64.417,8,600,58,1,e00fce68e77e43df92405fdb,2024-05-13 00:00:02.251000+00:00,2024-05-13T00:00:02.509Z,2024-05-13T00:00:02.509Z
sJjSs2YSAv,MOOSPMv3Parser,1715558401,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,380.0,117.0,268073.0,14.0,7.0,2.0,8.0,8.0,0.0,0.0,8.0,0.0,34.0,36.0,21.0,21.0,0.001,11.0,1,36.433846,-119.922768,35.893002,8,600,58,3,e00fce6876826e255108c6bd,2024-05-13 00:00:03.379000+00:00,2024-05-13T00:00:03.756Z,2024-05-13T00:00:03.756Z
Zb6oLqyOjg,MOOSPMv3Parser,1715559000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,437.0,107.0,8953.0,9.0,3.0,0.0,3.0,3.0,31.0,14.0,3.0,0.0,34.0,35.0,17.0,17.0,511.731,60.0,1,36.634289,-120.382324,27.959999,0,600,58,3,e00fce6835b6173deb1a1f49,2024-05-13 00:09:57.363000+00:00,2024-05-13T00:09:57.615Z,2024-05-13T00:09:57.615Z
zBHkZrB9Rx,MOOSPMv3Parser,1715559001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,381.0,105.0,508632.0,10.0,6.0,1.0,6.0,6.0,32.0,13.0,6.0,0.0,34.0,36.0,18.0,19.0,511.187,13.0,1,36.785347,-119.773033,75.622002,6,600,58,3,e00fce6856818e5885f65487,2024-05-13 00:10:00.604000+00:00,2024-05-13T00:10:00.824Z,2024-05-13T00:10:00.824Z
22WLuXq9sU,MOOSPMv3Parser,1715559001,1.18,1.18,0.58,1.6,1.6,0.61,0.61,1.71,1.71,0.61,496.99,114.72,356249.38,8.61,4.54,0.43,4.56,4.56,32.4,13.0,4.56,0.42,34.0,37.3,18.7,17.9,0.0,31.0,1,36.785332,-119.773087,64.414001,0,600,58,1,e00fce68e77e43df92405fdb,2024-05-13 00:10:02.491000+00:00,2024-05-13T00:10:02.780Z,2024-05-13T00:10:02.780Z
dfN39py8ym,MOOSPMv3Parser,1715559001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,342.0,102.0,268073.0,10.0,6.0,1.0,7.0,7.0,0.0,0.0,7.0,0.0,34.0,36.0,21.0,21.0,0.0,12.0,1,36.433891,-119.922852,34.284,8,600,58,3,e00fce6876826e255108c6bd,2024-05-13 00:10:03.288000+00:00,2024-05-13T00:10:03.525Z,2024-05-13T00:10:03.525Z
DaH5VV6z6P,MOOSPMv3Parser,1715559600,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,443.0,108.0,8957.0,7.0,4.0,0.0,4.0,4.0,31.0,14.0,4.0,0.0,34.0,35.0,17.0,18.0,511.78,31.0,1,36.634289,-120.382324,33.921001,7,600,58,3,e00fce6835b6173deb1a1f49,2024-05-13 00:19:57.306000+00:00,2024-05-13T00:19:57.572Z,2024-05-13T00:19:57.572Z
Tkb6VRyAfh,MOOSPMv3Parser,1715559600,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,336.0,93.0,508632.0,8.0,5.0,0.0,6.0,6.0,32.0,13.0,6.0,0.0,34.0,36.0,18.0,19.0,511.115,11.0,1,36.785503,-119.773224,72.487,5,600,58,3,e00fce6856818e5885f65487,2024-05-13 00:20:00.862000+00:00,2024-05-13T00:20:01.035Z,2024-05-13T00:20:01.035Z
Aqlsi4RSZo,MOOSPMv3Parser,1715559601,1.02,1.02,0.47,1.4,1.4,0.5,0.5,1.5,1.5,0.5,470.66,107.29,356249.38,8.49,3.72,0.4,3.73,3.73,32.2,13.1,3.73,0.43,33.9,37.0,18.8,18.2,0.0,23.1,1,36.785351,-119.773087,73.763,6,600,58,1,e00fce68e77e43df92405fdb,2024-05-13 00:20:02.382000+00:00,2024-05-13T00:20:02.611Z,2024-05-13T00:20:02.611Z
