objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
MytsHCBWcE,MOOSPMv3Parser,1759323601,2,2,2,3,3,2,2,3,3,2,515,135,583260,23,15,2,15,15,15,75,15,0,15,16,83,81,11.42,274,3277,35.949543,-119.04995,120.630997,6,600,58,3,e00fce6858b443fd80f27170,2025-10-01 13:00:01.923000+00:00,2025-10-01T13:00:02.171Z,2025-10-01T13:00:02.171Z
eSTjVCxGIm,MOOSPMv3Parser,1759323601,0,0,2,0,0,2,2,0,0,2,206,127,20783,23,18,3,18,18,15,63,18,0,14,15,83,74,0.031,212,1,36.139034,-120.368393,184.343002,9,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-01 13:00:02.839000+00:00,2025-10-01T13:00:03.195Z,2025-10-01T13:00:03.195Z
BSoOKv36yo,MOOSPMv3Parser,1759323600,3,3,4,5,5,4,4,5,5,4,858,202,218176,34,28,2,28,28,16,80,28,0,16,17,74,69,18.77,236,1,36.005356,-120.117439,192.080994,6,600,58,3,e00fce68e88237db75a60608,2025-10-01 13:00:03.321000+00:00,2025-10-01T13:00:03.646Z,2025-10-01T13:00:03.646Z
O6iYWeuDVF,MOOSPMv3Parser,1759323600,3,3,3,4,4,3,3,4,4,3,595,167,254305,30,23,1,23,23,15,71,23,0,15,16,76,70,0.0,226,1,36.037724,-120.173279,213.328003,8,600,58,3,e00fce68f12da1a0c5de6248,2025-10-01 13:00:03.556000+00:00,2025-10-01T13:00:03.914Z,2025-10-01T13:00:03.914Z
A9Dm4suPto,MOOSPMv3Parser,1759323601,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,32957160,-9,6554,-9,6554,6554,-10,-10,6554,66,15,328,84,655,0.755,6554,6554,35.670521,-119.238983,72.829002,9,600,58,3,e00fce686dc2ef0a68fa40b0,2025-10-01 13:00:03.672000+00:00,2025-10-01T13:00:03.927Z,2025-10-01T13:00:03.927Z
IohPmqj1rz,MOOSPMv3Parser,1759323601,5,5,4,8,8,4,4,8,8,4,977,281,731117,54,30,4,30,30,15,90,30,1,15,16,89,89,1.196,187,3277,36.526478,-119.290382,72.275002,7,600,58,3,e00fce68e28dcbc9a589be10,2025-10-01 13:00:03.560000+00:00,2025-10-01T13:00:03.976Z,2025-10-01T13:00:03.976Z
W04rF140BO,MOOSPMv3Parser,1759324201,2,2,2,3,3,2,2,3,3,2,536,138,583262,20,16,2,16,16,15,75,16,1,15,16,83,81,10.717,269,3277,35.949657,-119.049973,110.532997,8,600,58,3,e00fce6858b443fd80f27170,2025-10-01 13:10:02.019000+00:00,2025-10-01T13:10:02.213Z,2025-10-01T13:10:02.213Z
XBLlBVB9Ls,MOOSPMv3Parser,1759324201,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,32963304,-9,6554,-9,6554,6554,-10,-10,6554,66,15,328,84,655,0.719,6554,6554,35.670395,-119.239037,65.481003,11,600,58,3,e00fce686dc2ef0a68fa40b0,2025-10-01 13:10:02.569000+00:00,2025-10-01T13:10:02.759Z,2025-10-01T13:10:02.759Z
DHrfZwNX1a,MOOSPMv3Parser,1759324200,3,3,3,5,5,3,3,5,5,3,819,199,218200,35,26,2,26,26,16,80,26,0,16,17,76,70,17.132,246,1,36.005341,-120.117302,228.095001,5,600,58,3,e00fce68e88237db75a60608,2025-10-01 13:10:03.329000+00:00,2025-10-01T13:10:03.540Z,2025-10-01T13:10:03.540Z
B4PU3wIL4f,MOOSPMv3Parser,1759324201,0,0,2,0,0,3,3,0,0,3,208,129,20799,21,19,3,19,19,15,63,19,1,14,15,84,74,0.005,226,1,36.139004,-120.368385,155.966003,7,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-01 13:10:03.180000+00:00,2025-10-01T13:10:03.551Z,2025-10-01T13:10:03.551Z
O6H5XG3gTX,MOOSPMv3Parser,1759324201,4,4,4,7,7,4,4,8,8,4,931,266,731149,50,28,4,29,29,15,89,29,1,16,16,86,87,1.474,182,3277,36.526474,-119.290276,74.794998,6,600,58,3,e00fce68e28dcbc9a589be10,2025-10-01 13:10:03.385000+00:00,2025-10-01T13:10:03.617Z,2025-10-01T13:10:03.617Z
urm1H3cfAu,MOOSPMv3Parser,1759324200,2,2,3,3,3,3,3,4,4,3,567,157,254323,29,23,1,24,24,15,72,24,0,14,16,77,71,0.0,217,1,36.037663,-120.173248,213.701996,9,600,58,3,e00fce68f12da1a0c5de6248,2025-10-01 13:10:03.531000+00:00,2025-10-01T13:10:03.746Z,2025-10-01T13:10:03.746Z
ABAQY2Yy8J,MOOSPMv3Parser,1759324801,2,2,2,3,3,2,2,3,3,2,573,150,583269,23,17,1,17,17,15,75,17,1,15,16,84,82,12.366,265,3277,35.9496,-119.04998,115.920998,10,600,58,3,e00fce6858b443fd80f27170,2025-10-01 13:20:01.866000+00:00,2025-10-01T13:20:02.074Z,2025-10-01T13:20:02.074Z
uAV2HmFQ7v,MOOSPMv3Parser,1759324801,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,32969448,-9,6554,-9,6554,6554,-10,-10,6554,66,15,328,84,655,0.718,6554,6554,35.670452,-119.239082,78.386002,9,600,58,3,e00fce686dc2ef0a68fa40b0,2025-10-01 13:20:02.877000+00:00,2025-10-01T13:20:03.099Z,2025-10-01T13:20:03.099Z
ORZVkPBLH4,MOOSPMv3Parser,1759324800,3,3,3,5,5,4,4,5,5,4,812,191,218223,34,26,1,27,27,16,80,27,0,16,17,75,70,21.371,192,1,36.005276,-120.11731,220.903,7,600,58,3,e00fce68e88237db75a60608,2025-10-01 13:20:03.401000+00:00,2025-10-01T13:20:03.568Z,2025-10-01T13:20:03.568Z
