objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
Z0yG061MDw,MOOSPMv3Parser,1759896001,12,12,5,15,15,6,6,15,15,6,2378,616,613093,75,42,2,42,42,21,38,42,0,21,23,48,46,22.659,257,3277,35.949539,-119.050034,114.266998,6,599,58,3,e00fce6858b443fd80f27170,2025-10-08 04:00:02.173000+00:00,2025-10-08T04:00:02.429Z,2025-10-08T04:00:02.429Z
vDRGRlCkdg,MOOSPMv3Parser,1759896000,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,38817124,-9,6554,-9,6554,6554,-10,-10,6554,66,23,328,52,655,1.124,6554,6554,35.670406,-119.239044,88.103996,11,600,58,3,e00fce686dc2ef0a68fa40b0,2025-10-08 04:00:02.916000+00:00,2025-10-08T04:00:03.402Z,2025-10-08T04:00:03.402Z
x63nAf0hiz,MOOSPMv3Parser,1759896000,13,13,6,17,17,7,7,17,17,7,2427,680,768359,91,50,3,50,50,21,50,50,0,22,22,54,54,23.752,228,3277,36.526577,-119.290405,83.586998,0,600,58,3,e00fce68e28dcbc9a589be10,2025-10-08 04:00:03.539000+00:00,2025-10-08T04:00:04.039Z,2025-10-08T04:00:04.039Z
zG1L0vACqK,MOOSPMv3Parser,1759896000,53,37,37,77,55,39,39,78,56,39,2686,2326,37183,402,292,25,294,294,22,32,294,0,22,24,39,36,10.195,258,1,36.138996,-120.368362,160.158997,11,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-08 04:00:04.008000+00:00,2025-10-08T04:00:04.438Z,2025-10-08T04:00:04.438Z
qPD3nopCk0,MOOSPMv3Parser,1759896000,4,4,2,5,5,2,2,5,5,2,993,225,232480,27,17,1,17,17,23,24,17,0,24,26,34,33,35.641,306,1,36.00523,-120.117271,226.143005,8,600,58,3,e00fce68e88237db75a60608,2025-10-08 04:00:04.424000+00:00,2025-10-08T04:00:04.633Z,2025-10-08T04:00:04.633Z
S9cUqBgpVb,MOOSPMv3Parser,1759896000,8,8,3,10,10,3,3,10,10,3,1580,431,270456,45,25,2,25,25,22,26,25,0,23,24,34,33,0.0,298,1,36.037498,-120.173172,213.550003,10,600,58,3,e00fce68f12da1a0c5de6248,2025-10-08 04:00:04.569000+00:00,2025-10-08T04:00:04.786Z,2025-10-08T04:00:04.786Z
k55LgHb733,MOOSPMv3Parser,1759896600,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,38823268,-9,6554,-9,6554,6554,-10,-10,6554,66,21,328,54,655,0.758,6554,6554,35.670361,-119.239105,72.313004,10,600,58,3,e00fce686dc2ef0a68fa40b0,2025-10-08 04:10:01.835000+00:00,2025-10-08T04:10:02.006Z,2025-10-08T04:10:02.006Z
ZFEnl5EYzA,MOOSPMv3Parser,1759896601,12,12,5,16,16,6,6,16,16,6,2527,643,612103,77,43,2,43,43,21,40,43,0,21,22,49,49,22.245,249,3277,35.949543,-119.049973,104.964996,9,600,58,3,e00fce6858b443fd80f27170,2025-10-08 04:10:02.108000+00:00,2025-10-08T04:10:02.367Z,2025-10-08T04:10:02.367Z
KjUWaWtDC2,MOOSPMv3Parser,1759896600,9,9,8,13,13,8,8,14,14,8,704,559,37234,80,60,5,60,60,21,34,60,0,22,23,42,39,15.635,204,1,36.139,-120.368385,141.272003,10,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-08 04:10:02.561000+00:00,2025-10-08T04:10:02.741Z,2025-10-08T04:10:02.741Z
3nyJWzAh3q,MOOSPMv3Parser,1759896600,15,15,8,21,21,8,8,22,22,8,2791,788,768420,116,59,7,59,59,20,51,59,0,21,22,58,55,14.67,287,3277,36.526554,-119.290321,71.924004,13,600,58,3,e00fce68e28dcbc9a589be10,2025-10-08 04:10:03.540000+00:00,2025-10-08T04:10:03.763Z,2025-10-08T04:10:03.763Z
5fexYEnqzX,MOOSPMv3Parser,1759896600,10,9,4,12,12,5,5,13,12,5,1864,519,270487,64,35,2,35,35,22,27,35,0,23,24,34,34,0.0,309,1,36.037502,-120.173126,203.720993,9,600,58,3,e00fce68f12da1a0c5de6248,2025-10-08 04:10:04.492000+00:00,2025-10-08T04:10:04.678Z,2025-10-08T04:10:04.678Z
AAQBfeFClJ,MOOSPMv3Parser,1759896600,4,4,2,5,5,3,3,5,5,3,1016,233,232496,27,18,1,18,18,23,25,18,0,24,25,34,34,36.355,286,1,36.005245,-120.11731,231.899994,9,600,58,3,e00fce68e88237db75a60608,2025-10-08 04:10:04.590000+00:00,2025-10-08T04:10:04.804Z,2025-10-08T04:10:04.804Z
S8TZ24FgPs,MOOSPMv3Parser,1759897200,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,38829412,-9,6554,-9,6554,6554,-10,-10,6554,66,21,328,55,655,0.73,6554,6554,35.670395,-119.239059,77.963997,14,600,58,3,e00fce686dc2ef0a68fa40b0,2025-10-08 04:20:02.168000+00:00,2025-10-08T04:20:02.366Z,2025-10-08T04:20:02.366Z
uSQdVKBeD8,MOOSPMv3Parser,1759897201,15,15,7,20,20,7,7,20,20,7,2935,767,613173,101,55,4,55,55,21,41,55,0,21,22,49,49,24.062,179,3277,35.94952,-119.050011,116.870003,9,599,58,3,e00fce6858b443fd80f27170,2025-10-08 04:20:02.322000+00:00,2025-10-08T04:20:02.524Z,2025-10-08T04:20:02.524Z
RKsuWXxVVK,MOOSPMv3Parser,1759897200,22,17,14,30,25,15,15,32,28,15,1275,1063,37328,158,112,9,112,112,21,35,112,0,22,23,43,40,14.632,199,1,36.139019,-120.368408,176.210007,10,600,58,3,e00fce68d6b773b56ce8baa0,2025-10-08 04:20:02.457000+00:00,2025-10-08T04:20:02.641Z,2025-10-08T04:20:02.641Z
cXokAF18pY,MOOSPMv3Parser,1759897200,15,15,8,20,20,8,8,21,21,8,2732,774,768482,110,60,4,61,61,20,53,61,0,21,21,58,56,10.252,290,3277,36.526432,-119.290298,85.449997,6,600,58,3,e00fce68e28dcbc9a589be10,2025-10-08 04:20:03.480000+00:00,2025-10-08T04:20:03.670Z,2025-10-08T04:20:03.670Z
