objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
sx2cC1m1Hh,MOOSPMv3Parser,1784674800,1,1,2,2,2,2,2,2,2,2,544,142,63896,19,15,2,15,15,38,9,15,1,40,45,18,17,53.145,117,3277,36.762718,-119.798721,60.917,7,600,58,3,e00fce68e28dcbc9a589be10,2026-07-21 23:00:01.886000+00:00,2026-07-21T23:00:02.333Z,2026-07-21T23:00:02.333Z
jt22kWkRiB,MOOSPMv3Parser,1784674800,0,0,1,0,0,1,1,0,0,1,352,81,24452,8,7,0,7,7,37,12,7,0,42,44,17,19,24.734,159,1,36.138836,-120.36834,159.809998,5,599,58,3,e00fce68f12da1a0c5de6248,2026-07-21 23:00:02.366000+00:00,2026-07-21T23:00:02.726Z,2026-07-21T23:00:02.726Z
ky25bzEomy,MOOSPMv3Parser,1784674800,0,0,1,0,0,1,1,0,0,1,487,72,2411,7,7,0,7,7,38,9,7,0,42,44,18,19,511.763,344,1,36.139042,-120.368492,165.908997,6,600,58,3,e00fce6850cac69f647dc199,2026-07-21 23:00:02.528000+00:00,2026-07-21T23:00:02.894Z,2026-07-21T23:00:02.894Z
oVvUxZXqPi,MOOSPMv3Parser,1784674800,1,1,1,1,1,1,1,1,1,1,582,92,2199,8,6,1,6,6,39,7,6,0,41,45,19,19,27.937,285,1,36.138992,-120.368385,164.335999,9,600,58,3,e00fce6808784ceaf209f949,2026-07-21 23:00:02.515000+00:00,2026-07-21T23:00:03.150Z,2026-07-21T23:00:03.150Z
EMkWVyxxzp,MOOSPMv3Parser,1784674800,0,0,1,0,0,1,1,1,1,1,218,61,2142,10,6,1,6,6,0,0,6,0,41,44,18,19,514.886,99,1,36.13908,-120.368454,163.931,8,600,58,3,e00fce6876826e255108c6bd,2026-07-21 23:00:02.872000+00:00,2026-07-21T23:00:03.209Z,2026-07-21T23:00:03.209Z
r14urDjyao,MOOSPMv3Parser,1784674800,0,0,6554,0,0,6554,6554,0,0,6554,411,82,3811994,8,6554,0,6554,6554,39,11,6554,66,0,328,0,655,28.229,6554,6554,36.138985,-120.368393,174.966003,18,589,58,3,e00fce6858b443fd80f27170,2026-07-21 23:00:02.917000+00:00,2026-07-21T23:00:03.345Z,2026-07-21T23:00:03.345Z
qWzEXVqKNt,MOOSPMv3Parser,1784674800,0,0,2,0,0,2,2,0,0,2,241,147,63370,18,13,2,14,14,40,18,14,0,40,46,18,18,39.932,144,1,36.762749,-119.798721,57.832001,9,600,58,3,e00fce68d6b773b56ce8baa0,2026-07-21 23:00:02.766000+00:00,2026-07-21T23:00:03.450Z,2026-07-21T23:00:03.450Z
wp2hrZK8Op,MOOSPMv3Parser,1784674800,-9,-9,6554,-9,-9,6554,6554,-9,-9,6554,-9,-9,5607064,-9,6554,-9,6554,6554,-10,-10,6554,66,41,328,19,655,0.0,6554,6554,36.139008,-120.368416,164.673996,10,600,58,3,e00fce686dc2ef0a68fa40b0,2026-07-21 23:00:03.417000+00:00,2026-07-21T23:00:03.742Z,2026-07-21T23:00:03.742Z
KUDfJ3ab78,MOOSPMv3Parser,1784674800,0,0,0,1,1,0,0,1,1,0,589,95,0,16,0,1,0,0,37,8,0,2,41,43,18,20,31.111,164,1,36.13903,-120.368309,187.910004,8,600,58,3,e00fce68e739ecbcf9e91965,2026-07-21 23:00:03.305000+00:00,2026-07-21T23:00:03.797Z,2026-07-21T23:00:03.797Z
1dy4qqUz2X,MOOSPMv3Parser,1784674801,0,0,1,0,0,1,1,0,0,1,990,89,10375,9,5,1,5,5,37,11,5,0,41,43,18,20,24.221,230,1,36.138985,-120.368301,201.688004,6,600,58,3,e00fce68e77e43df92405fdb,2026-07-21 23:00:04.014000+00:00,2026-07-21T23:00:04.281Z,2026-07-21T23:00:04.281Z
