objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
gOtFT9tHdy,MOOSPMv3Parser,1689613201,20.35,19.5,8.75,27.38,27.3,9.18,9.18,28.43,28.43,9.18,3664.78,1063.75,160794.59,159.89,68.49,5.32,68.76,68.77,33.3,35.4,68.78,0.35,33.6,37.8,41.1,34.5,38.003,70.8,2.0,36.785427,-119.773087,64.607002,8,600,58,1,e00fce6856818e5885f65487,2023-07-17 17:00:02.170000+00:00,2023-07-17T17:00:02.384Z,2023-07-17T17:00:02.384Z
qeH6575lS5,MOOSPMv3Parser,1689613200,10.06,10.06,5.92,13.56,13.56,6.21,6.21,14.34,14.34,6.21,1795.2,552.12,97346.4,77.29,46.31,3.32,46.5,46.5,0.0,0.0,46.51,0.4,33.2,38.3,39.8,31.7,28.479,44.8,2.0,36.433887,-119.92276,37.407001,10,600,58,1,e00fce6876826e255108c6bd,2023-07-17 17:00:02.436000+00:00,2023-07-17T17:00:02.643Z,2023-07-17T17:00:02.643Z
QrDuwOLrfR,MOOSPMv3Parser,1689613200,5.39,5.39,2.89,7.26,7.26,3.03,3.03,7.61,7.61,3.03,1352.94,346.95,14576.59,43.38,22.61,1.98,22.7,22.7,33.4,24.7,22.7,0.37,36.7,38.8,23.6,22.7,59.857,122.5,1.0,36.010506,-120.140335,207.899994,11,600,58,1,e00fce6850cac69f647dc199,2023-07-17 17:00:02.965000+00:00,2023-07-17T17:00:03.176Z,2023-07-17T17:00:03.176Z
m8A4vMHHVo,MOOSPMv3Parser,1689613201,13.12,13.12,4.54,17.45,17.45,4.77,4.77,18.17,18.17,4.77,2477.89,683.64,53820.52,94.87,35.57,3.37,35.71,35.72,31.1,31.8,35.72,0.36,33.2,35.5,36.8,35.3,25.807,36.4,1.0,36.529259,-119.293335,83.468002,9,599,58,1,e00fce68e739ecbcf9e91965,2023-07-17 17:00:03.475000+00:00,2023-07-17T17:00:03.695Z,2023-07-17T17:00:03.695Z
Bnf0J5rAHW,MOOSPMv3Parser,1689613201,8.52,8.52,3.37,10.76,10.76,3.53,3.54,10.99,10.99,3.54,1812.59,503.49,39970.78,55.32,26.37,1.45,26.47,26.47,36.7,25.2,26.47,0.4,38.5,43.3,26.7,21.2,33.086,196.0,1.0,36.130016,-120.333908,164.662003,10,599,58,1,e00fce68f12da1a0c5de6248,2023-07-17 17:00:03.621000+00:00,2023-07-17T17:00:03.786Z,2023-07-17T17:00:03.786Z
BoHAWQ3V9s,MOOSPMv3Parser,1689613201,7.73,7.73,2.6,9.76,9.76,2.73,2.73,10.05,10.05,2.73,1561.86,428.95,9244.07,50.81,20.35,1.85,20.44,20.44,34.5,25.0,20.44,0.35,38.6,39.7,24.9,25.7,47.968,27.7,2.6,36.138878,-120.368332,158.330002,11,600,58,2,e00fce6808784ceaf209f949,2023-07-17 17:00:03.620000+00:00,2023-07-17T17:00:03.805Z,2023-07-17T17:00:03.805Z
l2hJfakyop,MOOSPMv3Parser,1689613200,7.19,7.19,2.85,9.13,9.13,3.03,3.06,9.47,9.47,3.08,1452.25,391.72,84811.11,49.96,22.23,2.35,22.36,22.37,34.5,20.2,22.37,0.44,35.1,40.2,25.5,21.0,0.089,185.2,1.0,35.613228,-119.689629,62.411999,10,600,58,1,e00fce68e88237db75a60608,2023-07-17 17:00:03.609000+00:00,2023-07-17T17:00:03.815Z,2023-07-17T17:00:03.815Z
hjHSbxfoEY,MOOSPMv3Parser,1689613201,-9.0,-9.0,3.45,-9.0,-9.0,3.62,3.62,-9.0,-9.0,3.62,-9.0,-9.0,11337.46,-9.0,26.99,-9.0,27.08,27.08,-9.9,-9.9,27.09,0.42,38.4,39.9,26.1,25.9,48.825,38.9,3276.7,36.138931,-120.368309,169.425003,0,600,58,2,e00fce68e28dcbc9a589be10,2023-07-17 17:00:04.603000+00:00,2023-07-17T17:00:04.784Z,2023-07-17T17:00:04.784Z
UhT2fYb6tb,MOOSPMv3Parser,1689613201,5.58,5.58,2.61,7.22,7.22,2.73,2.73,7.62,7.62,2.73,1375.74,359.19,77758.95,40.28,20.4,1.54,20.47,20.47,32.4,30.0,20.48,0.4,35.4,37.3,30.4,28.3,38.889,39.0,2.0,36.634293,-120.382332,32.748001,8,600,58,1,e00fce6835b6173deb1a1f49,2023-07-17 17:00:12.965000+00:00,2023-07-17T17:00:13.166Z,2023-07-17T17:00:13.166Z
tyDMAb7fH6,MOOSPMv3Parser,1689613801,22.49,20.92,8.5,29.37,28.84,8.92,8.92,30.34,30.34,8.92,3951.26,1157.83,160852.44,166.17,66.54,4.96,66.8,66.81,33.8,34.8,66.82,0.35,34.3,38.5,40.6,34.0,41.677,53.4,2.0,36.785427,-119.773117,67.737,12,600,58,1,e00fce6856818e5885f65487,2023-07-17 17:10:02.108000+00:00,2023-07-17T17:10:02.313Z,2023-07-17T17:10:02.313Z
