objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,moos,counter,ver,coreid,published_at,createdAt,updatedAt
Fs3ByhZlpb,MOOSPMv3Parser,1678330800,0,0,0.23,0,0,0.25,0.25,0.02,0.02,0.25,17.87,4.35,72.65,0.59,1.82,0.14,1.83,1.83,21.1,36.4,1.83,0.48,0,22.1,0,41.5,0,212.4,1,47.0476,-122.88208,18.841,8,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 03:00:01.516000+00:00,2023-03-09T03:00:01.799Z,2023-03-09T03:00:01.799Z
W9JA56zJGF,MOOSPMv3Parser,1678331400,0,0,0.2,0,0,0.21,0.22,0.0,0.0,0.22,14.66,3.73,73.99,1.11,1.53,0.12,1.54,1.54,21.1,36.9,1.54,0.5,0,22.2,0,42.2,0,224.8,1,47.04776,-122.882156,31.184999,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 03:10:01.545000+00:00,2023-03-09T03:10:01.785Z,2023-03-09T03:10:01.785Z
1Eu1uXlJFG,MOOSPMv3Parser,1678332000,0,0,0.18,0,0,0.19,0.19,0.0,0.0,0.19,21.87,5.54,75.22,0.66,1.42,0.04,1.42,1.43,21.1,37.1,1.43,0.5,0,22.2,0,42.5,0,248.5,1,47.047703,-122.882141,32.764,8,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 03:20:01.558000+00:00,2023-03-09T03:20:01.886Z,2023-03-09T03:20:01.886Z
lwhB4tPPHf,MOOSPMv3Parser,1678332600,0,0,0.22,0,0,0.24,0.24,0.0,0.0,0.24,12.54,3.55,76.71,0.89,1.72,0.17,1.73,1.73,21.1,37.3,1.73,0.51,0,22.2,0,42.6,0,259.5,1,47.047668,-122.882057,37.534,7,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 03:30:01.583000+00:00,2023-03-09T03:30:01.879Z,2023-03-09T03:30:01.879Z
V722wtCR1G,MOOSPMv3Parser,1678333200,0,0,0.2,0,0,0.23,0.23,0.0,0.0,0.23,16.64,4.29,78.08,0.95,1.58,0.22,1.6,1.6,21.1,37.6,1.6,0.52,0,22.2,0,43.1,0,266.3,1,47.047554,-122.882133,29.877001,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 03:40:01.601000+00:00,2023-03-09T03:40:01.806Z,2023-03-09T03:40:01.806Z
pefmFbURTt,MOOSPMv3Parser,1678333800,0,0,0.19,0,0,0.21,0.22,0.05,0.05,0.23,17.73,4.33,79.37,0.57,1.5,0.14,1.51,1.51,21.2,37.4,1.51,0.54,0,22.3,0,42.6,0,278.9,1,47.047646,-122.882034,48.703999,5,58,600,1,e00fce68afb0ec9f5087904a,2023-03-09 03:50:01.558000+00:00,2023-03-09T03:50:01.747Z,2023-03-09T03:50:01.747Z
