objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt
8FyBNxrmZK,MOOSPMv3Parser,1789358401,4,4,4,6,6,4,4,6,6,4,1548,239,45768,39,30,2,30,30,20,35,30,0,21,21,43,45,34.026,241,2,36.503117,-120.325394,48.601002,11,600,58,3,e00fce68e77e43df92405fdb,2026-09-14 04:00:02.643000+00:00,2026-09-14T04:00:02.988Z,2026-09-14T04:00:02.988Z
eslI1fgfNh,MOOSPMv3Parser,1789358400,0,0,2,0,0,2,2,0,0,2,228,140,36441,25,16,2,17,17,22,35,17,0,23,24,38,36,25.345,94,4,36.198875,-120.104576,62.740002,7,600,58,3,e00fce686dc2ef0a68fa40b0,2026-09-14 04:00:02.829000+00:00,2026-09-14T04:00:03.426Z,2026-09-14T04:00:03.426Z
neS0rNGHKV,MOOSPMv3Parser,1789358401,4,4,5,7,7,5,5,8,8,5,945,264,218788,55,40,4,40,40,21,36,40,0,21,23,47,43,15.078,213,2,35.949635,-119.049995,111.167,7,600,58,3,e00fce6808784ceaf209f949,2026-09-14 04:00:03.062000+00:00,2026-09-14T04:00:03.456Z,2026-09-14T04:00:03.456Z
FTAWiXul4L,MOOSPMv3Parser,1789358400,3,3,5,5,5,5,5,6,6,5,785,217,80339,37,40,2,40,40,20,35,40,0,20,22,44,40,20.544,125,1,36.523643,-119.278915,104.358002,6,599,58,3,e00fce68f12da1a0c5de6248,2026-09-14 04:00:03.119000+00:00,2026-09-14T04:00:03.530Z,2026-09-14T04:00:03.530Z
ArogLIqsYY,MOOSPMv3Parser,1789358400,4,4,4,6,6,5,5,6,6,5,791,227,190994,43,33,4,33,33,21,29,33,1,22,23,41,40,30.774,122,3277,3e-05,0.002321,18617.820312,9,600,58,3,e00fce68e28dcbc9a589be10,2026-09-14 04:00:03.168000+00:00,2026-09-14T04:00:03.602Z,2026-09-14T04:00:03.602Z
ahvApXyenH,MOOSPMv3Parser,1789358401,3,3,5,5,5,5,5,6,6,5,809,202,285952,38,37,3,37,37,20,28,37,0,26,22,30,39,285.86,91,4,36.139004,-120.368492,162.822998,9,600,58,3,e00fce6850cac69f647dc199,2026-09-14 04:00:03.624000+00:00,2026-09-14T04:00:03.923Z,2026-09-14T04:00:03.923Z
GW1QEIEzC9,MOOSPMv3Parser,1789358400,5,5,6,7,7,6,6,8,8,6,1351,290,117718,52,45,4,45,45,22,29,45,0,24,24,35,37,21.836,177,2,35.775059,-119.238503,66.137001,9,599,58,3,e00fce68e88237db75a60608,2026-09-14 04:00:03.529000+00:00,2026-09-14T04:00:03.939Z,2026-09-14T04:00:03.939Z
rER9tvELOt,MOOSPMv3Parser,1789358401,1,1,6,5,5,7,7,5,5,7,378,278,73147,56,47,8,48,48,23,33,48,1,24,25,37,36,13.523,224,2,35.963165,-119.291878,34.730999,0,600,58,3,e00fce68d6b773b56ce8baa0,2026-09-14 04:00:03.710000+00:00,2026-09-14T04:00:04.216Z,2026-09-14T04:00:04.216Z
mVSis2DdFu,MOOSPMv3Parser,1789358401,4,4,0,8,8,0,0,9,9,0,1093,272,0,56,0,7,0,0,22,28,0,2,23,24,37,39,26.543,146,96,36.187592,-119.822212,26.687,9,599,58,3,e00fce68e739ecbcf9e91965,2026-09-14 04:00:04.084000+00:00,2026-09-14T04:00:04.350Z,2026-09-14T04:00:04.350Z
Y5MUykNHMu,MOOSPMv3Parser,1789358401,3,3,5,5,5,5,5,7,7,5,656,200,165685,44,35,7,36,36,0,0,36,0,22,23,39,40,21.751,98,2,36.433605,-119.923416,23.521999,7,599,58,3,e00fce6876826e255108c6bd,2026-09-14 04:00:04.400000+00:00,2026-09-14T04:00:04.677Z,2026-09-14T04:00:04.677Z
